,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,Gowrulan alma,PT15M,"['Alma 1 sany', '100 gram köke', '30 gram mesge', '20 gram şeker', 'Bezemek üçin:', 'Uzyn köke 2 sany', 'Doňdurma', 'Narpyz ýapragy']","['Alamany keseligine 4 bölege bölmeli we içiniň çigidini aýyrmaly.', 'Kökäni ýenjip ýa-da kombaýn bilen külkä öwürmeli.', 'Alma böleklerini her iki tarapyny mesge bilen skaworodkada gowurmaly we başga gaba aýyrmaly.', 'Şol skoworodka ýene biraz mesge goşup owradylan köke bilen şekeri ýylatmaly.', 'Desert tabagyna alma böleklerini gowrulan köke ownuklary bilen sepeläp üst üste goýmaly.', 'Uzyn köke, doňdurma we narpyz ýapragy bilen bezemeli.']",1,Miweli reseptler,PT10M,PT5M
11,Otly somsa,PT60M,"['Hamyry ucin:', '1 sany ýumurtga', '50 gr mesge yagy', 'Suw', '4.5 stakan un', '0.5 çay çemce duz', 'Iç harjy ücin:', '2 bogdak ysmanak', '3 sany ýaş sogan', '1 sany duyp sogan', '1 sany kartoşka', '100 ml ösümlik ýagy', 'Duz', 'Burç']","['Ilki bn hamyrymyzy ýugurmaly. Ýumurtgany, mesgäni, duzy goýup suwyny guýup govy garmaly. Sonra ununy goyup yumşajyk ele yapyşmaýan hamyr ýugurmaly. Hamyry 15 minut töweregi üstuni ýapyp demini alýança goýmaly.', 'Ysmanagy we ýaş sogany uşajyk dogramaly we uly jama salyp gyra aýyrmaly.', 'Kartoşkany sogany maýdajyk dograp bir taba ýagy guýup, ýagda ýumşaýança gowurmaly we gyzgynlygyna ysmanagyn ustune guýup duzuny burçuny islega gorä atyp gowy garmaly.', 'Hamyry 4 zowala bölmeli we birini alyp gaty yuka bolmadyk şekilde ýaýmaly. Suratda gornüşi ýaly 4 burçluklara bölemeli. Içine ysmanakly harjymyzy bir nahar çemçeden goýup 4 burç şekilde bükmeli. Eger siz isleseniz başga gornuşde hem büküp bilersiñiz.', 'Howur pejin galybyny yaglap somsalary düzüp 170-180° ýuzi gyzarýança bişirmeli. Işdaniz açyk bolsun!!!']",6,Börekler,PT40M,PT20M
12,Ýürek bulka,PT120M,"['400 gr un', '150 ml süýt', '150 gr şeker', '50 ml suw', '100 gr mesge ýagy', '2 sany ýumurtga (birinji sarysy üstüne)', '3 çemçe ösümlik ýagy', '1 nahar çemçe gury hamyrmaýa', '0.5 çaý çemçe duz']","['Giň gaba uny, hamyrmaýany we 50gr şekeri salmaly we garmaly.', 'Ýyly süýdi, suwy, eredilen mesgani we yumurtgany, duzy garyp ýumşajyk hamyr ýugurmaly. Hamyryň üstüni yapyp bir sagat töweregi ýyly ýerde hamyr çişýänçe goýmaly.', 'Soňra hamyry alyp ýumurtgadan ulurak zowalajyklara bölmeli. Zowalany ýaýyp ýüzüne ösümlik ýagyny çalyp şeker sepip dolamaly we dolanan hamyry 2-ä epläp eplen ýerini gowja bükmeli. Dolamanyň bowründen 2 sm goýup keseli we ýürejik şekil yasamaly.', 'Bulkalary galyba ýerleşdirip 15-20 min goymaly has gowy çişer yaly soňra ýüzüne ýumurtga sarysyny çalyp 180° howurpeje salyp 30-35 min bişirmeli. Işdaňiz açyk bolsun!']",6,Süýji kökeler,PT90M,PT30M
13,Gül kelemli salat,PT15M,"['1 sany gül kelem', '2 diş sarymsak', 'Şawel, narpyz (ukrop, petruşka hem goşup bilersiňiz) islege görä', 'Limon suwy ýa bir çümmük duz', '1-2 nahar çemçesi soýa sousy', '2-3 çemçe gaýmak']","['Gül kelemi gyzgyn suw bilen ýuwuň, çalaja ýumşamagy gerek.', 'Soňra düýbüni, ýapraklaryny kesip aýyryň. We güljagaşlary bütew galar ýaly dograň, eliňiz bilen döwüp hem bilersiňiz.', 'Gaba salyp üstüne limon suwuny guýmaly .', 'Otlarymyzy garyp gaýmak goşmaly.', 'Saçaga bermezden öň soýa sousyny goşuň. Işdäňiz açyk bolsun!']",4,Salatlar,PT15M,PT0M
14,Peýnirli towuk döşi,PT40M,"['2 sany towuk döşi', '2 pomidor', '100 gram peýnir', 'Duz, burç, kekik', 'Garnir uçin:', '2 kartoşka', '1 kiçi sogan', 'Suýuk ýag, duz']","['Towuk döşini keseligine 4 çyzyk ýarym çuňlukda kesmeli. Kesilen ýere pomidor kesimini we peýnir kesimini dykmaly. Üstüne duzl, burç, kekik sepmeli.', 'Her bölegi aýry falga oramaly we 180 dereje gyzgyn duhowkada 15-20 minut bişirmeli.', 'Garnir üçin kartoşkalary gaýnatmaly. sogany ownuk dograp azajyk ýag bilen gowurmaly. Kartoşkanyň daşyny aýyryp ýençmeli we gowrulan sogan bilen garmaly, duzlamaly.']",2,Towukly naharlar,PT20M,PT20M
15,Semene (sümelek),PT600M,"['300 gr bugday', 'Suw', '1 kg un']","['Bugdaýy ýuwup, üstüne sowuk suw guýup goýmaly. Ertesi bugdaýyň suwuny döküp, täze suw guýmaly.', 'Üçülenji gün bugdaýyň suwuny döküp, ýene birki gezek ýuwmaly. Soň ony ýalpak gaba guýup, endigan ýaýratmaly-da, üstüni çygly mata bilen örtüp, ýyly ýerde goýmaly. Däneleriň üstündäki matany günde iki gezek ölläp durmaly. Dört-bäşilenji gün bugdaýyň aşagynda ak inçejik şineler emele geler, üstündäki baldajyklar çala ýaşyl öwsüp başlaýar. Ýedinji günün şinelän bugdaý semeni etmäge taýýar bolýar.', 'Bugdaýyň baldaklaryny, köklerini bölüşdirip, blendere (elektrik garyja) atip, onuň üstüne azajyk suw guýmaly we üwemeli (ýa-da et üwelýände üwäp, soň suw garmaly).', 'Süzgüjiň icine iki gat hasa ýazmaly. Süzgüji çuňňur gabyň üstünde goýup, bugdaý üwelende emele gelen süýtli suwuklygy süzgüçden geçirmeli. Hasanyň gyralaryny epläp, bugdaý lötüni sykmaly. Hasanyň içindäki löti blendere atip, gaýtadan suw guýup, ýene üwemeli we süzgüçden geçirmeli. Muny 3 gezek gaýtalamaly (2-nji hem 3-nji gezekde suwuklygyň reňki açygrak bolýar). Men bugdaýy üwämde jemi 10 bulgur suw ulandym.', 'Uly gazana un guýup, onuň üstüne az-azdan süýtli suwuklygy guýup, düwür galmaz ýaly, gowy garmaly. Soňra gazany aram otda goýmaly we unly garyndy gowy goýalýança dowamly bulamaly. Garyndynyň reňki 25-30 minut goňralyp başlaar. Garyndy suwuny doly çekende, onuň üstüne 2 bulgur suw guýmaly soňra 5 minutlap bulamaly. Gazanyň oduny öçürip, gapagyny ýapyp, 25-30 minut goymaly. Taýýar bolan semenini gaba guýup, sowyança goýmaly.']",4,Başga reseptler,PT300M,PT300M
16,Lawaşdan otly peýnirli içlekli,PT60M,"['200 gr ot (ukrop, petushka).', '200 gr peýnir.', '1 paket (4 list lawaş).', '2 ŷumurtga (biriniñ sarysy üstüne).', '1 uly sogan.', '100ml gatyk .', 'Duz.', 'Gara burc (islega göra).', 'Ösümlik ŷagy.']","['Giňiş skoworodkada Ownuk dogralan sogany we gök otlary gowurmaly. Duzuny, burçuny islege göra atmaly. Soñra aşagyny öçürip sowaýança goýmaly.', 'Gatygy gaba guyup üstüne yumurtgany çakmaly we gowy edip garmaly.', 'Duhowkany öňünden gyzdyryp goymaly.', 'Duhowkanyñ 4 burç galybyny ŷaglap lawaşy ŷerleşdirmeli. Üstüne gatykly garyndydan 3 çemçe guýup lawaşyñ ähli yerine çalmaly we ikinji lawaşyny üstüne yazyp gatygy çalyp otlaryň ýaryny üstüne guýup ýaýratmaly. Syhahdan geçirilen peýniriň hem ýarymyny goýmaly.', 'Üçinji lawaşy hem 2-nji ýaly edip ot we peýniri goýmaly.', 'Soňra 4nji gaty goyup üstüne yumurtga sarysyny çalyp 180°de goyup 25-30 min bişirmeli. Işdäňiz acyk bolsun.']",4,Börekler,PT30M,PT30M
17,Towuk lawaş doner &#8211; öýde bişirilişi,PT25M,"['400 gram towuk eti', '4 sany lawaş', '2 pomidor', '2 hyýar', '1 bulgar burç', '1 kiçi sogan', 'salat ýapragy we islege görä gök otlar', 'Sous üçin:', '2 diş sarymsak', '2 çemçe maýonez', '1 çemçe ketçup', '1 çaý çemçesi soýa sousy']","['Towuk etini kiçi edip dogramaly, sünksiz bolmaly. Eti skawarodkada biraz ýag goşup çalaja gyzarýança gowurmaly, islegiňize görä duzlamaly.', 'Pomidor, hyýar, sogan, bulgar burçy inçe edip kesmeli. Hersini aýry goýmaly. Dogralan sogany biraz eliňiz bilen ýumuryp ýitiligini azaltmaly. Gök otlary ownuk edip dogramaly.', 'Sarumsagy ownuk dograp maýonez, ketçup, soýa sousy bilen garyp tagamly sous ýasamaly.', 'Lawaşy açyp içine eti we taýynlan zatlarymyzy goýuşdyryp sous çalmaly we towlamaly.', 'Islege görä duhowkada ýa-da grilde 2-3 minut goýmaly. Işdäňiz açyk bolsyn!']",2,Towukly naharlar,PT15M,PT10M
18,Jigirdek (jyzzyk),PT160M,"['Goýun guýruk ýagy', 'Suw (guýruk ýagyn möçberine göra)', 'Duz']","['Guýruk ýagyny başam barmagyn yokarky bogny ýaly gornuşde dogramaly.', 'Gazana salyp üstune çykyp duran suw guýmaly we gaýnaýança güýçli otda goýmaly.', 'Gaýnap başlanda ýüzüne çykan ak köpüklerni aýyrmaly we aşagyny peseltmeli. Duzuny atmaly.', '2,5 sagat töweregi gowja gaýnan soň suwy gutaryp jigirdek ýaga durup başlaýar we gazandan lykyr-lykyr sesler gelýär. Şondan soň gazanyň oduny güýçlendirip jigirdegi gyzarýança gowurmaly.', 'Aşagyny öçürip jigirdegni aýry gaba süzüp almaly. Dury ak ýagyny aýratyn gaba salyp sowamana goýmaly.', 'Jigirdegi ýagly, etli çoreklere ulanyp bilersiňiz dury ýagyny bolsa dürli naharlara goşsaňyz hem oran tagamly bolyar. Jigirdegi gury gyzgyn türkmen çoregi bn çaŷyň yanyndan hem iýseň bolýar!']",4,Ertirlik reseptleri,PT10M,PT150M
19,Towukly sezar salaty,PT30M,"['150 gram towuk file', '1 pomidor', '2 ýumurtga', '2 bölek ak çörek', '4 sany salat ýapragy', '2 çemçe zeýtun ýag', '1 çemçe limon sok', 'gorçitsa', 'künji çigidi']","['Ýumurtgany gaýnatmaly.', 'Towuk filesini inçe dogramaly we ýagda dyzarýança gowurmaly.', 'Çöregi kiçi kubiklere kesmeli we duhowkada guratmaly, suhari etmeli.', 'Pomidory inçe edip dogramaly.', 'Bir tabaga slat ýapraklaryny goýmaly. Üstüne pomidor, suharini, kesilen ýumurtgany we gowrulan towugy goýmaly.', 'Sousy taýynlamak üçin bir gapda limon sogyny (taýyn ýa-da täze limondan), zeýtun ýagyny we tagamyna görä gorçitsany garmaly. Sousy saladyň üstünden guýmaly.', 'Salady nahardan öň işdeaçar hökmünde ýa-da esasy nahar ýerine hem goýup bilersiňiz. Işdäňiz açyk bolsyn.']",1,Salatlar,PT15M,PT15M
20,Kaboçki dolama,PT100M,"['7-8 sany kaboçki', '200 gram üwelen et', '1 bolgar burç', '1 sogan', '1 çemçe tomat', 'Ýarym stakan tüwi', '3 çemçe suýuk ýag', '1 sany pomidor', 'Duz, burç', 'Sousy üçin:', '1 çemçe tomat', '1 stakan suw', 'Üsti üçin:', '3 diş sarymsak', '1 stakan gatyk']","['Kaboçkileri ortasyndan ikä bölüp içini kiçi çemçe bilen oýmaly.', 'Sogan we bolgar burçy kiçi dogramaly. Üwelen et we pomidordan başga galan azyklary garmaly.', 'Kaboçkiniň içini üwelen etli garyndy bilen doldurmaly, bir gazana goýmaly. Üstüne pomidory kesip gapajyk ýaly edip goýmaly.', 'Tomat we suwy garyp sous etmeli we gazana guýmaly.', 'Gazany haýal otda 1 sagat gapagyny ýapyp bişirmeli.', 'Sarymsak bilen gatygy garyp tabaga goýulan kaboçkili dolamanyň üstüne guýup saçaga goýmaly.']",4,Gyzyl et naharlary,PT40M,PT60M
21,Kurabiýe köke,PT45M,"['Bu harytlar bilen 20 sany köke bolýar:', '200 gram mesge', 'Stakanyň üçde biri şeker', '1 ýumurtga', '2 stakan un', 'Wanilin ýa-da wanil ekstrakty']","['Oda ýylylygyndaky mesgäni şeker bilen garmaly.', 'Ýumurtganyň agyny we wanilin goşup köpürjük bolýança garmaly.', 'Un goşup hamyr etmeli.', 'Protfine ýapyşmaz ýaly ýagly kagyz ýazmaly.', 'Gaýmak goýulugyndaky hamyry konditer haltajygyna hoýup güljagaşlar şeklinde protfine guýmaly.', '200 dereje gyzdyrylan duhowkada 10 minut kökeler çala saralýança bişirmeli. Işdäňiz açyk bolsyn.']",4,Süýji kökeler,PT25M,PT20M
22,Farşly makaron,PT30M,"['1 paket makaron 500 gram', '300 gram farş', '1 sogan', '1 bolgar burç', '3 diş sarymsak', '30 ml suýuk ýag', 'Ukrop petruşka', 'Duz']","['Bir gapda suw gaýnatmaly. Gaýnan soň içine makaron atmaly ,duzlamaly we 7-8 minut bişirmeli. Ýumşap ereýänçe bişirmeli däl. Makaron bişýän wagtynda çenli beýleki azyklary hem bişirip ýetişmeli.', 'Skoworotkada ownuk dogralan sogany gowurmaly, üstüne farş goşmaly, duzlamaly we azajyk bişirmeli.', 'Içine dogralan bolgar burçy we dogralan sarymsagy atmaly. Garyp gowuja bişirmeli.', 'Makaron bişen soň suwyny süzüp aýyrmaly we bişen farş bilen garmaly.', 'Tabaklara salyp üstüne gök ukrop petruşka sepmeli']",6,Makaron reseptleri,PT10M,PT20M
23,Gowrulan pomidorly badamjan,PT30M,"['2 Sogan', '3 Badamjan', '3 Pomidor', '2 çemçe parmezan syr syhahdan geçirilen', '2 çemçe ösümlik ýagy', 'Duz', 'Kinza ýa-da petruşka']","['Badamjanlary iri dogramaly we iri duz sepip bir salum goýmaly.', 'Sogany we pomidorlary dilim şeklinde dogramaly.', 'Skoworodkada ýagy gyzdyrmaly we ilki bilen badamjanlary 4-5 minut gowurmaly. Her wagtdan garyp durmaly.', 'Sogan we pomidorlary goşup güçli otda bişýänçe garyp gowurmaly. Ilsegiňize görä duzlamaly.', 'Tabaklara goýup üstçne dogralan kinza ýa-da petruşka sepmeli. Islege görä syhahdan geçirilen parmezan peýnirini sepmeli.']",2,Sebzeli naharlar,PT15M,PT15M
24,Profiterol,PT65M,"['1 bulgur suw', '100 gr mesge yagy', '1 bulgur un', '4 sany ýumurtga', '1 çümdik duz', 'Kremi üçin:', '400 ml süŷt (2bulgur)', '1.5 nahar cemce un', '1.5 cemçe krahmal', '1 sany ýumurtga', '5 nahar çemçe şeker', 'Wanilin', '180 gr mesge']","['Ilki bn kremini tayynlamaly. Bir gapda uny, krahmaly (yok bolsa unam bolyar), şekeri, yumurtgany we 2 nahar çemçe suydi gowja garmaly.', 'Kremi bişirjek gabymyza 400ml suydi guyup unly garyndyny süydüň ustune goshup mazaly garyp oduň üstune goýmaly. Krem goýalýança eliňi aýyrman garyşdyryp durmaly. Goýalan soň aşagyny öçürip üstune 30 gr mesgäni we wanilini garmaly. Kremi tiz sowamagy ücin başga gaba geçirip yuzune strec paket ýapyp gyra aýyrmaly.', 'Ekleriň hamyryny taýyarlamaly. Bir gaba 120 gr mesgäni we 1 bulgur suwy guýup otda goýmaly. Gaýnaýança garaşmaly. Soňra 1 bulgur ununy ýuwaş ýuwaşdan goşup 5-6 minut garyşdyrmaly. Aşagyny oçurip 5 minut sowayança goýmaly.', 'Hamyr sowansoň ýumurtgalarany bir-birden goşup mazaly garmaly. Hamyr taýýar.', 'Howur pejiñ galybyny ýaglap islegnize görä ululykda çemçe bn hamyrdan goýup çykmaly. Howur peje salyp ilki 15 minut 220°de goýup ,soňra 160°a goýup saralýança 10 minut töweregi bişirmeli. Ekleri peje salanyňyzdan soň gapagyny hiç-hili açmaly daldir!!! Bişen kökeleri çykaryp sowamana goýmaly.', 'Otag ýylylygyndaky 150 gr mesgäni bir gaba salyp mikseriň komegi bn gowy çalmaly we öňden tayyarlan sowan kremimizi yuwaş-yuwaşdan çemçeläp mesgäniň ustune goşmaly we çemçe kömegi bn garyşdyrmaly.', 'Eklerlarmyzyň içini konditer haltajygyň komegi bn ya-da pyçak bn kesip çemçeläp krem bn doldurmaly we islega görä bezap saçaga äbermeli. Taýýarlap görmegi maslahat berýän, öran lezzetli bolýar. Işdäňiz acyk bolsun!!!']",8,Süýji kökeler,PT40M,PT25M
25,Pişme,PT50M,"['4-4,5 bulgur un', '200 ml gatyk', '1 sany ýumurtga', 'Şeker (islege görä, goşmasaňam bolyar)', 'Gabartma tozy', '150 ml toweregi ýyly suw', '1 çay çemçe duz', 'Ösumlik ŷagy (bişirmek üçin)']","['Giňiş gaby alýarys içine ýumurtgany, gatygy, şekeri we suwy, duzyny salyp gowy edip şekeri ereýänçe garmaly.', 'Soňra ununy hem-de gabartma tozuny ýuwaş-ýuwaşdan goşup ýumşajyk hamyr ýugurmaly. Sizde uny kop ya-da az gitmegi mumkin mende 4,5 bulgur gitdi.', 'Hamyry 4 zowala bölmeli we 10 min üstüni yapyp demine goýmaly.', 'Pişmani bişirjek ŷagymyzy gyzdyryp goymaly.', 'Hamyry tegelek gornüşde ýaýyp pişme görnüşinde ölçegni öz islegiňize görä edip kesmeli.', 'Pişmeleri gyzan ýagymyza atyp iki tarapyny öwrüp gyzarýança bişirmeli. Pişmeleri bişirjek wagtynyz ýaýyp kesmekligi maslahat berýärin öňünden kesip goýsaňyz pişmaniň görnüşi üytgäp biler. Işdaňiz açyk bolsun!!!']",6,Çörek,PT20M,PT30M
