,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,Desert tarta cu mere si nuci (de primavara),PT90M,"
    pentru aluat:"," Pentru aluat, se taie untul rece în cubulețe și se amestecă cu făina, sarea și zahărul măcinat până se obtine o textură nisipoasă. Se adaugă oul bătut cu apa și se amestecă până se omogenizează compoziția. Se lasă aluatul la frigider pentru o oră. 
Între timp, se curăță merele de coajă și șe dau pe răzătoare. Se storc de zeamă și se pun într-un vas, pe foc, se adaugă zahărul, scorțișoara și nucile tăiate bucățele și se amestecă. Se lasă să se călească până se înmoaie. 
Se întinde aluatul cu sucitorul apoi se transferă într-o tavă unsa cu unt, se înțeapă din loc în loc cu o furculiță si se taie surplusul de aluat. Se toarnă compozitia de mere răcită peste aluat. Din aluatul rămas se formează diferite forme cu care se decorează tarta.  Frunzulitele se decupează și se crestează cu un feliator / cutit și se ornează tarta. 
Se introduce tarta în cuptorul preîncălzit, la 180 de grade C, pentru 40-45 de minute, până se rumenește frumos. Se lasă să se răcească și se servește. ",10 portii,Prajituri,,
11,Cuscus cu legume si cremvusti,PT30M,"
    200g cuscus"," Se curăță legumele, după care se spală și se taie cubulețe ardeiul, iar morcovul se dă pe răzătoarea mică. 
 Într-o tigaie încinsă se pun 2 linguri de ulei de măsline și se pun la călit legumele și crenvuștii, apoi se adaugă sare si mixul de condimente și 2 cani cu apă și se lasă să fiarbă în vasul acoperit, până când legumele se înmoaie. 
 Se adaugă cuscus-ul și se lasă să fiarbă 5-7 minute acoperit cu capacul, pentru a absorbi toată apa. Cu o furculiță se amestecă cous cous-ul până se desface bob cu bob și apoi se adaugă roșiile cherry tăiate felii și se amestecă ușor. Se mai lasă să fiarbă câteva muinute, până când se absoarbe toată apa. Se presară pătrunjelul tocat și se servește preparatul. ",4 portii,Mancare copii,,
12,"Mazare cu rasol afumat si legume, la tigaie",PT90M,"
    1 borcan/cutie de cca 700-800 g, cu mazăre","  Curățăm ceapa, usturoiul, rădăcinoasele, ardeii și roșiile și le spălăm bine cu apă rece.  
   Observație1:    Dacă avem ciolan/rasol cu os, îl punem la fiert și-l lăsăm până ce carnea se desprinde ușor când înțepăm cu o furculiță!  
   Observație2:    Dacă avem mazăre prospătă, o fierbem în apă clocotită, cu puțină sare, dar nu mult, ca să nu se sfarme!  
   Observație3:    Mazărea din borcan/cutie o punem să stea în apă rece, cam 20-30 minute, ca să tragă gustul de conservant.  
  Tăiem ceapa și ardeii fideluțe (julienne), la fel și roșiile iar pătrunjelul verde și usturoiul, le tocăm mărunt. Rădăcinoasele le tăiem rondele sau le dăm prin răzătoarea mare. Tăiem ciolanul feliuțe nu prea groase.  
  Turnăm suficient ulei (3-4 linguri) într-o tigaie și-l încingem bine. Sotăm împreună legumele, mai întâi punem ceapa și o lăsăm până ce se inmoaie, vreo 3-4 minute, apoi adăugăm rădăcinoasele, ardeii și mai lăsăm 2-3 minute. Când sunt gata adăugăm carnea și lăsăm să se călească împreună cu legumele, nu mai mult de 5 minute.  
  În acest moment adăugăm roșiile și pasta de roșii, diluată cu puțină apă și crenguța de cimbru. La nevoie mai adăugăm apă doar cât să le cuprindă (eu pun 1-2 căni cu apă, deoarece îmi place cu mult sos!). Punem capacul la tigaie și lăsăm să fiarbă înăbușit, la foc potrivit, cam 10-15 minute. Strecurăm și adăugăm mazărea și mai lăsăm doar un clocot-două, nu mai mult, ca să nu se sfarme! Oprim focul și asezonăm cu sare, piper măcinat și boia de ardei. Iar pentru un plus de savoare, în acest momet adăugăm și usturoiul pisat și pătrunjelul verde, tocat!  
  Se servește caldă sau chiar și rece, la temperatura camerei.  
  Poftă bună!  
   ",4 portii,Porc,,
13,"Aperitiv placinte cu cartofi la Panini Maker, de post",PT90M,"   Aluat:  

    500 g faina alba","  Aluatul:  In bolul robotului se pune faina, sarea pe margine, drojdia si zaharul. Se toarna jumatate din cantitatea de apa calduta si se porneste mixerul pentru framantare. Se toarna cate putin din restul de apa calduta. Daca considerati ca mai este nevoie, mai adaugati putina apa. La final se toarna uleiul si se lasa sa framante bine aluatul pana devine omogen si nu se lipeste de peretii vasului. Cand este gata, se acopera aluatul si se lasa la dospit cca o ora. 
  Umplutura:  Se fierb cartofii in coaja in apa cu putina sare. Dupa ce au fiert, se scurg de apa, se lasa sa se raceasca pentru a putea fi curatati. Se dau pe razatoarea cu gauri mari. 
 Ceapa se curata, se taie marunt si se pune la calit intr-o cratita, cu uleiul. Cand incepe sa devina translucida, se pune boiaua, se amesteca repede sa nu se arda apoi se toarna cartofii. Se amesteca bine, se condimenteaza cu sare si piper, se mai lasa putin apoi se iau de pe foc. Se lasa sa se racoreasca. 
 Se rupe din aluat o bucata care se intinde pe masa de lucru infainata. Se pune deasupra cartofii cu ceapa, lasand marginile libere. Se impacheteaza aluatul astfel incat sa nu iasa cartofii afara. Se aplatizeaza usor si se pune in aparatul bine incins. Se inchide aparatul si se lasa pana se rumeneste frumos placinta.  
 La fel se procedeaza si cu restul de aluat.  
 Se pot servi atat calde cat si reci, optional cu un iaurt, sana, kefir, etc. Pofta buna! ",4 portii,Mancaruri de post,,
14,Mancare de ciuperci cu masline,PT90M,"
    3 cutii de ciuperci taiate de 400 gr (sau 1 kg ciuperci proaspete)"," Ciupercile le scoateti din cutie, le spalati si le lasati intr-o sita la scurs.. Ceapa curatata o tocati marunt. Morcovul decojit il taiati in doua pe lungime, apoi il faceti rondele. Ardeiul rosu, curatat de cotor si seminte, il taiati fasii. Intr-o cratita puneti uleiul la incins. Adaugati ceapa, morcovul si le sotati 2 minute, apoi puneti ciupercile si mai sotati 2 minute. Puneti si ardeiul rosu, amestecati bine, apoi presarati sare, piper, boia, foile de dafin si amestecul de legume uscate.  Turnati apa calda, cat sa acoperiti ciupercile. Puneti un capac si fierbeti la foc potrivit 25-30 de minute. Dupa acest timp, adaugati sosul de kapia si maslinele.  Mai fierbeti circa 10 minute sau pana este scazut lichidul atat cat va doriti. La final incorporati pasta de tomate si oregano uscat. Gustati sa vedeti daca mai trebuie sare. Mai lasati pe foc circa 2 minute.  O puteti servi simpla sau presarati verdeata deasupra, marar sau patrunjel, dupa plac.  Pofta buna!  ",4 portii,Mancaruri de post,,
15,Desert prajitura cu branza si dulceata de prune,PT90M,"
    pentru blat (35 x 25 cm):"," Pentru blat, se bat ouăle cu zahărul și un praf de sare până se spumează ușor. Se adaugă apoi uleiul și se amestecă până se încorporează. Se amestecă făina cu praful de copt și se cern peste amestecul precedent alternând cu laptele. Aluatul trebuie să curgă când e luat cu lingura dar să fie mai gros decât cel de clătite. 
Se toarnă aluatul în tava tapetată cu hârtie de copt (35 x 25 cm) și se introduce pentru 12-15 minute în cuptorul încins la 180 de grade C. 
 
Pentru cremă, se mixează brânza de vaci cu ouăle, zahărul și budinca de vanilie (cu ajutorul unui mixer vertical).  
Se scoate tava și se întinde dulceața de prune și apoi se toarnă crema de brânză. Se nivelează și se introduce tava în cuptor pentru cca. 30-35 de minute. 
Se lasă să se răcorească și apoi se porționează. ",20 portii,Prajituri,,
16,"Desert prajitura Vargabeles, usor reinterpretata",PT60M,"
    450 g taitei lati"," Se pun pastele la fiert in apa cu sare conform instructiunilor de pe ambalaj. Cand sunt gata se scurg de apa. 
 Intre timp se pregateste crema de branza. Intr-un bol se pune branza de vaci, zaharul, zaharul vanilat bourbon si galbenusurile. Se mixeaza pana se obtine o crema omogena. Daca este prea uscata, se poate adauga 2-3 lg iaurt gras.  
 Stafide se pun la inmuiat in putina apa cu esenta de rom. Se scurg bine apoi se pun peste crema de branza impreuna cu esenta de vanilie. Optional se poate adauga si putina coaja de lamaie rasa. Se amesteca totul bine. 
 In acelasi bol sau unul mai incapator se adauga si taiteii si se omogenizeaza bine compozitia. 
 Se pregateste tava. Se unge bine cu unt apoi se toarna compozitia. Se niveleaza si se da la cuptorul preincalzit la 180 de grade pentru 20 de minute. 
 Intre timp se bat albusurile impreuna cu zaharul pana se obtine o spuma tare si densa. 
 Dupa ce trec cele 20 de minute, se scoate tava din cuptor si se unge prajitura deasupra cu dulceata de cirese amare. Peste dulceata se pune spuma de albusuri, se niveleaza, i se da o forma cu ajutorul unei linguri si se da din nou la cuptor pentru inca cca 10 minute sau pana se rumeneste usor spuma . 
 Cand este gata, se scoate din cuptor si se lasa sa se raceasca, daca aveti rabdare, daca nu, se poate servi si calduta. 
 Pofta buna! ",20 portii,Prajituri,,
17,Ceafa de porc gatita in tigaie de fonta,PT30M,"
    4 felii de ceafa de porc"," Daca sunt prea groase feliile de carne, se bat dar nu foarte tare. Se condimenteaza cu sare si piper, se presara condimentele pentru porc, se ung cu uleiul apoi se pun intr-un bol. Se toarna vinul si se lasa 2 ore la marinat sau chiar peste noapte. 
 Se ia tigaia de fonta si se pune pe foc. Se lasa sa se incinga bine, se unge cu putin ulei apoi se pune carnea si se lasa sa sfaraie bine. Se lasa cca 5 minute pe o parte apoi se intoarce pe partea cealalata. Se lasa sa se gateasca pe ambele parti dupa cum prefera fiecare. 
 Se serveste alaturi de cartofi prajiti si muratura preferata. 
 Pofta buna! ",4 portii,Porc,,
18,Desert chec cu mere la pahar,PT90M,"
    8 buc mere"," Pentru inceput merele se spala si se curata de coaja. Se taie cuburi si se stropesc cu lamaie sa nu se oxidexe. Daca nu sunt suficient de dulci se poate amesteca pana se prepara aluatul cu 2 linguri de zahar .  
 Se sparg ouale intr-un castron. Peste se adauga paharele de zahar si un plic de zahar vaniliat, si se mixeaza foarte bine. Se adauga paharele de ulei, de faina si la final cele de iaurt de fructe.  
 Se mixeaza in continuare. Se adauga sarea si praful de copt.  
 La final se adauga merele taiate cuburi si se amesteca cu o lingura sa se incorporeze bine si merele in compozitia de chec.  
 Se toarna intr-o tava in care se pune hartie de copt si se da la cuptor pentru 45 de minute .  
 Cand este gata se raceste si se pudreaza cu zahar .  ",24 portii,Dulciuri,,
19,"Desert chec cu banane, ciocolata si migdale",PT120M,"
    3 banane"," Se taie untul cubulețe și se pune într-o tigaie încinsă alături de zahărul tos și praful de sare. Se gătește la foc mediu, amestecând din când în când pentru 2-3 minute din momentul în care începe să clocotească. 
Se adaugă bananele tăiate felii, cu grosimea de 1 cm și se continuă să se gătească la foc lent pentru încă 3 minute amestecând ușor. Se dă departe și se lasă să se răcească complet. 
Se bat ouăle cu esența de vanilie și se adaugă compoziția de banane, se omogenizează apoi se adaugă făina și praful de copt și se omogenizează ușor cu ajutorul unei spatule de silicon. 
 Se încorporează ciocolata tăiată bucățele, tot cu mișcări ușoare, tocmai pentru a mai rămâne bucăți de banane. 
Se toarnă compoziția în tava de chec și se presară fulgii de migdale, apăsându-i ușor în aluat. 
Se introduce tava în cuptorul preîncălzit la 180 de grade Celsius și se coace 50-55 de minute sau până trece testul scobitorii. În caz ca fulgii de migdale se vor rumeni prea tare se acoperă hârtie de copt sau hârtie de aluminiu și se continuă coacerea până nu vor mai rămâne urme de aluat pe scobitoare. Se scoate tava din cuptor și se lasă încă 10 minute în tava în care s-a copt, după care se scoate pe un grătar să se răcească. Se feliază după răcire completă. 
   ",10 portii,Prajituri,,
20,Tocana de cartofi si carnati de casa,PT60M,"
    1 kg cartofi"," 
     Carnatii se feliaza si se pun la prajit in ulei. 
     Ceapa trebuie maruntita . 
     Cand ceapa incepe sa devina sticloasa se condimenteaza cu pasta de ardei iuti , si boia . 
     Adaugati pasta de kapia si amestecati . 
     Turnati cam 1 l apa . Puneti foaia de dafin . 
     Cartofii curatati si taiati pe lungime se pun si ei la fiert . 
     Se fierbe la foc domol. Sarati. 
     La sfarsit se pune bulionul si se mai lasa un clocot. 
     Gustati si sarati daca mai este nevoie. 
     La servire presarati pentru prospetime patrunjel verde. 
      Pofta buna !!! 
 ",4 portii,Porc,,
21,Desert prajitura cu mere si nuci,PT90M,"
    4 ouă"," Se mixează ouăle cu zahărul măcinat și un praf de sare până când își dublează volumul, apoi se adaugă uleiul și se omogenizează. Se adaugă făina cernută cu praful de copt și bicarbonatul de sodiu. Dacă doriți puteți adăuga și scorțișoară, după gust. Se amestecă ușor cu mișcări de jos în sus cu o lingură de lemn sau o spatulă.Se adaugă merele și nucile tocate bucățele și se omogenizează compoziția, apoi se toarnă în tava tapetată cu hârtie de copt. 
 Se introduce tava în cuptorul preîncălzit la 180 de grade C, pentru 50 de minute, până când trece testul cu scobitoarea. Se lasă să se răcească pe un grătar și apoi se servește. ",15 portii,Prajituri,,
22,"Tarta cu pui, ciuperci si mozzarella",PT120M,"
    Pentru aluat:"," Pentru aluat, se amestecă toate făina cu untul și sarea până se obține un aluat sfărâmicios, apoi se adaugă apa rece și oul si se frământă un aluat care se lasă la frigider cel puțin 30 de minute (învelit în folie alimentară). 
Între timp se prepară umplutura. Eu am folosit carne de pui de țară, pe care am fiert-o în prealabil, apoi am tăiat-o în cubulețe.  
Se mixează ouăle cu sare și cu smântâna, apoi se adaugă carnea de pui, ciupercile, muschiul și gogoșarii tăiați cubulețe și mozzarella dată pe răzătoarea mare și se omogenizează compoziția. 
Se scoate aluatul din frigider și se întinde pe blatul înfărinat, apoi se transferă într-o tavă unsă cu unt. Cu furculița se înțeapă aluatul din loc în loc. 
Se toarnă umplutura peste aluat și se taie surplusul de aluat. 
Se introduce tava în cuptorul preîncălzit pentru 50-55 de minute, la 180° C, până când se rumenește frumos. Tarta se lasă câteva minute la răcorit, înainte de a o porționa. ",6 portii,Mancare copii,,
23,"Desert prajitura cu blat de cacao, visine si branza",PT90M,"
    pentru blat:"," Pentru blat, se bat albușurile cu un praf de sare până se spumează ușor. Se adaugă zahărul în 2-3 reprize și se mixează până când se obține o bezea tare. Se amestecă gălbenușurile cu uleiul și se încorporează în 2 reprize în albușurile bătute. Se amestecă făina cu cacaoa și praful de copt și se cern peste amestecul precedent și se amestecă ușor cu o spatulă cu mișcări de jos în sus.  
Se toarnă aluatul în tava tapetată cu hârtie de copt (35 x 25 cm) și se presară vișinile scurse de zeamă din loc în loc. Se introduce  tava pentru 15 minute în cuptorul încins la 180 de grade C. 
 
Pentru cremă, se mixează brânza de vaci cu ouăle, zahărul și budinca de vanilie (cu ajutorul unui mixer vertical). 
Se scoate tava și se întinde crema de brânză. Se nivelează și se introduce tava în cuptor pentru cca. 30-35 de minute. 
Se lasă să se răcorească și apoi se porționează. ",15 portii,Prajituri,,
24,Desert tarta cu crema lime si caramel,PT90M,"
    Pentru aluat:
    
        170 gr unt","  Aluatul:  Intr-un bol taiati untul rece, cuburi. Adaugati oul, un praf de sare, vanilia si amestecati. Adaugati indulcitorul pudra, apoi incorporati faina, cernuta, treptat. Rasturnati aluatul pe masa, framantati pana obtineti o bila omogena. Il inveliti in folie, il dati la frigider 30-40 de minute. Dupa acest timp, il scoateti de la rece. Intindeti o foaie, o asezati cu grija intr-o tava de tarta cu diametrul de 26 cm. Apasati bine si pe peretii tavii, indepartati surprlusul de pe margine cu un cutit. O intepati cu furculita din loc in loc.  Asezati o hartie de copt peste aluat, turnati niste boabe de fasole (orez, boabe de naut sau pietricele speciale pentru copt). Introduceti crusta in cuptorul incins, la 180 de grade pentru 15 minute. Scoateti hartia cu boabele de fasole si o mai lasati inca 10 minute la copt. Cand este gata, scoateti crusta din cuptor, o lasati sa se raceaca. 
  Crema lime:  Intr-un bol de inox, amestecati ouale cu 3 linguri indulcitor pulbere, apoi adaugati zeama si coaja lime. Trasferati bolul pe baie de aburi, amestecati pana indulcitorul este complet topit si crema s-a ingrosat. O dati deoparte, o acoperiti cu folie si o lasati sa se raceasca. Intr-un vas puneti mascarponele, smantana si indulcitorul pudra. Mixati pana sunt toate incorporate, apoi adaugati crema de lime rece, mixati pana obtineti o crema spumoasa. La final adaugati limoncello.  In crusta de tarta, puneti crema caramella si o intindeti. Rasturnati crema lime si o nivelati o paleta.  O decorati dupa bunul plac, apoi o dati la rece 2-3 ore. O puteti portiona si servi! 
 Pofta buna! ",12 portii,Dulciuri,,
