,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
33,Spiced crispy shrimp,,"['\n        ', ' Fresh shrimps\n        \n      ', '\n        ', ' Soya sauce\n        \n      ', '\n        ', ' Maggi\n        \n      ', '\n        ', ' Ginger and garlic paste\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Black pepper\n        \n      ', '\n        ', ' Onions\n        \n      ', '\n        ', ' Oil\n        \n      ']","['\n        ', 'Remove all the unwanted parts wash and drain the excess water and set aside.', '\n        \n      ', '\n        ', 'Put all the rest of the ingredient on the shrimp expect the oil and marinate for 30 minutes.', '\n        \n      ', '\n        ', 'Put on pan on fire add oil when hot and the shrimps and fry till crispy.', '\n        \n      ']",,,,
34,Spicy Noodles,,"['\n        ', ' Noodles\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Noodle spices\n        \n      ', '\n        ', ' Onion\n        \n      ']","['\n        ', 'Put noodles into boiling water, add chopped onions then allow to simmer', '\n        \n      ', '\n        ', 'Add the Cameroon pepper and noodle spices, stir and allow to cook for few minutes', '\n        \n      ', '\n        ', 'Garnish with fry plantain and onion scrambled egg.', '\n        \n      ', '\n        ', 'Serve hot', '\n        \n      ']",,,,
35,Miyar Oha,,"['\n        ', ' Naman kaza\n        \n      ', '\n        ', ' Busashen kifi\n        \n      ', '\n        ', ' Kifin kote (ice fish)\n        \n      ', '\n        ', ' Dakakken cryfish kamar cokali babba guda biyu\n        \n      ', '\n        ', ' Dafaffar Ganda (kpomo)\n        \n      ', '\n        ', ' Stockfish (irin kifinan da ake busarwa da zafin Rana)\n        \n      ', '\n        ', ' Kpanla (irin gasashen kifi)\n        \n      ', '\n        ', ' Sai markaddaden albasa, tarugu\n        \n      ', '\n        ', ' Busashen yaji, da busashen Cameroon pepper,\n        \n      ', '\n        ', '1 tbsp', ' ginger paste\n        \n      ', '\n        ', ' Kayan kamshi\n        \n      ', '\n        ', ' Dandano\n        \n      ', '\n        ', ' Manja\n        \n      ', '\n        ', '1 tbsp', ' daddawar kalwa\n        \n      ', '\n        ', ' Uziza leaves,Rabin karamin kwanu\n        \n      ', '\n        ', ' Oha leaves dauri biyu\n        \n      ', '\n        ', ' Sai cocoyam (irin na iyamurai) kamar guda biyar zuwa bakwai\n        \n      ']","['\n        ', 'Wanan miyar sunan ta Yar ubansu😅', '\n        \n      ', '\n        ', 'Shi cocoyam (Nike jin shi ake cema mankani amma na Miya Zaki same ta wurin iyamurai masu sai da kayan Miya) Zaki wanke ki dafa shi da bawunsa, in ya dahu sai ki cire bawun ki daka shi kamar sakwara yayi lubus sai ki kwashe, ki hada da ruwa ki dama kamar kaurin kunu, sai ki ajiye, da shi Zaki daure miyar ki wato thickener.', '\n        \n      ', '\n        ', 'Zaki dora nama da stock fish a wuta ki yanka albassa, da wani kason na dandano, daddadawa da cryfish zuwa minti 20. Sai ki zuwa sauran kayan dandano, da kayan kamshi, ki zuba cocoyam paste dinki (daidai da yadda kike son kaurin miyar, in yayi kauri dayawa kina iya Kara ruwa) sai ki burkake miyar, ki bar ta zuwa wanii lokacin in ya tafaso sai ki zuba busashen kifi, ganda yaji da sauran kayan Hadi da Kuma...', '\n        \n      ', '\n        ', 'Uziza leaves dinki ya Dan dahu don Yana da Dan tauri kadan zuwa minti 5 haka, sai ki zuba manja da Oha leaves kibar shi ya Dan tafaso sai ki sauke miyar', '\n        \n      ', '\n        ', 'Dama chan kin Dora tuwon ki... Haba dai maigida yau sai next level💃🏻💃🏻💃🏻😅 (Yan uwa na mata da ke zaune kasar hausa Kuna iya samun kayan hadin a wurin matan iyamurai masu sai da kayan Miya a kasuwa)', '\n        \n      ']",8- 10 servings,,,
36,"Kelewele(Ghanian spicy plantain, the Nigerian version)",30-45 minutes,"['\n        ', ' Ripe plantain (I used 2)\n        \n      ', '\n        ', ' Ginger\n        \n      ', '\n        ', ' Cloves\n        \n      ', '\n        ', ' Black pepper\n        \n      ', '\n        ', ' Cameroon black pepper\n        \n      ', '\n        ', '1 cube', ' maggi\n        \n      ', '\n        ', '1/4', ' onion bulb\n        \n      ', '\n        ', ' Pepper(ata rodo)\n        \n      ', '\n        ', ' Garlic\n        \n      ', '\n        ', ' Fried peanuts(groundnut)\n        \n      ', '\n        ', ' Oil for frying\n        \n      ']","['\n        ', 'Pill your plantain and dice them', '\n        \n      ', '\n        ', ""Blend your ginger,cloves,garlic,black pepper,Cameron pepper,Maggi etc...am not the salt type so you can remove the Maggi and add salt instead, and also you can add nutmeg. If you don't have blender you can grate it then pound it into paste"", '\n        \n      ', '\n        ', 'Add the paste into the diced plantain and give it a good stir', '\n        \n      ', '\n        ', 'Fry on a medium heat\n', 'High heat will burn it and low heat will absorb too much oil', '\n        \n      ', '\n        ', ""After frying, serve with peanuts (that's how Ghanians serve theirs) but Nigerians pls try this with either beans or rice and stew as a side dish. Thank me later"", '\n        \n      ']",1 serving,,,
37,Fried rice,,"['\n        ', ' Rice\n        \n      ', '\n        ', ' Chopped carrot\n        \n      ', '\n        ', ' Chopped green beans\n        \n      ', '\n        ', ' Peas\n        \n      ', '\n        ', ' Seasoning\n        \n      ', '\n        ', ' Curry\n        \n      ', '\n        ', ' Turmeric\n        \n      ', '\n        ', ' Salt\n        \n      ', '\n        ', ' Mixed spices\n        \n      ', '\n        ', ' Vegetable oil\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Fried rice spice\n        \n      ', '\n        ', ' Stock\n        \n      ', '\n        ', ' Cooked liver\n        \n      ']","['\n        ', 'Wash rice with warm water and salt. Drain and keep aside.', '\n        \n      ', '\n        ', 'In a pot, add oil and salt and the drained rice. Fry on medium heat for about 10 minutes. While frying add all seasoning, spices and Cameroon pepper + liver. Note: the quantity of oil should go with your rice.', '\n        \n      ', '\n        ', 'After frying, add hot water enough to cook the rice.', '\n        \n      ', '\n        ', 'In a pot, add the carrot, green beans and peas with salt, seasoning and little vinegar. Boil for 3-5 mins and drain. The vinegar helps in not changing the colour of the vegetables.', '\n        \n      ', '\n        ', 'When the rice is done, add the drain veges and stir. You can also add green pepper at this stage.', '\n        \n      ', '\n        ', 'Serve with peppered chicken and onion sauce. Enjoy 😋', '\n        \n      ']",,,,
38,Steamed vegetables,2 mins,"['\n        ', '1', ' small size cabbage\n        \n      ', '\n        ', '1', ' big size carrot\n        \n      ', '\n        ', '1', ' medium size onion\n        \n      ', '\n        ', '1', ' small size cucumber\n        \n      ', '\n        ', ' Salt\n        \n      ', '\n        ', '1 tsp', ' Cameroon pepper\n        \n      ', '\n        ', ' Flaked smoked fish(optional)\n        \n      ']","['\n        ', 'Slice the cabbage and wash in salted water', '\n        \n      ', '\n        ', 'Chop the onion and carrot and wash in salted water. Slice the washed cucumber', '\n        \n      ', '\n        ', 'Put all the vegetable in a steamer pot,sprinkle in the Cameron pepper, little salt and steam for 10minutes.', '\n        \n      ', '\n        ', 'Ready to serve. Flake fish can be added to the vegetables after steaming', '\n        \n      ']",,,,
39,Native palm oil jollof rice with a twist,1 cooksnap,"['\n        ', '4 cups', ' rice\n        \n      ', '\n        ', '1 cup', ' palm oil\n        \n      ', '\n        ', '2 tablespoon', ' crayfish\n        \n      ', '\n        ', '2 tablespoon', ' butter\n        \n      ', '\n        ', '1 tablespoon', ' Cameroon pepper\n        \n      ', '\n        ', '2 sachet', ' seasoning cubes plus tablespoon of seasoning powder\n        \n      ', '\n        ', '3 tablespoon', ' powdered locust beans\n        \n      ', '\n        ', '2 tablespoon', ' ginger and garlic pasta\n        \n      ', '\n        ', ' Meat\n        \n      ', '\n        ', ' Fish\n        \n      ', '\n        ', ' Pomo\n        \n      ', '\n        ', ' Biscuit bone\n        \n      ', '\n        ', '6 pieces', ' chill and 6 pieces of scotch bonnet\n        \n      ', '\n        ', '3', ' onions\n        \n      ', '\n        ', 'leaves', ' Scents\n        \n      ', '\n        ', ' Curry leave\n        \n      ']","['\n        ', 'In a pot add water and allow to boil then add in your rice and pre cook it wash and set aside.', '\n        \n      ', '\n        ', 'Cook your meats till tender then fry them, also wash and soak your fish and cook your pomo too, pound your peppers and onions then set them aside.', '\n        \n      ', '\n        ', 'Put your pot on fry add boiled water and the water you use in soaking your fish, then add your peppers, red oil, grinded crayfish, ginger and garlic pasta, locust beans, seasoning cubes, butter, your meats, biscuit bone and pomo cover and allow to boil for like 5 to 10 minutes.', '\n        \n      ', '\n        ', 'After 10 minutes and in your pre cooked rice mix and cover to allow it to cook more, when the water has reduce to half add your soaked fish mix gently and cover.', '\n        \n      ', '\n        ', 'Check for your seasoning, at this point the water is almost finished then wash your scent leave and curry leave add it to the rice cover and allow to simmer for few minutes and its done.', '\n        \n      ', '\n        ', 'Our palm oil rice is ready', '\n        \n      ']",,,,
40,Fresh fish pepper soup,,"['\n        ', ' Catfish\n        \n      ', '\n        ', ' Ehuru\n        \n      ', '\n        ', ' Uziza\n        \n      ', '\n        ', ' Uyiyak\n        \n      ', '\n        ', ' Omuma\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Yellow pepper\n        \n      ', '\n        ', ' Pepper\n        \n      ', '\n        ', ' Nchuanwu\n        \n      ', '\n        ', ' Onion\n        \n      ', '\n        ', ' Salt\n        \n      ', '\n        ', ' seasoning\n        \n      ']","['\n        ', 'Wash fish properly with alum or ashes or lemon or hot water to reduce slime.. I pour hot water and let fresh fish sit for a while to enable it stiffen up then I marinate with Cameroon pepper salt fish spice,seasoning onion etc and let it for a while too', '\n        \n      ', '\n        ', 'Pound uziza seed,ehuru,omuma,uda (optional) den add pepper yellow pepper for hot spicy taste u can add crayfish too if u so wish.. place a clean pot on fire put the marinated fish add water enough for d peppersoup put uyiyak and allow it to boil add ur spices pounded pepper extra onion salt n seasoning to taste. Lastly add ur nchuanwu p.soup is ready', '\n        \n      ']",,,,
41,Catfish Pepper Soup,,"['\n        ', '1', ' big Catfish\n        \n      ', '\n        ', 'leaf', ' Scent\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Pepper Soup spices\n        \n      ', '\n        ', ' Seasoning\n        \n      ', '\n        ', ' Onions\n        \n      ', '\n        ', 'to taste', ' Salt\n        \n      ', '\n        ', ' Water\n        \n      ']","['\n        ', 'Wash the catfish thoroughly, well seasoned then keep in a drainer.', '\n        \n      ', '\n        ', 'Boil water in a pot, add the catfish.', '\n        \n      ', '\n        ', 'Add the Onions, seasoning, cameroon spices, the pepper soup spices and salt to taste, let it boil.', '\n        \n      ', '\n        ', 'Add the washed and sliced Scent leaf.', '\n        \n      ', '\n        ', 'Let it all boil together. your catfish pepper soup is ready. Enjoy with any chilled drink of your choice.', '\n        \n      ']",,,,
42,Vegetable Snail 🐌,,"['\n        ', ' Big bowl of snails (remove from shell, washed clean with alom\n        \n      ', '\n        ', '2 bunches', ' spinach (washed with lemon and sliced)\n        \n      ', '\n        ', ' Medium size Onion bulb (diced)\n        \n      ', '\n        ', '1', ' Yellow pepper (pounded)\n        \n      ', '\n        ', '2', ' red pepper (pounded)\n        \n      ', '\n        ', '1/2 teaspoon', ' Cameroon pepper (grounded)\n        \n      ', '\n        ', '1 cup', ' Palm oil\n        \n      ', '\n        ', '2', ' seasoning cubes\n        \n      ', '\n        ', 'to taste', ' Salt\n        \n      ']","['\n        ', 'Per boil snails and wash then spice with pepper, seasoning cubes, onion and salt and boil for 20 mins. Set aside', '\n        \n      ', '\n        ', 'Heat palm oil in a pot, pour onion, pepper and salt and stir for a while add snails, seasoning cube and spinach, then stir fry a while. Check for salt and serve hot', '\n        \n      ']",,,,
43,Fried rice and veggies,,"['\n        ', ' Rice\n        \n      ', '\n        ', ' Chicken /beef which ever one available\n        \n      ', '\n        ', ' Liver\n        \n      ', '\n        ', ' Carrot\n        \n      ', '\n        ', ' Green beans\n        \n      ', '\n        ', ' Green pepper\n        \n      ', '\n        ', ' Green peas\n        \n      ', '\n        ', ' Sweet corn\n        \n      ', '\n        ', ' Kidney beans\n        \n      ', '\n        ', ' Onion fresh pepper /Cameroon pepper\n        \n      ', '\n        ', 'cube', ' Stock\n        \n      ', '\n        ', ' Curry&tyme\n        \n      ', '\n        ', ' Ginger&garlic\n        \n      ', '\n        ', ' Mr Green or any other fried rice Ingridents\n        \n      ', '\n        ', ' Cucumber\n        \n      ', '\n        ', ' Mayonnaise\n        \n      ', '\n        ', ' Vegetable oil\n        \n      ', '\n        ', ' Salt to tase\n        \n      ']","['\n        ', 'Cook the chicken/beef and liver pour in your diced onions,ginger,garlic,stock cube, curry,tyme,and salt cook till the chicken is done sieve and set aside.', '\n        \n      ', '\n        ', ""Use the chicken stock to boil your rice to when it's almost done sieve and set aside. Pour in some vegetable oil in a frying pan and fry your chicken or beef when that is done use the same oil used in frying the chicken to fry the veggies."", '\n        \n      ', '\n        ', 'Pour the oil into a big pot now pour in the diced onions into the pot,diced liver, curry&tyme, your fried rice ingredient or Mr Green, green peas, carrot, green beans, sweet corn, kidney beans,green pepper, fresh pepper and a little bit of Cameroon pepper, ginger and garlic, stock cube and salt to taste fry for 2mins then pour in your already boiled rice and mix thoroughly let it simmer for 3mins then your delicious fried rice is ready Bon appeti', '\n        \n      ', '\n        ', 'Wash and grate the cabbage and carrot pour in a bowl add mayonnaise and combine your Cole slaw is ready chop your cucumber as desired and serve enjoy.', '\n        \n      ']",,,,
44,Amala and ewedu soup,,"['\n        ', ' Egusi\n        \n      ', '\n        ', ' Crayfish\n        \n      ', '\n        ', ' Opeyi\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Yam or plaintain flour\n        \n      ', '\n        ', ' Ugu leave\n        \n      ', '\n        ', ' Stock fish\n        \n      ', '\n        ', ' Pomo\n        \n      ']","['\n        ', 'Ground egusi with crayfish, opeyi, Cameroon pepper', '\n        \n      ', '\n        ', 'Uju leave', '\n        \n      ', '\n        ', 'Boil meat to tender', '\n        \n      ', '\n        ', 'Pour palm oil in a pot and allow it to heat for 1min', '\n        \n      ', '\n        ', 'Add chopped onions', '\n        \n      ', '\n        ', 'Mix the egusi with little water and pour into the oil', '\n        \n      ', '\n        ', 'Keep stirring for 2-5mins', '\n        \n      ', '\n        ', 'Add water Or meat-stock and cover the pot', '\n        \n      ', '\n        ', 'Allow it to cook for few minutes,add the meat, stock fish and pomo', '\n        \n      ', '\n        ', 'Stir together,add little amount of water', '\n        \n      ', '\n        ', 'Add Maggi and salt Then cover, cook for few seconds', '\n        \n      ', '\n        ', 'Add Ugu leave And turn off the heat', '\n        \n      ', '\n        ', 'The heat from stove will steam the Ugu.', '\n        \n      ', '\n        ', 'For the Amala. Boil water In a pot', '\n        \n      ', '\n        ', 'When it starts to boil add the flour and keep stirring', '\n        \n      ']",,,,
45,Vegetable Soup,,"['\n        ', ' Medium size of Water leaf (washed and sliced)\n        \n      ', '\n        ', ' Medium bowl of Ugu (washed and sliced)\n        \n      ', '\n        ', '1 Kg', ' Beef\n        \n      ', '\n        ', ' Stockfish\n        \n      ', '\n        ', ' Dry fish\n        \n      ', '\n        ', '1/4 cup', ' Palm oil\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Okpeyi - local spice (pounded)\n        \n      ', '\n        ', ' Onion (diced)\n        \n      ', '\n        ', 'Handful', ' Crayfish (grounded)\n        \n      ', '\n        ', '3', ' seasoning cubes\n        \n      ', '\n        ', ' Salt\n        \n      ']","['\n        ', 'Cook beef, Stockfish and Dry fish with 2 seasoning cubes, onion, crayfish, Cameroon pepper until its tender. Allow the stock to dry up', '\n        \n      ', '\n        ', 'Pour water leaf inside the meat pot, add palm oil stir very well and allow to cook- some water will come out from the water leaf', '\n        \n      ', '\n        ', 'Add the remaining seasoning cubes, pepper and okpeyi and check for salt', '\n        \n      ', '\n        ', 'Add Ugu leaf, stir and serve fresh. Enjoy with fufu or pounded yam 😋', '\n        \n      ']",4 servings,,,
46,Cauliflower stir fry,,"['\n        ', ' Cauliflower\n        \n      ', '\n        ', ' Egg plant\n        \n      ', '\n        ', ' Spring onions\n        \n      ', '\n        ', ' Tomatoes\n        \n      ', '\n        ', ' Maggi\n        \n      ', '\n        ', ' Cucumber\n        \n      ', '\n        ', ' Lettuce\n        \n      ', '\n        ', ' Cabbage\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Dried parsley\n        \n      ', '\n        ', ' Oregano\n        \n      ', '\n        ', ' Meat\n        \n      ', '\n        ', ' Pomo\n        \n      ', '\n        ', ' Oil\n        \n      ', '\n        ', ' Green pepper0\n        \n      ']","['\n        ', 'Wash and cut all vegetables.', '\n        \n      ', '\n        ', 'Add oil to the pan fry the meat add the onion and grinded pepper and pomo.', '\n        \n      ', '\n        ', 'Add the cauliflower and fry for few minutes.', '\n        \n      ', '\n        ', 'Add the green pepper maggi Cameroon pepper.and allow to fry', '\n        \n      ', '\n        ', 'Add cabbage,cucumber, parsley, and oregano.', '\n        \n      ', '\n        ', 'Add tomatoes and check for the seasonings.', '\n        \n      ']",,,,
47,Chicken and dryfish peppersoup,,"['\n        ', ' Chicken\n        \n      ', '\n        ', ' Dryfish\n        \n      ', '\n        ', ' Yam\n        \n      ', '\n        ', ' Uzizaseed\n        \n      ', '\n        ', ' Nchuanwu\n        \n      ', '\n        ', ' Utazi\n        \n      ', '\n        ', ' Ehuru\n        \n      ', '\n        ', ' Omilo\n        \n      ', '\n        ', ' Uda\n        \n      ', '\n        ', ' Crayfish\n        \n      ', '\n        ', ' Yellow pepper\n        \n      ', '\n        ', ' Red pepper\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Uyiyak\n        \n      ', '\n        ', ' Onion\n        \n      ', '\n        ', ' Seasoning n salt\n        \n      ']","['\n        ', 'Marinate chicken and set aside for hours or overnight,wash and debone fish,grind all the dry ingredients and set aside.put a clean pot on fire pour d marinated chicken and allow to boil without adding water let it boil and bring out its own water,den add ur onion extra spicing n water den bring to a boil.Boil ur yam and set aside as a side dish to d meal,wen chicken is boiling add ur pepper soup spice add ur pepper to ur taste and seasoning let it boil for about 10min', '\n        \n      ', '\n        ', 'Den add ur dry fish and more onion,add a bit of utazi cos it’s quite bitter,then add nchuanwu', '\n        \n      ']",,,,
48,Macaroni with dried fish,,"['\n        ', ' I pack of macaroni\n        \n      ', '\n        ', ' I cooking spoon of Soya oil\n        \n      ', '\n        ', ' Small bowl of Fresh tomatoes and red pepper\n        \n      ', '\n        ', ' Dried fish\n        \n      ', '\n        ', ' Stockfish flakes - 2 handful (washed)\n        \n      ', '\n        ', ' Grounded Crayfish and Cameroon pepper\n        \n      ', '\n        ', ' Small bulb onion\n        \n      ', '\n        ', '2', ' Seasoning cubes\n        \n      ', '\n        ', 'to taste', ' Salt\n        \n      ']","['\n        ', 'Perboil Macaroni with a oil of soya oil and set aside', '\n        \n      ', '\n        ', 'Chop tomatoes,pepper and onion and set aside', '\n        \n      ', '\n        ', 'Pour onion, tomatoes, pepper and stir fry until the water drys.', '\n        \n      ', '\n        ', 'Wash and add dry / stockfish inside the tomatoes and add water, mix the seasoning cubes, crayfish, salt and Cameroon pepper and allow to simmer for some time', '\n        \n      ', '\n        ', 'Pour the mixture in a pot and mix with macaroni add a little more water, salt, pepper and seasoning if ok allow to cook until the water drys', '\n        \n      ']",5 servings,,,
49,My African salad,,"['\n        ', ' Abacha(African salad)\n        \n      ', '\n        ', ' Ugba(oil been)\n        \n      ', '\n        ', ' Red oil\n        \n      ', '\n        ', ' Bicarbonate\n        \n      ', '\n        ', ' Maggi\n        \n      ', '\n        ', ' Salt\n        \n      ', '\n        ', ' Pepper (Cameroon pepper)\n        \n      ', '\n        ', ' Stockfish\n        \n      ', '\n        ', ' Kpomo\n        \n      ', '\n        ', ' Cray fish\n        \n      ', '\n        ', ' Onions\n        \n      ', '\n        ', 'leaf', ' Utazi\n        \n      ', '\n        ', 'leaf', ' Garden egg\n        \n      ']","['\n        ', 'Mix the bicarbonate with water and add red oil. Stir until the mixture turn yellow. Set aside', '\n        \n      ', '\n        ', 'Add ur cray fish, pepper, maggi and salt to the yellow mixture. stir very well.', '\n        \n      ', '\n        ', 'Add ur already soaked abacha in the mixture in stir very well. Then add ur oil beam (ugba) stir', '\n        \n      ', '\n        ', 'Decorate with ur garden egg leaf and utazi. Ready to serve.', '\n        \n      ']",,,,
50,Peppered meat,,"['\n        ', ' Beef\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Ginger\n        \n      ', '\n        ', ' Garlic\n        \n      ', '\n        ', ' Seasoning, spices, salt\n        \n      ', '\n        ', ' Onions\n        \n      ', '\n        ', ' Bell pepper/tatase\n        \n      ', '\n        ', ' V.oil\n        \n      ']","['\n        ', 'Rinse /wash meat (with salt water or vinegar optional)', '\n        \n      ', '\n        ', 'Marinate meat with ginger, garlic, salt, seasoning, shallot, onions, curry and thyme and allow to rest for a while or place in refrigerator', '\n        \n      ', '\n        ', 'Cook meat by adding, onions water, check if spices are OK or spice up to taste', '\n        \n      ', '\n        ', 'When meat is tender. Turn off burner', '\n        \n      ', '\n        ', 'Fry meat and set aside', '\n        \n      ', '\n        ', 'Pound ginger and garlic and set aside. Ponud fresh Cameroon/yellow pepper with onions and set aside. Pound bell pepper.', '\n        \n      ', '\n        ', 'Heat your oil, add onions and fry awhile, and your pounded ginger and continue frying, later add pepper, seasoning, spices as desired.', '\n        \n      ', '\n        ', 'Add ground bell pepper and stir while fryingallow to set for awhile and add your fried meat. Stir together and reduce heat', '\n        \n      ', '\n        ', 'Cut fresh green pepper, yellow/sweet pepper and onions. Add to the fried meat just for 1min and turn off the heat', '\n        \n      ', '\n        ', 'Wooow, your peppered meat is ready to be devour. Enjoy', '\n        \n      ']",,,,
51,Peppered Gizzard,,"['\n        ', '1 kg', ' Chicken Gizzard\n        \n      ', '\n        ', '2', ' Seasoning cubes\n        \n      ', '\n        ', ' Curry\n        \n      ', '\n        ', '1', ' medium Onion bulb\n        \n      ', '\n        ', '1', ' medium size Green pepper\n        \n      ', '\n        ', '1 cup', ' soya oil\n        \n      ', '\n        ', ' Small cabbage (few slices)\n        \n      ', '\n        ', '2 teaspoons', ' Cameroon pepper\n        \n      ', '\n        ', '2 spoons', ' Yaji\n        \n      ', '\n        ', ' Salt\n        \n      ']","['\n        ', 'Wash Gizzard and spice with seasoning cubes, onion, curry, pepper and salt. Cook until its tender then let the water dry completely', '\n        \n      ', '\n        ', 'Pour oil in a frying pan and stir fry for a while. Remove and set aside.', '\n        \n      ', '\n        ', 'Add a little oil in a pot add onion, pepper, cabbage, stir fry then pour Gizzard, crumble seasoning cubes and stir very well. Sprinkle Yaji and enjoy with any drink 🍹 of your choice😊', '\n        \n      ']",3 servings,,,
52,Catfish pepper soup,,"['\n        ', '1', ' large cat fish\n        \n      ', '\n        ', ' Pepper soup spice\n        \n      ', '\n        ', ' Onions\n        \n      ', '\n        ', ' Cameroon and black pepper\n        \n      ', '\n        ', ' Seasoning powder\n        \n      ', '\n        ', ' Scotch bonnet\n        \n      ', '\n        ', 'leaves', ' Oziza\n        \n      ', '\n        ', 'to taste', ' Salt\n        \n      ']","['\n        ', 'Cut fish into desired sizes, add boiled water to the fish to remove the slimy texture. Wash generously with water and keep aside.', '\n        \n      ', '\n        ', 'In a pot add water enough to cook the fish, add pepper soup spiced, onions, peppers, seasoning powder and bring to boil, add the washed fish and cook for 12 minutes then add oziza leaves and salt to taste, allow to simmer and turn off heat.', '\n        \n      ', '\n        ', 'Enjoy with chilled drink of your choice.', '\n        \n      ']",2 servings,,,
53,Quick and easy pasta with sardines,,"['\n        ', '1 pack', ' pasta\n        \n      ', '\n        ', '1 sachet', ' tomato paste\n        \n      ', '\n        ', '1 teaspoon', ' dried ground Cameroon pepper\n        \n      ', '\n        ', '1', ' large onion\n        \n      ', '\n        ', '1 can', ' sardines\n        \n      ', '\n        ', '2', ' seasoning cubes\n        \n      ', '\n        ', '1 tablespoon', ' salt\n        \n      ', '\n        ', '1 tablespoon', ' curry\n        \n      ', '\n        ', '1 tablespoon', ' mixed spices\n        \n      ', '\n        ', '1 tablespoon', ' garlic ginger paste\n        \n      ', '\n        ', '3 tablespoons', ' cooking oil\n        \n      ', '\n        ', '1 1/2 cups', ' water\n        \n      ', '\n        ', '3 tablespoons', ' ground crayfish\n        \n      ']","['\n        ', 'Steam the pasta in a pot of boiling water for about 5 minutes then rinse, drain and set aside.', '\n        \n      ', '\n        ', 'Cut the onions into big chunks', '\n        \n      ', '\n        ', 'Transfer the tomato paste to a small bowl, add about 5 tablespoons of water and the \n', 'curry,ground pepper. Mix well and set aside', '\n        \n      ', '\n        ', 'Put a clean pot on fire and pour in the cooking oil. Once it heats up, add the onions and the garlic ginger paste.', '\n        \n      ', '\n        ', 'Stir for 20 seconds then pour in the tomato paste mix.', '\n        \n      ', '\n        ', 'Add the salt and the spices and half of the crayfish. Mix and cover to cook on low heat for 2 mins.', '\n        \n      ', '\n        ', 'Pour in the water and allow to come to a boil then pour in the pasta, the sardine and the remaining crayfish.', '\n        \n      ', '\n        ', 'Stir gently using a spatula then allow to cook till pasta is Al dente.', '\n        \n      ', '\n        ', 'Taste for seasoning and adjust where necessary.', '\n        \n      ', '\n        ', 'Voila! Quick, easy and very delicious pasta.', '\n        \n      ']",,,,
54,Banga stew aka ofe Akwu,,"['\n        ', ' Banga\n        \n      ', '\n        ', ' Okporoko\n        \n      ', '\n        ', ' Dryfish\n        \n      ', '\n        ', ' Goat meat\n        \n      ', '\n        ', ' Smokedfish\n        \n      ', '\n        ', ' Crayfish\n        \n      ', '\n        ', ' Dry prawns\n        \n      ', '\n        ', ' Onion\n        \n      ', '\n        ', ' Scentleave\n        \n      ', '\n        ', ' Cameroon pepper\n        \n      ', '\n        ', ' Okpeyi\n        \n      ', '\n        ', ' Fresh pepper\n        \n      ', '\n        ', ' Banga spice\n        \n      ', '\n        ', ' Salt n seasoning\n        \n      ']","['\n        ', 'Cook all proteins and set aside, debone dryfish n smoke fish and set aside too, get a clean pot wash d palm karnal fruits aka Banga and put on fire to boil till d fruits get soft. Use a mortar to pound and get d juice out of d Banga,', '\n        \n      ', '\n        ', 'It’s quite difficult but also easy if u knw it.after pounding add warm water to d mortar den massage d Banga with ur hands if it’s too hot use a spoon or spatula den drain d juice out using a sieve please be mindful of ur water qty so dat u don’t have to start using yam as thickener, when d juice are all out u can trash d shaft and finally sieve again to avoid sand dat settles at d bottom of the juice.', '\n        \n      ', '\n        ', 'Pour d juice in a clean pot and set on d fire to boil till it thickens den add ur stock fish, dryfish and goatmeat add a bit of ur goatmeat stock and watch out for d consistency so dat it doesn’t come out watery and if it is water add a piece or two pieces of yam to boil in it and serve as a thickener. Then add ur onion n Banga spices if u are using any Dey sell dem in d market and can give u description on how to use dem.', '\n        \n      ', '\n        ', 'Add ur Cameroon pepper cos of it flavor den add fresh pepper pounded with okpeyi and crayfish,add ur dry prawns and smoked fish den finally seasoning and salt to taste before u add d scent leaves and Banga stew is ready..', '\n        \n      ']",,,,
