,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,Split Pea Soup Recipe,PT210M,"['1 lb dried split peas ((450 g))', '3 large garlic cloves (peeled)', '7 oz bologna sausage ((200 g), smoked)', '5 cups water ((1,2 l))', '3 bay leaves', '1 sprig fresh rosemary', '1 ½ vegetable bouillon cube (or chicken bouillon cube)', '3 tbsp unsalted butter', '4 cloves', 'nutmeg', 'pepper', 'salt']","['Soak the split peas in plenty of cold water for at least 3 hours in a large and high pan.', 'Then drain the peas, add them (back) to the pan together with the peeled garlic cloves, the bay leaves, the fresh rosemary and the cloves.', 'Pour in the water and add the cubes of chicken or vegetable bouillon. Season with a generous amount of freshly ground black pepper and a pinch of nutmeg.', 'Stir the ingredients and place the pan over high heat. Bring the ingredients to a good boil. Don’t put a lid on the pan just yet. Keep an eye on it during the first 10 minutes and skim off the grayish starch foam that settles on top. Then cover the pan with a lid, turn the heat a little lower and cook the split peas for about 50 minutes to one hour. In the end the split peas should be very tender, look mushy and fall apart.', 'Remove the bay leaves and what remains of the rosemary sprig. Add the unsalted butter to the soup. Then mix or blend the mushy cooked peas into a silky soup.', 'Add extra water if you think the soup is too thick. Check the seasoning and add extra pepper and salt to taste if necessary. Slice the bologna sausage up into bite-size bits and add it to the pea soup. Let the pea soup rest for another 15 minutes. Then scoop the pea soup into large bowls. Serve piping hot with some toasted bread.']","['4', '4 people']","['Lunch', 'Main Course', 'Soup']",PT120M,PT90M
11,Belgian Waterzooi,PT120M,"['1 fresh chicken leg', '1 fresh chicken breast', '3 cups water ((720 ml))', '1 small fresh carrot (peeled)', '4- inch fresh leeks ((10 cm))', '4- inch fresh celery ((10 cm))', '3,5 oz potatoes ((100 g), chopped)', '2 large garlic cloves', '1 sprig fresh rosemary', '1 ½ cup cream ((360 ml))', '2 bay leaves', '1 tbsp unsalted butter', '1 egg yolk', 'pepper', 'salt']","['Place the chicken, water and one garlic clove in a large saucepan. Place it over high heat until boiling. Then turn the heat low, cover the pan and simmer the chicken for 10 minutes. Remove the chicken leg and breast. Keep the fresh chicken stock for later.', 'Let the chicken cool. Then dice the chicken breast up. Pick the meat off the leg. Discard any bones and skin. Slice the leek, celery and carrot finely (julienne). Add the butter, rosemary and bay leaves to a large pan and place it over medium heat until melted.', 'Then add the sliced vegetables. Season with pepper and salt.', 'Stir and cook the vegetables for 3 minutes. Then add the shredded and diced chicken.', 'Cover the pan and cook the chicken and vegetables for 5 minutes. Then add the cream and ½ cup (120 ml) of the fresh chicken stock.', 'Cover the pan and cook the stew for 20 minutes until the potatoes are tender. Add the egg yolk and 2 tablespoons of the warm cream from the pan to a cup. Whisk and add it back to the pan to thicken the sauce.', 'Stir all the ingredients and then turn the heat very low. Check the seasoning and add extra pepper or salt to taste. Remove the rosemary and bay leaves. Divide the stew over deep plates and drizzle with the remaining cream sauce. Serve hot.']","['2', '2 people']",['Main Course'],PT60M,PT60M
12,How To Make Fries,PT30M,"['2 ⅓ lbs floury potatoes ((1 kg))', 'sharp knife']","['1. Peel the potatoes. Don&#x27;t rinse them!', '2. Now place the potatoes on a clean chopping board and slice off a little sliver from the side. This will help us to slice the fries evenly in thickness. Slice the potato into even slices: they should be about a little less than half an inch (1 cm) thick. If at the end the last slice is too thin, discard it or keep it for another recipe.', '3. Then place the slices side by side and cut them into even thick sticks: about a little less than half an inch (1 cm) thick as well. If you feel comfortable enough, you can stack the potato slices on top of each other and cut them all at the same time into thick sticks.', '4. If there are much thinner potato sticks, again discard (thin fries will burn much quicker than the thick ones) or keep them for another recipe.']","['4', '4 people']",['Side Dish'],PT30M,
13,Classic Homemade Belgian Rice Pie Recipe,PT150M,"['4,5 oz rice ((125 g), long grain or Arborio )', '5,5 oz plain flour ((155 g))', '⅓ oz fresh yeast ((10 g))', '2 ¾ cups whole milk ((660 ml))', '4 tbsp cream', '1,4 oz unsalted butter ((40 g), cold)', '4 oz caster sugar ((115 g))', '½ vanilla bean (split open)', '2 tsp cornstarch (or instant vanilla pudding powder)', '2 egg yolks', '1 small egg', 'salt']","['Warm ¼ cup (60 ml) of milk until it is tepid, don’t let it simmer. Add the all purpose flour, fresh yeast, cold unsalted butter, 1 egg yolk, a pinch of salt and 2 teaspoons of the caster sugar to a blender.', 'Pulse into a dry and crumbly mixture. Pour in the tepid milk.', 'Pulse again until you get a firm dough. Add extra flour if the dough it too wet or sticky.', 'Transfer the dough onto a well floured surface. Sprinkle with a little extra flour and start kneading the dough for 3 to 4 minutes.', 'Shape the dough into a ball and wrap it loosely up in some cling film. It will raise a little so don’t make it too tight. Let it rest at room temperature for at least 30 minutes to activate the yeast. In the meantime combine the rice, 1 ¼ cups (300 ml) of milk, the vanilla bean, a tiny pinch of salt and 2 oz (55 g) of caster sugar in a medium saucepan.', 'Place the pan over medium-high heat and bring to a gentle boil. Then turn the heat lower and simmer the rice for about 20 minutes or until it is almost tender and the milk has almost disappeared. Keep an eye on it or the rice might burn. Take the pan off the heat and stir in the cream just to keep the rice moist or the pie will be too dry. Remove the vanilla bean.', 'Heat the rest of the milk in a small saucepan.', 'In a separate saucepan add 1 egg yolk and half of the remaining caster sugar.', 'Whisk into a creamy mixture and then add the rest of the sugar as well.', 'Stir the creamy yolk mixture for another minute. Then place the saucepan over medium heat and gradually pour in the hot milk while stirring constantly.', 'Once the milk is added, add the cornstarch (or instant vanilla pudding powder) as well.', 'Bring the yolk mixture to a light boil for 4 minutes until it thickens and turns into a runny custard consistency. Stir regularly.', 'Add this warm custard to the cooked rice and stir well.', 'Put the rice aside for now. Roll out the dough on a well floured surface and coat a tart tin with it. I used a small tin of 8 inches (20 cm) in diameter. Scoop the creamy rice filling in it and spread it evenly.', 'Beat the remaining egg and brush the top with the egg wash.', 'Bake the rice pie in a preheated oven at 356°F (180°C) for about 35 minutes until the top and the crust is golden brown. Remove the freshly baked pie from the oven and let it cool in its tin for 10 minutes. Cut it into wedges and serve lukewarm.']",['6'],['Dessert'],PT90M,PT60M
14,Flemish Carbonnade Flamande Stew,PT360M,"['3 lbs pork or beef chuck ((1350 g))', '1 small onion (chopped)', '3 cups Belgian dark ale ((720 ml))', '1 tbsp brown sugar', '2 cups beef stock ((480 ml), warm)', '1 tbsp strong mustard', '1 tbsp pear molasses (optional)', '2 bay leaves', '2 sprigs thyme', '1 clove', '2 tbsp unsalted butter', 'nutmeg', 'pepper', 'salt']","['Add the butter, bay leaves, fresh thyme and clove to a large pan.', 'Place the pan over medium heat until the butter has melted. Then fry the herbs and spices for 3 minutes until fragrant. In the meantime dice the meat up into large pieces. Don’t make them too small because they will shrink while stewing. Add the meat to the hot pan.', 'Stir and then brown the meat on all sides for 5 minutes. Add the chopped onion to the browned meat. Also add the strong mustard. Season generously with pepper and salt.', 'Stir the meat and onions well. Cook for 4 minutes. Then add the brown sugar. Pour in the dark ale and half of the warm beef stock.', 'Bring all the ingredients to a rolling boil. Then cover the pan and turn the heat low. Bring the stew to a simmer and cook it for 3 hours. Stir regularly. Add extra water, ale or beef stock if necessary. The meat should be very tender and the beer should almost have disappeared.', 'Turn the heat off and let the stew cool down for an hour. Then pour in the rest of the beef stock and add the pear molasses (optional).', 'Place the pan back over medium heat and simmer the stew uncovered for another hour until you end up with a nice sauce. Then check the seasoning and add extra pepper, salt, brown sugar or mustard to taste. Scoop the carbonnade flamande stew onto deep plates and serve hot with fries.']","['4', '4 people']",['Main Course'],PT60M,PT300M
15,Sole Meuniere Recipe,PT50M,"['2 medium dover soles', '3 tbsp unsalted butter', '3 tbsp fresh parsley (chopped)', '2 tbsp lemon juice', '2 tbsp olive oil', '4 tbsp plain flour', 'pepper', 'salt']","['Rinse the dover soles under cold running tap water. Then pat the fish dry using kitchen paper.', 'Pour the flour in a deep plate and season it with some pepper and salt. Coat the fish on both sides with the flour and then shake off any excess flour.', 'Add the olive oil and a tablespoon of butter to a large non-stick frying pan and place it over medium heat until the melted butter starts to foam. Then add the soles to the pan.', 'Fry the soles on one side for 3 to 4 minutes until golden brown. Then flip the fish over on its uncooked side. Bake the fish for another 3 to 4 minutes until golden brown on both sides.', 'Then remove the soles from the hot pan. Transfer them to a clean plate. Cover with tinfoil. Discard the browned butter that is still in the hot pan. Wipe it clean with kitchen paper. Then add the remaining butter to the pan and place it over medium-low heat until melted. Add the lemon juice and half of the chopped parsley. Season with a dash of pepper and salt.', 'Take the butter sauce off the heat. Place the fried soles onto clean plates and then drizzle with the lemon butter sauce. Sprinkle with the remaining chopped parsley. Serve hot.']","['2', '2 people']",['Main Course'],PT20M,PT30M
16,"What are maatjes, Dutch new herring or matjesherring?",PT30M,"['2 fat matjesherring (cleaned)', 'a handful green beans', '1 tbsp olive oil', '2 tbsp onion (chopped)', '1 tsp toasted sesame oil', '1 tbsp balsamic vinegar', 'pepper', 'salt']","['1. Trim the green beans and rinse them. Fill a small pan with water, add a good pinch of salt and place the pan over high heat. Once the water is boiling, add the green beans.', '2. Turn the heat lower and cook the beans for a couple of minutes until they are nearly tender, kind of al dente. Don’t overcook the beans. Immediately drain the cooked beans and refresh them under cold running tap water. This will stop the cooking process and will keep the beans bright green.', '3. Place the beans in the fridge to chill for 15 minutes. Then chop the beans up into small bits. Add them to a mixing bowl together with the chopped onion. Season with a pinch of pepper, salt and garlic powder.', '4. Stir the beans well. Drizzle with the olive oil, the toasted sesame oil and the balsamic vinegar.', '5. Stir the beans again. Check the seasoning and add extra pepper or salt to taste if necessary. Place the beans in the fridge for another 15 minutes. Then divide the herring fillets over plates and add the the chilled bean salad. Serve immediately.']",['2'],"['Lunch', 'Salad']",PT20M,PT10M
17,White Asparagus Flemish Style Recipe,PT55M,"['10 thick fresh white asparagus', '3 large hard-boiled eggs', 'a handful fresh parsley', '4 tbsp unsalted butter (melted)', 'pepper', 'salt']","['First peel the asparagus. Place them horizontally on a clean chopping board and hold them with one hand by their heads. Then with your free hand carefully run a vegetable peeler from the heads towards the bottom part. Turn the asparagus as you go until you have removed every inch of the tough skin.', 'Once you have peeled all the asparagus, heck the bottom parts and chop them off if they are dried out. Fill a wide pan with water and bring it to a gentle boil. Then add the asparagus to it and cook them for 7 to 10 minutes (depends how thick they are) until tender. Keep an eye on them!', 'In the meantime peel the hard-boiled eggs and separate the whites from the yolks. Then add the yolks to a clean blender and pulse them well into a fine crumble.', 'Pour the yolks in a cup. Rinse the blender and dry it. Then add the cooked whites to it and blend them as well.', 'Once the asparagus are tender, drain them and divide them over plates. Then garnish the asparagus with the crumbled yolks and whites. Chop up the fresh parsley and divide it over the asparagus. Drizzle with the melted warm butter. Finish with a sprinkle of freshly ground black pepper. Serve warm.']","['2', '2 people']","['Main Course', 'Starter']",PT45M,PT10M
18,Salade Liegeoise Salad Recipe,PT70M,"['12,5 oz potatoes ((350 g))', '7 oz green beans ((200 g))', '2 hard-boiled eggs (peeled and sliced)', '4,5 oz salted bacon ((125 g), sliced)', '2 tbsp onion (chopped)', '3 tbsp olive oil', '2 tbsp white wine vinegar', '1 tsp strong mustard', '2 tbsp fresh parsley (chopped)', 'pepper', 'salt']","[""Scrub the potatoes well, don't peel them. Chop them up into bite-size pieces if necessary. Transfer the potatoes to a large pan and add a generous amount of water and a pinch of salt."", 'Place the pan over high heat until boiling. Cook the potatoes until tender and then remove them using a slotted spoon. Keep the potatoes at room temperature. Trim and clean the green beans. Add them to the pan of hot water you boiled the potatoes in.', 'Cook the green beans until nearly tender (keep them crunchy). Strain and refresh them immediately under cold running tap water to stop the cooking process.', 'Add the bacon to a large non-stick pan and place it over medium heat.', 'Cook the bacon for a couple of minutes until cooked through. Then take the pan off the heat and let the bacon cool down a little.', 'Combine the olive oil, vinegar and mustard. Transfer the cooked potatoes, green beans, bacon, chopped onion, parsley and vinaigrette. Season with pepper and salt.', 'Stir well. Check the seasoning and add extra vinegar, pepper or salt to taste. Transfer the salad to a large serving bowl or 2 deep plates and garnish with the boiled eggs. Serve lukewarm.']",['2'],"['Lunch', 'Salad', 'Side Dish']",PT20M,PT50M
19,Chicken Vol Au Vents,PT180M,"['3 lbs whole chicken ((1,350 g))', '8 medium white mushrooms', '1 small onion (chopped)', '5 medium garlic cloves (peeled)', '1 medium fresh carrot (chopped)', '2 stalks fresh celery (chopped)', '1 sprig fresh rosemary', '3 bay leaves', '4 cloves', '10,5 oz ground veal ((300 g), or ground pork)', '1 egg yolk (beaten)', '2 oz plain flour ((55 g))', '2 oz unsalted butter ((55 g))', 'pepper', 'salt']","['Add the rosemary, garlic, bay leaves, cloves, chopped celery, carrot and onion to a high pan. Season generously with pepper and salt.', 'Cut the chicken up: legs, wings and breasts. Also chop up the remaining carcass. Add it all to the pan. Then fill it with water (I added about 7 cups or 1,7 l) until the chicken is fully submerged.', 'Place the pan over high heat until boiling, then leave it there for 10 minutes. Then turn the heat lower and gently cook the chicken for about 30 minutes. After that take the chicken off the heat and let it cool down for another 45 minutes. In the meantime chop the mushrooms into bite-size pieces.', 'Transfer the pork and veal mince to a bowl and season with pepper and salt. Knead the mince well and make tiny balls of ½ oz (15 g) each. You should end up with about 20 of them. Cover the meatballs with cling film and store them in the fridge until later.', ""Then remove the cooled cooked chicken from the hot stock (don't throw the stock away, we'll make our white sauce with it later). Remove any chicken skin, bones, veins, cartilage or sinew (discard all this) and pick the cooked meat from the bones. Shred the larger bits up roughly. Then transfer the chicken meat to a large pan."", 'Strain the chicken stock in a fine sieve or colander over a large pan. I ended up with 6 cups (1,4 l) of flavorful chicken stock. Discard the cooked vegetables.', 'Then bring the stock to a gentle boil again. Once warm, add the meatballs and mushrooms.', 'Poach them for about 5 minutes. Then remove the meatballs and mushrooms using a slotted spoon. Add them to the shredded chicken.', 'Take the chicken stock off the heat now. In a large saucepan melt the butter over medium heat.', 'Add the flour and whisk well until you get a wet crumble.', ""Gently bake this over medium-low heat for about a minute. Then gradually add splashes of the warm chicken stock until you get a sticky flour paste. Keep stirring. Don't add too much at once or the sauce will become lumpy."", 'Whisk well. Gradually add more chicken stock (about 3 to 4 cups) until you get a pretty runny white sauce. In the end, remove the white sauce from the heat and add the beaten egg yolk.', ""Stir quickly so the yolk doesn't scramble. The sauce will thicken a little extra (this egg yolk technique is called a 'liaison' in French). Check the seasoning and add extra pepper or salt to taste. Then add the white sauce to the chicken, meatballs and mushrooms."", 'Stir carefully. Cover the pan for another 5 minutes and let the vol au vent warm through or place it back over very low heat.', 'Put the vol au vent puff pastry casings onto plates. Top with the chicken, meatballs and mushrooms. Serve the chicken vol au vents hot.']","['6', '6 to 8 people']",['Main Course'],PT60M,PT120M
