,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,Gingernut Biscuits,PT1H,"['200 g butter (7 oz)', '1 cup sugar', '1 cup golden syrup', '3 cups flour', '1 tablespoon ground ginger (heaped)', '1 teaspoon baking soda']","['Pre heat oven to 350&deg;F (180&deg;C).', 'Cream the butter and the sugar.', 'Add the golden syrup and the dry ingredients.', 'Mix everything together and roll into little balls. Put onto a greased baking tray, pressing the balls down very slightly with a fork.', 'Bake at 350&deg;F and 180&deg;C for 15 minutes.', 'Cool on a wire rack and keep in an airtight container once cold.']",60 cookies,Dessert,PT15M,PT45M
11,Great Aunt Vera's Sweet Mustard Pickle,PT37H,"['2 3/4 kg onions (4.4 lb)', '1 large cauliflower', ' green tomato', ' runner beans', '2 cucumbers', '2 1/3 kg sugar (4.3 lb)', '3 1/2 bottles of table vinegar (not Draught vinegar, 3 x 34 oz bottles)', '2 tablespoons salt', '1 cup flour', '3 tablespoons mustard', '28 1/2 g turmeric (1 oz)', '2 tablespoons curry']","['Cut up vegetables, add the salt, cover with cold water and leave to stand overnight.', 'Pour off the liquid next morning, put vegetables in to big pan (or several as necessary) and cover with vinegar.', 'Add sugar and cook until soft.', 'Mix the flour, mustard, turmeric, curry and mix to a smooth paste with some cold vinegar.', 'Remove main mixture from heat and add paste in stages VERY carefully to the main mixture (too much too quick and it will become lumpy) Stir well and boil for 5 minutes.', 'Bottle in screw-top jars.', 'Refrigerated, this stuff keeps for months and months.', ""Note: This makes at least 19 large jars, so I'd highly recommend doing a 1/2 or 1/4 recipe first!""]",19 large jars,Chutneys,PT36H,PT1H
12,Brown Stuff (Chocolate Slice) - Don't Be Put off by the Name !,PT40M,"['125 g butter (4.4 oz)', '1 cup sugar', '1 egg', '1 cup flour', '1/2 cup coconut', '1/2 teaspoon baking powder', '1 tablespoon cocoa powder', '1/2 cup coconut', '2 tablespoons butter (30 grams)', '1 tablespoon cocoa powder', '1 cup icing sugar (or as preferred..see below)']","['Cream the butter and sugar.', 'Add the egg.', 'Add the dry ingredients and mix well.', 'Bake in a sponge roll tin (approx 25cm x 40cm) for 20 minutes at 190&deg;C (375&deg;F).', 'To make the topping: melt the butter then add the dry ingredients and mix well until combined.', 'While still hot, ice/ glaze with topping mixture.', 'The amount of icing sugar often seems to depend on the humidity of the season -- but also who in our household is making it. Some of us like a thicker layer of icing than others! You need just enough to make it nice and spreadable.:).', ""Note: My sponge roll tin is a very very old one from my grandmother. It seems a funny size compared with my other metric sized ones. It doesn't really matter if your baking pan is a little bigger or smaller, everything should still turn out fine.:).""]",1 25x40cm baking tin,Bar Cookie,PT20M,PT20M
13,Myra's Jam Filled Biscuits,PT55M,"['1/2 lb butter', '1/2 lb sugar (1 cup)', '2 eggs', '1 lb flour (4 cups)', '1 teaspoon baking powder', '300 g jam']","['Cream butter and sugar.', 'Add eggs, then flour and baking powder.', 'Roll into small balls, put onto a baking tray and pat out flat.', 'Make a hole in one of a pair (I use the lid of an essence bottle) Bake at 350 F (180 C) for 12-15 minutes or until*just* starting to turn from creamy colour to very light brown.', 'Store in an air-tight container and spread with raspberry jam just before serving so that you have a&quot;bottom&quot; section of the cookie without a hole, and the&quot;top&quot; with a hole in it so that the jam shows through These dissapear so fast that I never take note of how many I get in a batch: it also makes a difference how large or small you make the balls, therefore the yield is a&quot;guess-timate&quot;.']",20-26 cookies,Dessert,PT40M,PT15M
14,"Pumpkin Soup, New Zealand Recipe.",PT40M,"['4 cups peeled chopped pumpkin', '90 g butter', '3 cups water', '1 cup milk', '2 tablespoons flour', ' freshly grated nutmeg (to taste)', '1 egg yolk (optional)', ' salt', ' pepper', '1 onion, finely chopped ', ' crouton (to serve)']","['Cook pumpkin and onion in 60 grams (2oz) butter for 10 minutes, stirring constantly.', 'Add water and cook gently until pumpkin is very tender.', 'Push through a sieve or pure&#xE9; in blender with a little of the milk.', 'Melt remaining butter in clean pan and stir in flour, then pumpkin pure&#xE9; and remaining milk stirring until well blended.', 'Season with salt, pepper& nutmeg.', 'Simmer 20 minutes.', 'If desired take out a little soup, blend with egg yolk and stir back into big soup mixture just before serving.']",4-6 serving(s),Vegetable,PT10M,PT30M
15,Rice Pudding with Quince Paste,PT1H40M,"['2 eggs', '2 tablespoons sugar', '2 cups milk', '2 tablespoons brandy', '4 tablespoons short-grain rice', '60 g quince paste, chopped ']","['Preheat oven to 160c.', 'Butter a 750 ml pie dish.', 'Lightly beat the eggs, sugar, milk and brandy together.', 'Place the rice and quince paste in the pie dish and pour over the milk mix.', 'Bake for 1 1/2 hours until thick, creamy and golden on top.']",4-6 serving(s),Dessert,PT10M,PT1H30M
16,Golden Sausages,PT1H45M,"['1 lb sausage', '2 onions', '2 carrots', '2 cooking apples', '2 tablespoons flour', '1 tablespoon sugar', '1 tablespoon vinegar', '1 tablespoon Worcestershire sauce', '1 tablespoon tomato sauce', '2 1/2 cups boiling water']","['Boil sausages and cut into thirds.', 'Grate the apple, onion and carrots.', 'Mix the flour, sugar, vinegar, Worcestershire sauce and tomato sauce into a paste.', 'Add the boiling water to paste and mix well.', 'Add paste mixture to sausages and apple, onion and carrots.', 'Cook at 180&deg;C / 360&deg;F in oven for 1 1/2 hours.']",4 serving(s),Meat,PT15M,PT1H30M
17,"Barbecued Emu, Ostrich or Kangaroo Fillet",PT20M,"['3 lbs steak fillets', '1 cup red wine', '2 tablespoons olive oil', '1 tablespoon balsamic vinegar', '1 tablespoon Dijon mustard', '1 tablespoon tomato paste', '1 clove garlic, crushed ', '2 teaspoons soft brown sugar']","['Combine wine, oil, vinegar, tomato paste, mustard, garlic and sugar in bowl, combine well.', 'Place in dish with meat to marinate for 2 hours, turning occasionally.', 'Drain meat, reserving the marinade.', 'Cook on barbecue until just browned, brushing with marinade.']",4-6 serving(s),Wild Game,PT20M,
18,Churchill Squares,PT1H,"['4 ounces butter', '1 egg', '1 teaspoon baking powder', '1 cup flour', '4 ounces sugar', '1 tablespoon cocoa', '1 tablespoon icing sugar', '1/2 cup milk', '1 cup dried shredded coconut']","['Cream the butter and sugar, add egg and then the dry ingredients.', 'Put half the mixture into a flat tin and spread with a hot knife.', 'Mix the filling and spread over the cake mixture in the tin.', 'Cover with the remaining cake mixture.', 'Bake at 350&deg;F for 20-30 minutes.']",1 batch,Bar Cookie,PT30M,PT30M
19,Spiced Maple Spareribs,PT1H40M,"['1 1/2 kg pork spareribs, cut in half ', '2 teaspoons minced garlic', '2 teaspoons minced ginger', '3 tablespoons maple syrup', '3 tablespoons soy sauce', '1 pinch five-spice powder (optional)']","['Mix together the marinade ingredients in a large bowl, add the spareribs, cover and leave to marinate over night.', 'Place in oven preheated to 180c.', 'Cook 1-1 1/2 hours, turning occasionally until the ribs are cooked.']",4 serving(s),Pork,PT10M,PT1H30M
20,PAVLOVA,PT2H,"['4 -5 large egg whites, room temperature (about 5 ounces)', '1 cup powdered sugar', '1 teaspoon cornstarch', '1/2 teaspoon cream of tartar', '1 teaspoon pure vanilla extract', '1 1/2 cups heavy cream', '1/4 cup powdered sugar', '1 teaspoon pure vanilla extract', '1 cup fruit (like raspberries, strawberries, kiwifruits, blueberries, etc.)']","['For the meringue; In a mixing bowl, add powdered sugar, cornstarch and cream of tartar; whisk well and set aside.', 'In the bowl of a stand mixer, add egg whites and with the whisk attachment, process on high speed until soft peaks form, about 4 minutes.', ""Add 1/3 powdered sugar mixture and process until completely incorporated, about 1 minute. Add 1/3 sugar mixture at a time, whisking well after each addition. Clean the sides of the bowl and process for 30 seconds. Scoop some meringue and invert it; if it holds its shape, is thick and glossy, it means it's ready. Add vanilla extract and process once again for 1 minute."", 'As a reference for a perfect circle, place the bottom of an 8-inch tart pan on a baking sheet lined with a silicone mat before covering it with some parchment paper. Scoop the meringue on the paper, forming a circle using the outline of the tart pan bottom; when shaped, remove the 8-inch bottom pan. Bring up the outside edge to 2 inches high with an indentation in the center for the toppings after the meringue is cooked. Make peaks around the edge with the tip of the spatula.', 'When ready to bake, reduce the heat to 215&ordm;F and gently place the meringue in the oven. Carefully close the oven door to prevent it from deflating and bake for 1:30 hours.', 'When the time is up, turn off the heat and leave the Pavlova in the oven, undisturbed, for 24 hours.', 'The next day, carefully transfer the Pavlova to a cake stand and slide a thin spatula under to release it from the parchment paper; remove the paper and discard it.', 'WHIPPED CREAM:.', 'In the bowl of a stand mixer with the whisk attachment, add cold heavy cream; process on high speed for 2 minutes. Add powdered sugar and vanilla extract; whisk until stiff peaks form.', 'To prevent it from caving in, gently spoon the whipped cream onto the center, covering any cracks or imperfections. Top with fresh fruits of your choice.']",8 serving(s),Dessert,PT30M,PT1H30M
21,Citrus Compote With Honey and Golden Raisins,PT30M,"['2 cups sweet dessert wine, such as late-harvest gewurztraminer, late-harvest riesling, french sauternes or 2 cups muscat wine, de beaumes-de-v ', '1 cup fresh orange juice', '2 tablespoons honey', '1/2 vanilla bean', '1/2 cup golden raisin', '5 seedless oranges', '2 grapefruits (see note)', '3 kiwi fruits']","['In a saucepan, combine the wine, orange juice and honey.', 'Split the vanilla bean in half lengthwise and, using the tip of a knife, scrape the seeds into the pan.', 'Add the pod and bring to a boil over high heat.', 'Reduce the heat to medium and simmer, uncovered, until the liquid is reduced to about 1 cup, about 15 minutes.', 'Remove from the heat and stir in the raisins.', 'Transfer to a bowl and set aside to cool.', 'Using a sharp knife, cut a thick slice off the top and bottom of each orange to reveal the flesh.', 'Then, standing each orange upright on a cutting surface, cut off the peel and white membrane in thick, wide strips.', 'Working with 1 orange at a time, hold the orange over a bowl and cut along either side of each segment to free it from the membrane, letting the segments drop into the bowl.', 'Repeat this same technique with the grapefruits, using the tip of the knife to remove any seeds.', 'Peel the kiwifruits.', 'Cut each into 8 wedges and add to the oranges and grapefruits.', 'Add the cooled liquid and raisins, removing the vanilla pod, and stir.', 'To serve, spoon the fruit into individual bowls.']",6 serving(s),Breakfast,PT15M,PT15M
22,Pavlova,PT1H10M,"['3 egg whites', '3 tablespoons water, cold ', '1 cup caster sugar', '1 teaspoon vinegar', '1 teaspoon vanilla essence', '3 teaspoons cornflour']","['Beat egg whites until they are stiff.', 'Add cold water to the eggs, beat again.', 'Add castor sugar gradually while still beating.', 'Add vinegar, vanilla and cornflour, again, while still beating.', 'Put greased paper on a greased tray and bake at 150 degrees C (300 F) for 45 minutes.', 'Cool in the oven.']","1 Batch, 4 serving(s)",Dessert,PT25M,PT45M
23,BBQ Kiwifruit Lamb Kebabs,PT40M,"['600 -700 g lamb, cubed (leg or shoulder, preferably NZ lamb)', '1 kiwi fruit', '2 cloves garlic, crushed ', '2 tablespoons dark soy sauce', '2 tablespoons dry sherry', '1 tablespoon olive oil or 1 tablespoon other oil', '1/2 teaspoon sugar', ' fresh ground black pepper']","['Scoop flesh from inside the kiwifruit and mash well until smooth.', 'Mix with remaining ingredients and cubed lamb.', 'Stir, cover and leave at room temperature for about 20 minutes- maximum 1 hour.', 'Drain lamb and thread on skewers (Soak bamboo skewers well in water first to reduce risk of charring during cooking).', 'Barbecue or grill kebabs on high heat for 5- 7 minutes, turning skewers to brown lamb on all sides.', 'Do not overcook.']",4-6 serving(s),Kiwifruit,PT30M,PT10M
24,Crown Lamb Roast with Sage Stuffing,PT1H20M,"['2 racks of lamb, tied into a crown roast,minimum 12 cutlets ', '3/4 ounce butter', '2 onions, chopped ', '1 green apple, peeled and chopped ', '1 cup fresh breadcrumb', '2 tablespoons fresh sage, chopped ', '1 tablespoon fresh parsley, chopped ', '1/4 cup unsweetened apple juice', '2 eggs, separated ']","['Preheat the oven to hot- 415F (210C) (Gas mark 6-7).', 'Trim excess fat and sinew off meat.', 'Combine breadcrumbs, sage and parsley.', 'Melt the butter in a small pan.', 'Add the onion and apple and cook over medium heat until soft.', 'Remove from the heat and stir into combined breadcrumbs/sage/parsley.', 'Whisk the apple juice and egg yolks together, then lightly stir into the breadcrumb mixture.', 'Beat the egg whites with an electric beater, in a small mixing bowl until soft peaks form.', 'Fold lightly into the stuffing mixture.', 'Place the crown roast in a shallow roasting pan.', 'Place a sheet of lightly greased foil in the base of the roast cavity.', 'Spoon the stuffing into the foil cavity, pressing in lightly.', 'Roast the meat for 45 minutes for medium, or until cooked to the degree you prefer.', 'Remove from oven and let the lamb sit for 10 minutes prior to carving.', 'Cut between the cutlets to separate and serve.']",4-6 serving(s),Lamb/Sheep,PT30M,PT50M
25,Lamb Leg Stuffed with Herbed Leek Dressing,PT1H47M,"['5 lbs butterflied leg of lamb, about ', '2 tablespoons butter', '2 cups chopped leeks, white part only ', '3 cloves garlic, minced ', '1/2 teaspoon dried thyme', '1/2 teaspoon sage', '1/2 teaspoon rosemary', ' salt and pepper', ' vegetable oil', '2 carrots, sliced ', '1 onion, chopped ', '3/4 cup dry red wine', '3/4 cup beef broth (or all beef broth if you wish, but not all wine)', '1 tablespoon cornstarch', ' water, for the roasting pan ']","['Preheat Oven 450 degrees F (230 C).', 'In a large skillet, melt butter over medium heat.', 'Add leaks and garlic and cook, stirring until most of the liquid evaporates.', 'Stir in thyme, sage, rosemary, salt and pepper.', 'Remove from heat and allow to cool.', 'Make several incisions in thickest part of meaty side (only) of butterflied lamb leg.', 'Sprinkle with salt and pepper.', 'Spread with leek mixture, leaving small border all around the edges.', 'Starting with the long side, roll lamb up, tucking in ends.', 'Tie well with string, at 2-inch (5 cm) intervals and once or twice from end to end.', 'Place seam side down on rack in shallow roast pan.', 'Brush all over with oil, sprinkle with salt and pepper.', 'Pour 1 cup (250 mL) water into the pan.', 'Add carrots and onion.', 'Place in preheated oven and cook for about 15 minutes.', 'Reduce oven temperature to 325F (160C).', 'Roast uncovered for about 1-1/2 hours, or until internal temperature is 135F (57C) for medium rare.', 'Remove from oven, cover loosely with foil and let rest for 10 minutes before carving.', 'Skim any fat from pan juices; add wine and stock to pan.', 'Bring to boil.', 'Strain into small saucepan.', 'Bring liquid to a boil.', 'Dissolve cornstarch in 2 tbsp (25 mL) cold water and stir.', 'Cook over medium heat, stirring until well thickened.']",6-8 serving(s),Lamb/Sheep,PT20M,PT1H27M
26,Rack of Lamb with Toasted Hazelnut Butter,PT1H45M,"['4 lamb racks', '3/4 cup hazelnuts', '1/3 cup butter', '1 pinch hot pepper flakes', '1/4 cup Dijon mustard', '1 teaspoon coarse salt']","['Preheat Oven to 450 degrees F (230C).', 'Toast hazelnuts in dry, heavy skillet for 5 to 8 minutes or until they become fragrant.', 'Place in clean towel and rub to remove some of the skins.', 'Puree to smooth paste, in food processor or blender with butter and hot pepper flakes.', 'Form into 1-inch (2. 5 cm) cylinder and wrap in waxed paper.', 'Refrigerate for at least 1 hour or up to 2 days.', '(Freeze for up to 2 months, if making ahead).', 'Set shallow roast pan in preheated oven and allow pan to get hot.', 'Mix mustard with salt and coat lamb well.', 'Place racks in hot pan, fat side up and roast for 10 minutes.', 'Reduce heat to 350F (180C) and roast an additional 20 minutes, or until internal temperature reaches 130F (54C).', 'Transfer to cutting board and let stand, covererd with tent of foil, for about 5 minutes.', 'Carve between ribs and top each chop with slice of hazelnut butter.']",6-8 serving(s),Lamb/Sheep,PT1H15M,PT30M
27,Hazelnut and Bean Burger,PT1H15M,"['1 1/2 cups hazelnuts (120 g) or 1 1/2 cups almonds, crushed (120 g)', '1 cup canned tomato (200 g)', '1 1/2 cups cooked kidney beans (360 g) or 1 1/2 cups pinto beans (360 g)', '2 cups breadcrumbs, plus extra as needed (240 g)', '1 tablespoon tahini', '1 teaspoon ground cumin', '2 tablespoons nutritional yeast', ' salt & freshly ground black pepper', '4 hamburger buns', ' lettuce leaf, to garnish ', ' tomatoes, slices to garnish ', ' sliced onion, to garnish ', ' dill pickle, to garnish ']","['Preheat the oven to 375&ordm;F/190&ordm;C/Gas Mark 5.', 'Using a food processor or high-speed blender, process all ingredients to a smooth pur&eacute;e. Divide the mixture into 4 equal portions and form each into a patty. If the mixture is too wet, add more breadcrumbs. Transfer the patties to a baking sheet and bake for 35 minutes, until well cooked.', 'Split the burger buns. Make a bed of salad leaves and tomato slices on the bottom half of each bun, then place a burger on top. Top the burger with your favorite sauces and cover with the top of the bun.', 'Recipe courtesy of Vegan by Jean-Christian Jury. Get the book here: https://www.amazon.com/Vegan-Cookbook-Jean-Christian-Jury/dp/0714873918.']",4 serving(s),New Zealand,PT40M,PT35M
28,New Zealand Holly Cookies,PT1H10M,"['2 cups flour', '1 cup sugar', '1 teaspoon cinnamon', '3/4 teaspoon baking powder', '2/3 cup raspberry jam', '1/2 teaspoon vanilla', '1/2 cup butter or 1/2 cup margarine', '1/4 cup milk', '1 large egg, beaten ', '2 -3 teaspoons milk', '2 cups powdered sugar', ' red cinnamon candies', ' green food coloring']","['Combine flour, sugar, cinnamon, baking powder and 1/4 tsp salt.', 'Cut in margarine (like pie dough).', 'Make a well in the center of the dough.', 'Combine egg and 1/4 cup milk and pour them into the well.', 'Stir dough until moist.', 'Flour a flat surface and roll dough out to 1/8&quot; thick.', 'Cut into 2&quot; circles.', 'Bake at 375&deg;F for 8-10 minutes.', 'Place on a rack to cool.', 'Once cooled, place 1/2 tsp jam on the bottom of one cookie.', 'Cover the jam with another cookie, ie cookie- jam- cookie.', 'In a small bowl stir together powdered sugar, vanilla and enough milk to make a glaze.', 'Glaze the top of one side of each double cookie and place 2-3 cinnamon candies into the glaze.', 'The candies are to be the holly berries.', 'Allow glaze to set.', 'Use a small clean paintbrush to paint several holly leaves and a stem on each cookie using green food coloring.']",15 serving(s),Dessert,PT1H,PT10M
29,Cheese Frizzles,PT15M,"['4 tablespoons oatmeal (finely ground in the food processor)', '4 tablespoons grated tasty cheese (sub cheddar)', '2 tablespoons flour', '1/4 teaspoon mustard powder', '1/4 teaspoon salt', ' ground pepper', '4 tablespoons fat (lard but olive oil or butter will do)', '2 teaspoons baking powder']","['Mix all ingredients together except the baking powder and frying fat.', 'Add enough cold water to mix into a stiff batter. If it looks like porridge, it&rsquo;s too liquid and the frizzles will flatten out in the frying pan. (If this happens, just add a bit more oatmeal. ).', 'Melt the fat in the frying pan until it spits if you put a drop of water in it. Add the baking powder to the mix just before you are about to start cooking.', 'Drop teaspoonfuls into the hot fat &ndash; they will bubble a bit like crumpets. Turn over and cook until golden on both sides.', 'Drain on paper towels and serve on their own, or spread with fish or meat paste.']","20 frizzles, 4 serving(s)",New Zealand,PT5M,PT10M
30,Pikelets,PT15M,"['1 egg', '1/4 cup sugar', '3/4 cup milk (approx)', '1 cup flour', '1 teaspoon baking powder', '1/4 teaspoon salt', '1 ounce butter (optional)']","['Beat the egg and sugar until thick and add with the milk to the sifted flour, salt and baking powder.', 'Add the melted butter last.', 'Mix until smooth and cook in spoonfuls on a hot greased griddle or frypan.']",1 batch,Breakfast,PT5M,PT10M
31,Anzac Biscuits,PT25M,"['125 g butter', '4 tablespoons golden syrup or 4 tablespoons maple syrup', '1 cup rolled oats', '1/2 cup plain flour', '1/2 cup whole wheat flour', '1/2 cup brown sugar', '3/4 cup shredded coconut', '1/2 teaspoon baking soda', '1 tablespoon boiling water']","[""Preheat oven to 160&deg;C (I'm guessing about 325-350&deg;F)."", 'Melt butter and syrup over stove until all melted and combined.', 'In another bowl, combine the flours, oats, sugar, coconut and baking powder.', 'Add to this the butter and if needed the boiling water.', 'Roll biscuits into small balls and gently push down.', 'Place on over tray and bake for 15 minutes.']",20 serving(s),Dessert,PT10M,PT15M
