,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,Pirini,PT0H40M,"['1 cup rice (coarse)\r', '2 pieces of Pandan (rampe/ raambaa) leaves – cut into 3 inch pieces\r', '1 can sweetened, condensed milk\r', '6 cups water\r', '½ cup sugar\r', '2 tsp vanilla essence\r', '¼ cup cinnamon – ground\r', '¼ cup cardamom – ground']","['Boil the water with the Pandan leaves and sugar. When the water is boiling, turn the heat to low and add the rice gradually while stirring. \n', 'On low heat, let the rice cook, stirring frequently to ensure rice doesn’t form lumps. When the rice is cooked, gradually add the condensed milk while stirring. \n', 'Add the vanilla essence, simmer for a minute or two and take off the flame. \n', 'Take out the Pandan leaves, then pour the mixture into a tray (about 2 inch deep). \n', 'Mix the ground cinnamon and cardamom and sprinkle the mixture on top of the pirinee. \n', 'Chill and serve.\n']",,Desserts,PT0H5M,PT0H35M
11,Blueberry Cheesecake,PT0H20M,"['3 cups digestive biscuits – crumbed\r', '½ cup unsalted butter – melted\r', '3 cups Philadelphia cheese\r', '2 cups whipping cream (thick / heavy)\r', '⅓ cup lemon juice\r', '½ cup sugar\r', '1 can (21 oz) Blueberry filling']","['Pour the melted butter into a bowl, add the biscuit crumbs and mix well. Press into the bottom of an 8 – 10 inch, springform pan. Chill until firm. \n', 'In a medium bowl, using an electric mixer, beat together the cheese and lemon juice until soft. Add whipping cream and continue beating with the electric mixer until batter becomes thick. \n', 'Add the sugar and continue to beat until stiff. \n', 'Pour on to the chilled crust, and chill several hours or overnight. \n', 'Just before serving, top with the blueberry filling and remove the sides of the springform pan.\n']",,Desserts,PT0H20M,PT0H0M
12,Gulha,PT0H45M,"['1 cup smoked tuna – diced/sliced (substitute: 1 can Light meat tuna chunks)\r', '1/4 cup coconut – scraped/grated\r', '1/2 Scotch bonnet (githeyo mirus) – finely chopped\r', '1/4 cup curry leaves – finely chopped\r', '1/2 cup onion – finely sliced\r', '1cloves garlic – pressed/grated/very finely chopped\r', '1 tsp ginger – grated\r', '1/4 cup lemon juice\r', '1/4 tsp turmeric powder\r', 'Salt to taste\r', '1 cups flour – sifted\r', '1 tsp salt\r', '1/4 cup vegetable oil\r', 'Warm water\r', 'Vegetable oil']","['Squash the onions, garlic, ginger, curry leaves, chilies, lemon juice, turmeric powder and salt. \n', 'Add the tuna and coconut, and mix into a thick paste-like mixture. \n', 'Shape the mixture into small marble-sized balls. \n', 'For the dough\r', 'Add the oil and salt into the flour. \n', 'Add warm water and knead until you have a dry, smooth dough. Add the water gradually to make sure the dough does not turn out too sticky. \n', 'Shape the pieces of dough into cups and place filling inside; then close the cups and smooth into balls. \n', 'Deep fry over medium/low heat until brown and crisp.\n']",,Snacks,PT0H30M,PT0H15M
13,French Toast,PT0H25M,"['4 eggs\r', '¾ cup milk\r', '3 tbsp soft brown sugar\r', '1 tsp nutmeg (thakuvah) – ground\r', '12 slices bread\r', '1 tbsp cinnamon – ground\r', 'oil or butter for frying']","['25 Minutes\r', 'In a large mixing bowl, beat the eggs. \n', 'Add the milk, brown sugar and nutmeg stirring well to combine. \n', 'Soak bread slices in the egg mixture until saturated. \n', 'Heat a lightly oiled frying pan over medium high heat. \n', 'Brown slices on both sides, sprinkle with cinnamon and serve hot.\n']",,Desserts,PT0H10M,PT0H15M
14,Riha Folhi,PT0H25M,"['1 cup flour', '1 cup water', '&#188; tsp turmeric powder', '&#189; tsp salt or according to taste', '1 cup smoked tuna (Valhomas) chopped / 1 can tuna', '1 onion finely chopped', '1 tsp roasted curry powder (Hanaakuri Havaadhu)', '&#189; tsp chili powder', '&#188; tsp cinnamon cardamom powder', '1 tbsp lemon juice', '&#188; tsp ginger garlic paste', '&#188; cup thick coconut milk', '1 piece pandan leaves', '&#189; tsp salt or according to taste']","['Batter Preparation', 'Mix salt, turmeric powder with flour. Add water to form a thick batter. Batter well.\n', 'Heat a frying pan and pour a large tablespoon of batter and spread to form a thin pan cake. Do not toss.\n', 'When cooked the pancake can be easily removed and transferred to a plate.\n', 'Filling Preparation', 'Heat the thick coconut milk in a frying pan. \n', 'Add onion, pandan leaves, chili, cinnamon and cardamom powder. Sautee until the onions become brown\n', 'Add curry leaves, curry powder, turmeric powder, tuna and salt. Mix thoroughly. \n', 'Add lemon juice. \n', 'Cover and simmer for 5 minutes or until water evaporates.\n', 'Remove from heat and discard the pandan leaves and leave to cool.\n', 'Riha Folhi Preparation ', 'Take a pan cake from the plate and put a tablespoon of tuna mixture on top.\n', 'Roll from one side.\n', 'Serve hot\n', '25 Minutes']",,Snacks,PT0H15M,PT0H10M
15,Kulhi Boakibaa,PT1H5M,"['3 cups smoked tuna – diced/sliced (substitute: 3 cans tuna chunks)\r', '1 cup coconut – scraped/grated\r', '1½ cups rice – soaked overnight and coarsely ground\r', '2 Dorset Naga (Chinese capsicum/ ghost chili/githeyo mirus) – finely chopped\r', '⅓ cup curry leaves – finely chopped\r', '1 cup onion – finely sliced\r', '5 cloves garlic – pressed/grated/very finely chopped\r', '1 tbsp ginger – grated\r', '½ cup lemon juice\r', '½ tsp turmeric powder\r', '1½ cups water\r', 'Salt to taste']","['Squash the onions, garlic, ginger, curry leaves, chilies, lemon juice, turmeric powder and salt. \n', 'Add the tuna, rice, coconut and finally the water and mix into a thick paste-like mixture. \n', 'Spread evenly on a non-stick pan and bake at moderate (gas mark 4 / 180˚C / 350 ˚F) heat, until it turns brown (about 45 minutes.\n']",,Snacks,PT0H15M,PT0H50M
16,Fen Folhi,PT0H10M,"['1 cup Flour', '&#8532; cup Water', '&#189; tsp Salt', '1 Egg, beaten (optional)']","['Sift the flour and salt together\n', 'Mix in the egg (if using)\n', 'Mix in the water gradually, while whisking to form a smooth, thin batter\n', 'Heat a skillet over low hear\n', 'When the skillet is warm enough, spread scoops of the batter on the skillet to form thin crepes\n', 'Serve with any curry \n']",,Main Dish,PT0H5M,PT0H5M
17,Karaa Fani (Watermelon Juice),PT0H10M,"['1 Kg watermelon\r', '½ cup sugar (alter to suit taste)\r', '2 cups water']","['Slice the watermelon, remove seeds and dice it into very small pieces. \n', 'Add the sugar and squash the watermelon and sugar together, then add the water and stir until all sugar dissolves. \n', 'Serve chilled.\n', 'Note: If you would rather not “eat” your drink, use a blender instead of dicing the watermelon.\n']",,Drinks,PT0H10M,PT0H0M
18,Rihaakuru Folhi,PT0H25M,"['1/2 cup all-purpose flour\r', '1/2 cup rice flour (fine)\r', '1/3 cup grated coconut\r', '1/2 cup Rihaakuru\r', '1/2 cup Moringa leaves (muranga faiy)\r', '3 tsp butter (Melted)\r', '1 onion (sliced thin)\r', '6 curry leaves (chopped fine)\r', '1/3 tsp grated ginger (little less if desired)\r', '1 lemon\r', '2 Chili pepper (diced fine)\r', '1/3 tsp turmeric powder\r', '1/3 tsp cumin powder\r', '1 egg (Whisked)\r', 'Water\r', 'Salt to taste']","['Melt the butter in the microwave of on the stove. Cool for about 5 minutes before using.\n', 'Squash the onions, ginger, curry leaves, chilies, lemon juice, turmeric powder, cumin powder and salt.\n', 'Add coconut into the mixture and mix well. \n', 'Add the Rihaakuru and the moringa leaves, mix again.\n', 'Add flour (all purpose), rice flour, butter and the egg to the mixture.\n', 'Mix it again. If the mixture is too dry add some water. The mixture should be easily spreadable with a spoon.\n', 'Heat a non-stick pan over medium. Butter the pan lightly (You will need some extra butter).\n', 'Place two tablespoons of the mixture in the middle of the pan. Use back of the spoon to spread it out into a circular shape (folhi).\n', 'When underside of the folhi is cooked to a light golden colour, fold the folhi into a half and remove from pan.\n']",,Snacks,PT0H10M,PT0H15M
19,Simple Masala Chai (tea),PT0H15M,"['3 tsp loose tea\r', '1 inch ginger\r', '4 cups water\r', '2 whole cloves\r', '3 inch cinnamon stick\r', '3 cardamom pods – cracked open\r', '2 cups milk\r', '3 tbsp sweetened condensed milk\r', '½ cup sugar']","['Boil water, then add sugar, tea, ginger, cardamom, cloves and cinnamon and bring to a boil. \n', 'Simmer on low for 5 minutes. \n', 'Add the milk and condensed milk and heat (but do not boil) for about 3 minutes. \n', 'Strain out the spices and serve.\n']",,Drinks,PT0H5M,PT0H10M
20,Eggless Cake,PT0H45M,"['1/2 cup Margarine\r', '1/2 cup Flour\r', '1/2 cup Condensed Milk\r', '1/2 tsp Baking Powder\r', '1 tsp Vanilla Essence']","['Mix Flour in Baking Powder.\n', 'Add margarine into the flour mixture and knead for 2 minutes.\n', 'Mix the condensed milk and vanilla essence into the mixture and knead until soft.\n', 'Pour the mixture into a tray and bake in an oven for 25-30 minutes.\n', 'Tip\r', 'Use Cocoa powder for a different flavor\n']",,Desserts,PT0H15M,PT0H30M
21,Fenukekki Banbukeyo (Boiled Breadfruit),PT0H30M,['1 Breadfruit (large)'],"['Cut the breadfruit into 3 pieces lengthwise \n', 'Take off the hard, outer skin using a peeler \n', 'Cut out the core; you should be left with concave slices\n', 'Place in a vegetable steamer and cook for about 15 minutes. (should be soft to the touch when fully cooked)\n']",,Sides,PT0H10M,PT0H20M
22,Buffalo Chicken Wings,PT1H45M,"['4 eggs – lightly beaten\r', '¼ cup butter\r', '¼ cup chili sauce\r', '1 tbsp black pepper powder\r', '2 cloves garlic – pressed/grated/very finely chopped\r', '½ cup all-purpose flour\r', '½ tbsp chili powder\r', '2 teaspoon cayenne pepper (tholhi mirus) – finely sliced\r', '¼ tsp salt\r', '10 chicken wings\r', 'Vegetable oil for frying']","['Heat oil in a deep pot/pan. The oil should be just enough to cover wings entirely, an inch or so deep. \n', 'Combine the butter, chili sauce, pepper and garlic in a small saucepan over low heat. Stir together and heat until butter is melted and mixture is well blended. Remove from heat and reserve for serving. \n', 'In a small bowl mix together the flour, paprika, cayenne pepper and salt.\n', 'Dip the chicken wings in egg and place them in a large nonporous glass dish or bowl and sprinkle flour mixture over them until they are evenly coated. \n', 'Cover dish or bowl and refrigerate for 60 to 90 minutes. \n', 'Fry coated wings in hot oil for 10 to 15 minutes, or until parts of wings begin to turn brown. \n', 'Remove from heat, place wings in serving bowl, add sauce mixture and stir together. Serve.\n']",,Snacks,PT1H30M,PT0H15M
23,Kulhimas (chili tuna),PT0H30M,"['500 g fresh tuna – diced into small pieces\r', '3 tbsp cooking oil\r', '1 cup onion – finely sliced\r', '¼ cup curry leaves\r', '1 tsp ginger – grated\r', '4 cloves garlic – pressed/grated/very finely chopped\r', '1 Scotch Bonnet (githeyo mirus) – chopped\r', '3 pieces of Pandan (rampe/ raambaa) leaves – cut into ½ inch pieces\r', '3 cardamom seeds\r', '2 tbsp chili powder\r', '2 tbsp chicken curry powder/paste\r', '¾ cup coconut cream/milk (thick)\r', 'Salt to taste']","['Heat the oil, sauté the onions, garlic, ginger, curry leaves, Pandan leaves. \n', 'Add the chili powder, while stirring. \n', 'Add the tuna and toss until all tuna pieces are well coated. \n', 'Add salt, pepper, cardamoms, ½ cup coconut cream/milk, water and cook on low heat, stirring occasionally. \n', 'When the tuna is well cooked, add the remaining coconut cream/milk and simmer for about a minute.\n']",,Curries,PT0H10M,PT0H20M
24,Aluvi Riha (Potato Curry),PT0H30M,"['500 g Potato (diced into about 1 inch pieces)\r', '1 can of tuna chunks/flakes (drained)\r', '3 tbsp tomato paste\r', '3 tbsp curry powder\r', '1 cup onion (thinly sliced)\r', '½ cup curry leaves\r', '1 tbsp garlic (crushed)\r', '3 inch Rampa leaves (cut into ½ inch pieces)\r', '1/3 tsp cinnamon powder\r', '1 tsp ginger (grated)\r', '5 cardamom pods\r', '1 tbsp chili (chopped)\r', '1 cup coconut milk\r', '½ cup coconut cream\r', '1 cup water\r', '2 tbsp vegetable oil\r', 'Salt to taste']","['Boil the potato until well cooked (7 - 10 minutes)\n', 'Heat the oil\n', 'Over medium heat, sauté the onions, garlic, ginger, chili, cardamom, curry leaves and rampa leaves\n', 'Once the onions are browned, take a tablespoonful of the mixture and add to the coconut cream and leave aside\n', 'To the sautéed onion mixture in the pot, add the tomato paste, cinnamon powder and curry powder\n', 'Add the water gradually to mix everything into a smooth paste\n', 'Add the coconut cream gradually, while stirring to avoid clots\n', 'Add the potato and tuna\n', 'Cook over medium heat until it boils (stir regularly)\n', 'Once it boils, lower the heat, add the coconut cream with the sautéed onions and simmer for a few minutes and remove from stove.\n', 'Serve with roshi or rice\n']",,Curries,PT0H10M,PT0H20M
25,Apple Pie,PT2H0M,"['2½ cups plain flour\r', '1 tsp baking powder\r', 'Pinch salt\r', '2 tbsp caster sugar\r', '½ cup caster sugar\r', '½ cup water – iced\r', '⅔ cup olive oil\r', '1 egg yolk\r', '1 egg white – lightly whisked\r', '15 apples – peeled, thinly sliced\r', '1 tbsp fresh lemon juice\r', '1 tsp ground cinnamon']","['Combine the flour, baking powder, salt and 2 tbsp sugar. Combine the oil, egg yolk and iced water. Stir into dry ingredients until combined. \n', 'Knead until smooth. \n', 'Divide into two portions, cover and refrigerate for 30 minutes. \n', 'Preheat oven to 180°C. \n', 'Roll out one portion of pastry to line a 25cm round pie dish. Brush with egg white. \n', 'Toss the apples in lemon juice. \n', 'Combine the ½ cup sugar and cinnamon. Place half of the apples in the pastry case. Sprinkle over half of the cinnamon sugar. Repeat with the rest of the apples. \n', 'Roll out remaining pastry. Place over the apples. Press the edges to seal. Trim. \n', 'Make 2 slits on top and brush with egg white. \n', 'Sprinkle with a little extra sugar. \n', 'Bake for 40-45 minutes until golden.\n']",,Desserts,PT1H15M,PT0H45M
26,Maafen,P1DT0H0M,"['1 cup Water', '20 Huvandhumaa']","['Pick Jasmin flower right before it blooms.\n', 'Put a cup of water in a wide container\n', 'When flowers stars to bloom place it in the water and leave it covered overnight\n', 'Remove the flowers and ‘Maafen’ is ready to use with sweet recipes\n']",,Sides,P1DT0H0M,PT0H0M
27,Chocolate Mousse,PT0H15M,"['1½ cups chocolate – finely chopped\r', '⅓ cup strong black coffee – freshly made\r', '3 eggs, separated\r', '2 tbsp caster sugar\r', '¾ cup thickened cream']","['Place the chocolate in a large bowl and pour the coffee over. Stand for 1 minute and stir until chocolate melts. \n', 'Add egg yolks and beat using a wooden spoon until combined. \n', 'Whisk the egg whites until soft peaks form. Sprinkle the caster sugar over and whisk until thick and glossy. \n', 'Fold a large spoonful of the egg white mixture into the chocolate mixture and then fold in the remaining egg white mixture. \n', 'Beat the cream until soft peaks form and then fold into the chocolate mixture until well combined. \n', 'Spoon into a large serving dish or 6 individual serving dishes or glasses. \n', 'Cover with plastic wrap and refrigerate for at least 2 hours before serving.\n']",,Desserts,PT0H15M,PT0H0M
28,Cheese Puffs,PT0H15M,"['3 egg-whites\r', '200g cheese – grated (gruyere cheese would be best)\r', '2 ½tablespoons plain flour\r', 'vegetable oil for frying']","['Using an electric mixer, beat egg-whites until stiff. \n', 'Fold in cheese and flour. \n', 'Preheat oven to 160°C. \n', 'Pour oil into a saucepan until it is half-full. Heat over medium heat until hot. \n', 'Drop heaped teaspoonfuls of cheese mixture into oil, 4 at a time. \n', 'Cook for 1 to 2 minutes or until crisp. \n', 'Transfer to a wire rack. \n', 'Keep warm in oven while cooking remaining cheese puffs. \n', 'Serve hot.\n']",,Snacks,PT0H10M,PT0H5M
29,Mocha Delight,PT0H5M,"['½ cup milk\r', '4 tbsp strong black coffee\r', '2 scoops chocolate ice cream\r', 'Whipped cream\r', 'Chocolate chips for garnish']","['Place all ingredients in the blender and process until smooth. \n', 'Top with whipped cream and garnish with chocolate chips (you could also skip the whipped cream)\n']",,Drinks,PT0H5M,PT0H0M
30,Bashi hiki riha &#8211; Aubergine / Eggplant curry,PT0H30M,"['500 g aubergine/eggplant – diced into about 1 inch cubes\r', '4 tbsp cooking oil\r', '2 cup onion – diced into about 1 inch cubes\r', '¼ cup curry leaves\r', '1 tsp ginger – grated\r', '3 cloves garlic – pressed/grated/very finely chopped\r', '1 tsp mustard seeds\r', '1 Scotch Bonnet (githeyo mirus) – finely chopped\r', '3 cardamom seeds\r', '½ tsp chili powder\r', '1 tsp curry powder\r', 'Salt to taste\r', 'Vegetable oil for frying']","['Deep fry the aubergine/eggplant on medium heat until crispy and brown. Leave aside. \n', 'Heat the 4 tbsp oil and sauté the onions, garlic, ginger, curry leaves and mustard seeds. \n', 'Add the fried aubergine/eggplant, cardamom seeds and pepper. Toss. Add the chili powder, curry powder and salt and stir. \n', 'Simmer for about 2 minutes, stirring occasionally.\n', 'Note\r', 'add 2 tbsp of smoked, dried tuna (sliced/chopped) for additional flavor.\n']",,Curries,PT0H5M,PT0H25M
31,Muranga Tholhi kiru garudhiya,PT0H30M,"['24 X 2 inch pieces of drumstick (hard skin peeled off)\r', '¾ cup smoked tuna (or 1 can tuna)\r', '1 cup coconut milk\r', '1 cup onion (thinly sliced)\r', '1 tsp chili (finely chopped)\r', '2 x 1 inch cinnamon pieces\r', '1 tsp garlic (crushed)\r', '4 cardamoms\r', '½ cup curry leaves\r', '3 x 1 inch rampa leaves\r', '3 slices of green mango\r', '½ tsp ginger (grated)\r', '1 tsp turmeric powder\r', 'Salt to taste\r', 'Water']","['Place the drumstick pieces in a pan, add water (until it’s about 4 inches over the drumsticks)\n', 'Add ½ of the onions, chili, garlic, ginger, curry leaves, rampa leaves, cardamom, cinnamon coconut milk, all the mango and turmeric powder\n', 'Boil over a medium heat until the drumsticks are tender\n', 'Meanwhile, in another pot, cook the rest of the onions, chili, garlic, ginger, curry leaves, rampa leaves, cardamom, cinnamon and coconut milk until the onions are soft\n', 'Once the drumsticks are tender, transfer the ingredients from that pot into the second one\n', 'Simmer on low heat for about a minute, then take off the stove\n', 'Serve with roshi or rice\n']",,Curries,PT0H10M,PT0H20M
32,Dhandialuvi Boakiba,PT1H0M,"['2 cups finely grated cassava\r', '3 cups sugar\r', '2 cups grated gabulhi (tender coconut flesh)\r', '2 tbsp rose water ']","['Preheat oven to 300 degrees (C)\n', 'Mix all ingredients together\n', 'Grease a baking tray and pour the mixture into it\n', 'Bake on the middle shelf of the oven for about 45 minutes, until the top turns a golden. A dry skewer when inserted will come out clean once it is well baked.\n', 'Once done, take out of the oven and let it cool for a 10 – 15 minutes\n']",,Desserts,PT0H10M,PT0H50M
