,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,A Khash Recipe from Samvel Hovhannisyan,PT550M,"['3 cows’ feet (trotters) (washed, patted dry, picked over for stray hairs and split in two)', '30 cloves garlic (pounded in a mortar and pestle or minced and placed in a small bowl)', 'Salt (to taste)', 'Warmed flatbread (such as soft lavash or pita bread, for serving)', 'Chopped parsley, chopped cilantro, sliced lemons, sliced radishes, sliced pickles, chopped fresh chiles (Optional garnishes )']","['On the morning of the day prior to your khash feast, place the trotters in a large bowl and cover with water. Refrigerate at least 10 and up to 48 hours, changing water every two hours or so for the first 10 hours.', 'Place trotters in a heavy-bottomed pot and cover with 2 inches of water. Bring to boil over high heat. Regulate heat to maintain a simmer, and cook, uncovered, for 40 minutes.', 'Drain water, return trotters to the pot, and cover with 2 inches of fresh water. Bring to boil over high heat, reduce to simmer, and cook, uncovered, for 6 to 8 hours, topping up water every hour or two, until trotters are soft and tender.', 'Pour 2 cups of hot broth into the mortar or small bowl with the garlic and stir to combine.', 'Serve the remaining broth and meat immediately, passing salt, garlic mixture and optional garnishes. (Armenians recommend 4-6 cloves’ worth per person)', 'Khash can be made ahead through step three and refrigerated for up to four days. To reheat, simmer for 20 minutes.']","['6', '6 people or more']",['Main Course'],PT30M,PT520M
11,Armenian Mixed Vegetable Dolma - a recipe from The Gutsy Gourmet - The Armenian Kitchen,,"[':', 'Assorted fresh vegetables suitable for stuffing: any color bell peppers, cucumbers, zucchini, tomatoes, potatoes, onions, apples, quince, small eggplant, grape leaves, cabbage leaves.', '3/4 cup rice or fine bulgur, or a combination', '1 1/2 lbs. ground lamb or ground round or 3/4 lb. each ground lamb and lean ground top round', '3/4 cup flat-leaf parsley, chopped', '1/2 medium green bell pepper, chopped', '2 cloves garlic, minced', '2 tablespoons tomato paste', '1 medium yellow onion, finely chopped', 'Cayenne pepper or paprika to taste', '1 teaspoon each dried basil and dried mint', '1 teaspoon each salt and black pepper', '2 tablespoons fresh lemon juice', '8 oz. crushed tomatoes or tomato sauce', '2 cups water or 2 cans chicken broth or beef broth, or enough to cover the vegetables']","['\n', 'Scoop out vegetables leaving an opening for the filling about 1 1/2-2 inches in diameter and 2-3 inches deep. (', 'Note', ': Scooped out portions of vegetables may be grated or processed, and added to the broth to make it thicker, or it can be used in another dish, such as a vegetable soup base.)', '\n', '\n', 'In a bowl, combine the rice or bulgur, lamb or ground round, parsley, bell pepper, garlic, tomato paste, onions, and spices. Add lemon juice and mix all ingredients to combine; check seasonings. Fill vegetables with some filling mixture and place upright in a large pot, Dutch oven, or covered casserole.\xa0', '\n', '\n', 'Pour crushed tomatoes or tomato sauce over the stuffed vegetables along with water or broth. Add more liquid, if needed, and bring to a boil. Reduce heat, cover, and cook for 45-60 minutes, until vegetables, rice or bulgur are tender.\xa0', '\n', '\n', 'Allow dolma to rest for 20-30 minutes. Transfer to a platter and season lightly with salt and pepper. Spoon remaining sauce over dolma, and serve with rice, lentil or bulgur pilaf, Armenian yogurt, and fresh pita bread or lavash.', '\n', '(Visited 400 times, 1 visits today)']",Serves 6 to 8,,,
12,Stanley’s Shish Kebab,PT780M,"['3 lbs. lean leg of lamb (cut into 2-ounce cubes)', '1½ cups yellow or white onions (diced)', '1 cup green bell pepper', '1 cup fresh parsley ( minced)', '2-3 large garlic cloves (finely minced)', 'about 2 tsp. salt', 'about 1 tsp. black pepper', '½ cup inexpensive red wine, such as Carlo Rossi burgundy (or juice of one large freshly squeezed lemon)', '¼ cup olive oil']","['In a medium (non-corrosive) bowl, combine cubed lamb, onions, bell pepper, parsley and garlic.\xa0Add salt and pepper.\xa0Pour wine (or lemon juice) and olive oil over lamb and vegetables, then mix well.\xa0\xa0Cover tightly, refrigerate, and allow to marinate 6-24 hours.\xa0\xa0Mix occasionally.', 'Thread meat onto skewers or alternate with pieces of onions and bell peppers (and other vegetables, if used).', 'Place skewers on hot grill over hot coals or under hot broiler.\xa0\xa0Turn as needed to cook uniformly on all sides until the meat is medium doneness (browned well on the outside and still pink on the inside).\xa0', 'Serve with rice or bulgur pilaf.']",['6'],['Main Course'],PT40M,PT20M
13,Lamb Shank Gouvedge,PT945M,"['4 large lamb shanks (trimmed of fat)', 'lamb broth (See Day 1 preparation for details)', '6 oz tomato paste', '15 oz can diced tomatoes (with liquid, optional)', '1 lb fresh green beans (end trimmed, cut into 2” pieces)', '2 medium zucchini (cut into large chunks)', '1 large eggplant (cut into cubes)', '1 lb okra (cut into small pieces, optional)', '2 medium red or orange peppers (seeds removed, and cut into chunks)', '1 large onion (sliced)', '3 garlic cloves (peeled and thinly sliced)', '1 bunch flat leaf parsley', '2 tbsp olive oil', 'salt (to taste)', 'pepper (to taste)', 'allspice (to taste)', 'oregano (to taste)', 'paprika (to taste)', 'Aleppo pepper (to taste)', 'cayenne pepper (to taste)', 'ground coriander seeds (to taste)']","['Place the trimmed lamb shanks in a large pot with enough water to cover. Bring to a boil, skimming any residue from the surface during the cooking process.\xa0', 'Reduce temperature to medium-low; place a cover, tilted, on the pot.\xa0', 'Cook for 1 to 1 ½ hours, or until the meat is tender enough to easily be removed from the bones.\xa0', 'Periodically check the water level; do not let it all evaporate. Add more as needed. You should end up with at least 3 cups of broth.', 'While the lamb cooks, cut all of the vegetables as noted above.', 'Remove shanks from the liquid; place in a container, cover and refrigerate.\xa0', 'Strain the liquid from the pot; discard any unwanted particles. Place strained broth in a bowl, cover and refrigerate overnight.', 'Special Note: Check the ends of the bones for what Dikranagerdsis call ,&#039;dzoodz&#039;, or\xa0bone marrow. Scoop it from the open end of the bone and eat it up!', 'Remove meat from the bones and cut lamb into bite-sized pieces. Place meat in a bowl.', 'Remove and discard the layer of fat from the surface of the chilled, gelatinous lamb broth.', 'Using a large pot, sauté the onions and peppers in a few Tbsp. olive oil over medium-high heat.', 'Season with a sprinkle of salt and pepper as it cooks.\xa0Add the congealed broth.', 'Add the tomato paste, stirring gently until paste is blended with the broth. Add lamb pieces.', 'Add the prepared vegetables. Season with salt, pepper, and any combination of herbs and spices as listed, to suit your taste.', 'Cook, covered, on low heat, for about 45 min. to 1 hour. Stir occasionally, making sure the liquid hasn’t evaporated. Add water, if necessary.', 'Preheat the oven to 350°- 375° F (ovens vary). Lightly oil a 9” x 13” casserole dish.\xa0Evenly spread the lamb-vegetable mixture. Cover pan with foil and bake for 1 hour. Remove foil and bake an additional 45 minutes or until top begins to brown.', 'While gouvedge is baking, make rice or bulgur pilaf to serve as a side dish. A side of plain yogurt is always a welcome addition, too.']","['6', '6 servings']",['Main Course'],PT120M,PT105M
14,"Sonia Tashjian celebrates the foods of Dikranagerd, helping preserve culture and memories - The Armenian Kitchen",,"[':', ':']",[],,,,
15,“A Hundred Years and Still Cooking” Cookbook - The Armenian Kitchen,,[],[],,,,
16,Lamb Hash,,"['2½ cooked lamb loin chops', '½ tsp ground coriander', '½ tsp allspice', 'salt &amp; pepper (to taste)', 'paprika (optional)', '1 medium onion (coarsely chopped)', '½ large red pepper (coarsely chopped)', '2 small boiled potatoes (peeled and diced)', '2½ tbsp flat leaf parsley (rinsed and patted dry, then remove and discard thick stems)', '2 tbsp olive oil']","['Remove the lamb from the bones and trim away any fat. Cut the meat into bite-size pieces, or smaller if you like. Place lamb pieces in a mixing bowl. Season with the ground coriander, allspice, salt and pepper to taste; mix well. Set aside.', 'Chop the onion and pepper so the pieces are roughly the size as the lamb.Cut potatoes into large dice, keeping them separate from onions and peppers. Dust with paprika, if desired.', 'Using a large enough skillet, sauté the peppers and onions together in olive oil over medium-high heat until the onions start to softened and brown. Then add the potato pieces and cook until they start to get crisp.', 'Add the lamb and parsley. Continue cooking two or three minutes to let the flavors blend. Adjust seasonings, if necessary.', 'Top each serving of hash with a fried egg. Serve with soft lavash or pita bread.']","['2', '2 servings']",['Breakfast'],PT15M,PT15M
17,Armenian Lamb Shanks,PT830M,"['4 lamb shanks (meaty, fat trimmed)', '1 onion (large, coarsely chopped)', '4 carrots (peeled and cut into chunks)', '3 celery stalks (coarsely chopped)', '4 garlic cloves (peeled and coarsely chopped)', '3½ tbsp olive oil', '3 bay leaves', '3½ cups lamb broth (homemade preferred, water or low-sodium beef broth may be used instead)', 'salt and pepper (to taste)']","['Parboil shanks in a large pot of lightly salted water for about 2 hours. The water should almost cover the shanks. By doing this, the cooking time is cut down on serving day, and you’ll end up with a large bowl of lamb broth for future recipes – soup, lamb and string bean stew, or whatever you are inspired to prepare.', 'Cool the broth and place it in a large bowl. Cover and refrigerate overnight. The next day, skim off any fat that rises to the top and discard. Use some of the broth to prepare the shanks; the remaining broth can be stored in containers and placed in the freezer for future recipes.', 'Sauté the onions, carrots, celery and garlic in olive oil in a pot large enough to hold the shanks, vegetables and broth. Add the shanks, bay leaves, broth and seasonings to taste.', 'Place a cover on the pot in a tilted position; bring to a boil, then reduce the heat to simmer. Simmer shanks for about 1 to 1 1/2 hours. Check periodically to ensure there is still enough liquid to prevent burning. Adjust seasonings, if necessary.', 'Remove bay leaves. Once done, the tender, falling-off-the-bone lamb, can be served in individual bowls over a bed of buttered noodles with plenty of vegetables and cooking liquid from the pot. Armenian rice or bulgur pilaf would be an ideal accompaniment in place of the noodles.', 'Crusty bread or garlic bread (for dipping into the juices) and a tossed green salad make for a very satisfying and traditional lamb shank dinner.']",,['Main Course'],PT20M,PT90M
18,Bitlis Tutoo (Sour Cabbage Stew) from 'Breaking Bread with William Saroyan',PT14670M,"['1 lb. lamb necks or stew meat (a little more meat never hurts!)', '1-2 large onions (halved and sliced)', '8 cups fermented cabbage (with its own juice (See below for instructions))', '¾ cup dzedzads (shelled whole grain wheat - or gorghod) (sold in Middle Eastern stores)', '1 8-oz. can tomato sauce', '2-3 cups water', '1-2 large lemons (juiced (or more for more tartness))', 'Crushed dried basil and paprika or cayenne pepper, measured to taste (optional)', '3 large cabbage heads (chopped in 1-inch squares)', 'Pickling salt (not iodized)', '¼ cup dzedzads (shelled whole grain wheat - or gorghod)', '4 quarts water']","['Have ready a large crock or 1-gallon glass jar for fermenting cabbage.\xa0', 'Bring 4 quarts of water to a boil, adding salt to taste. Let it cool to tepid temperature.', 'Rinse and add 1/4 cup dzedzads to the bottom of the crock or glass jar.\xa0 Add cut cabbage to the container, and cover with water to cover top. Stir and cover container partially, leaving an opening for stirring. Loosely cap the jar.\xa0Retain 1 cup of brine to add to the jar during fermentation to keep the cabbage covered with liquid.', 'Place jar on a plate (in case your fermentation bubbles over) and store out of direct sunlight in your kitchen.', 'Stir thoroughly to help release gases caused by fermentation for once or twice a day for 10 to 21 days (or longer).\xa0', 'After cabbage has fermented, refrigerate tutoo by transferring it to large glass jars or other covered containers.', 'In a large kettle or a heavy enameled 7-quart pot, cover lamb meat with some cabbage water and cook for one hour. Skim off any impurities. After one hour, remove the bones.', 'Rinse and add the 3/4 cup dzedzads to the pot.\xa0Add onions, cabbage, tomato sauce, water, lemon juice, basil, paprika or cayenne pepper (if using), and bring back to a boil. Reduce to a simmer and cook for about two hours or until lamb is very tender.']",['6'],['Main Course'],PT14430M,PT240M
19,Kofta,PT55M,"['1 lb ground lamb or beef or a combination of both', '1 small yellow onion', '3 cloves garlic', '¼ cup fine bulgur wheat or quinoa', '1½ tsp Kosher salt', '3 Tbsp. harissa paste', '1 tsp ground cumin', '½ bunch flat leaf parsley (chopped fine)']","['In a small bowl, combine the bulgur wheat with 1⁄4 cup of warm water and set aside. If using quinoa, follow box instructions to cook, then set aside to cool.', 'Peel and dice onion and garlic and pulse about 8-10 times in the food processor until the purée is wet. Move the purée to a fine strainer and set over a container to catch liquids as they drain off the mixture. After about 10 minutes, lightly press the mixture with a spatula to push out remaining liquid.', 'In a medium mixing bowl, add the onion purée, chopped parsley, cumin and a few grinds of black pepper, about 1⁄2 teaspoon. In the container with the onion water, add salt and harissa paste and stir to incorporate.', 'Using your hands, combine everything together and massage until well mixed and smooth. Form into oblong shaped balls and grill over high heat until medium or to your liking.']","['10', '10 patties']",['Main Course'],PT40M,PT15M
