,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,Armenian Lamb Shanks,PT830M,"['4 lamb shanks (meaty, fat trimmed)', '1 onion (large, coarsely chopped)', '4 carrots (peeled and cut into chunks)', '3 celery stalks (coarsely chopped)', '4 garlic cloves (peeled and coarsely chopped)', '3½ tbsp olive oil', '3 bay leaves', '3½ cups lamb broth (homemade preferred, water or low-sodium beef broth may be used instead)', 'salt and pepper (to taste)']","['Parboil shanks in a large pot of lightly salted water for about 2 hours. The water should almost cover the shanks. By doing this, the cooking time is cut down on serving day, and you’ll end up with a large bowl of lamb broth for future recipes – soup, lamb and string bean stew, or whatever you are inspired to prepare.', 'Cool the broth and place it in a large bowl. Cover and refrigerate overnight. The next day, skim off any fat that rises to the top and discard. Use some of the broth to prepare the shanks; the remaining broth can be stored in containers and placed in the freezer for future recipes.', 'Sauté the onions, carrots, celery and garlic in olive oil in a pot large enough to hold the shanks, vegetables and broth. Add the shanks, bay leaves, broth and seasonings to taste.', 'Place a cover on the pot in a tilted position; bring to a boil, then reduce the heat to simmer. Simmer shanks for about 1 to 1 1/2 hours. Check periodically to ensure there is still enough liquid to prevent burning. Adjust seasonings, if necessary.', 'Remove bay leaves. Once done, the tender, falling-off-the-bone lamb, can be served in individual bowls over a bed of buttered noodles with plenty of vegetables and cooking liquid from the pot. Armenian rice or bulgur pilaf would be an ideal accompaniment in place of the noodles.', 'Crusty bread or garlic bread (for dipping into the juices) and a tossed green salad make for a very satisfying and traditional lamb shank dinner.']",,['Main Course'],PT20M,PT90M
11,Lamb Hash,,"['2½ cooked lamb loin chops', '½ tsp ground coriander', '½ tsp allspice', 'salt &amp; pepper (to taste)', 'paprika (optional)', '1 medium onion (coarsely chopped)', '½ large red pepper (coarsely chopped)', '2 small boiled potatoes (peeled and diced)', '2½ tbsp flat leaf parsley (rinsed and patted dry, then remove and discard thick stems)', '2 tbsp olive oil']","['Remove the lamb from the bones and trim away any fat. Cut the meat into bite-size pieces, or smaller if you like. Place lamb pieces in a mixing bowl. Season with the ground coriander, allspice, salt and pepper to taste; mix well. Set aside.', 'Chop the onion and pepper so the pieces are roughly the size as the lamb.Cut potatoes into large dice, keeping them separate from onions and peppers. Dust with paprika, if desired.', 'Using a large enough skillet, sauté the peppers and onions together in olive oil over medium-high heat until the onions start to softened and brown. Then add the potato pieces and cook until they start to get crisp.', 'Add the lamb and parsley. Continue cooking two or three minutes to let the flavors blend. Adjust seasonings, if necessary.', 'Top each serving of hash with a fried egg. Serve with soft lavash or pita bread.']","['2', '2 servings']",['Breakfast'],PT15M,PT15M
15,Stanley’s Shish Kebab,PT780M,"['3 lbs. lean leg of lamb (cut into 2-ounce cubes)', '1½ cups yellow or white onions (diced)', '1 cup green bell pepper', '1 cup fresh parsley ( minced)', '2-3 large garlic cloves (finely minced)', 'about 2 tsp. salt', 'about 1 tsp. black pepper', '½ cup inexpensive red wine, such as Carlo Rossi burgundy (or juice of one large freshly squeezed lemon)', '¼ cup olive oil']","['In a medium (non-corrosive) bowl, combine cubed lamb, onions, bell pepper, parsley and garlic.\xa0Add salt and pepper.\xa0Pour wine (or lemon juice) and olive oil over lamb and vegetables, then mix well.\xa0\xa0Cover tightly, refrigerate, and allow to marinate 6-24 hours.\xa0\xa0Mix occasionally.', 'Thread meat onto skewers or alternate with pieces of onions and bell peppers (and other vegetables, if used).', 'Place skewers on hot grill over hot coals or under hot broiler.\xa0\xa0Turn as needed to cook uniformly on all sides until the meat is medium doneness (browned well on the outside and still pink on the inside).\xa0', 'Serve with rice or bulgur pilaf.']",['6'],['Main Course'],PT40M,PT20M
16,Kofta,PT55M,"['1 lb ground lamb or beef or a combination of both', '1 small yellow onion', '3 cloves garlic', '¼ cup fine bulgur wheat or quinoa', '1½ tsp Kosher salt', '3 Tbsp. harissa paste', '1 tsp ground cumin', '½ bunch flat leaf parsley (chopped fine)']","['In a small bowl, combine the bulgur wheat with 1⁄4 cup of warm water and set aside. If using quinoa, follow box instructions to cook, then set aside to cool.', 'Peel and dice onion and garlic and pulse about 8-10 times in the food processor until the purée is wet. Move the purée to a fine strainer and set over a container to catch liquids as they drain off the mixture. After about 10 minutes, lightly press the mixture with a spatula to push out remaining liquid.', 'In a medium mixing bowl, add the onion purée, chopped parsley, cumin and a few grinds of black pepper, about 1⁄2 teaspoon. In the container with the onion water, add salt and harissa paste and stir to incorporate.', 'Using your hands, combine everything together and massage until well mixed and smooth. Form into oblong shaped balls and grill over high heat until medium or to your liking.']","['10', '10 patties']",['Main Course'],PT40M,PT15M
18,Bitlis Tutoo (Sour Cabbage Stew) from 'Breaking Bread with William Saroyan',PT14670M,"['1 lb. lamb necks or stew meat (a little more meat never hurts!)', '1-2 large onions (halved and sliced)', '8 cups fermented cabbage (with its own juice (See below for instructions))', '¾ cup dzedzads (shelled whole grain wheat - or gorghod) (sold in Middle Eastern stores)', '1 8-oz. can tomato sauce', '2-3 cups water', '1-2 large lemons (juiced (or more for more tartness))', 'Crushed dried basil and paprika or cayenne pepper, measured to taste (optional)', '3 large cabbage heads (chopped in 1-inch squares)', 'Pickling salt (not iodized)', '¼ cup dzedzads (shelled whole grain wheat - or gorghod)', '4 quarts water']","['Have ready a large crock or 1-gallon glass jar for fermenting cabbage.\xa0', 'Bring 4 quarts of water to a boil, adding salt to taste. Let it cool to tepid temperature.', 'Rinse and add 1/4 cup dzedzads to the bottom of the crock or glass jar.\xa0 Add cut cabbage to the container, and cover with water to cover top. Stir and cover container partially, leaving an opening for stirring. Loosely cap the jar.\xa0Retain 1 cup of brine to add to the jar during fermentation to keep the cabbage covered with liquid.', 'Place jar on a plate (in case your fermentation bubbles over) and store out of direct sunlight in your kitchen.', 'Stir thoroughly to help release gases caused by fermentation for once or twice a day for 10 to 21 days (or longer).\xa0', 'After cabbage has fermented, refrigerate tutoo by transferring it to large glass jars or other covered containers.', 'In a large kettle or a heavy enameled 7-quart pot, cover lamb meat with some cabbage water and cook for one hour. Skim off any impurities. After one hour, remove the bones.', 'Rinse and add the 3/4 cup dzedzads to the pot.\xa0Add onions, cabbage, tomato sauce, water, lemon juice, basil, paprika or cayenne pepper (if using), and bring back to a boil. Reduce to a simmer and cook for about two hours or until lamb is very tender.']",['6'],['Main Course'],PT14430M,PT240M
19,A Khash Recipe from Samvel Hovhannisyan,PT550M,"['3 cows’ feet (trotters) (washed, patted dry, picked over for stray hairs and split in two)', '30 cloves garlic (pounded in a mortar and pestle or minced and placed in a small bowl)', 'Salt (to taste)', 'Warmed flatbread (such as soft lavash or pita bread, for serving)', 'Chopped parsley, chopped cilantro, sliced lemons, sliced radishes, sliced pickles, chopped fresh chiles (Optional garnishes )']","['On the morning of the day prior to your khash feast, place the trotters in a large bowl and cover with water. Refrigerate at least 10 and up to 48 hours, changing water every two hours or so for the first 10 hours.', 'Place trotters in a heavy-bottomed pot and cover with 2 inches of water. Bring to boil over high heat. Regulate heat to maintain a simmer, and cook, uncovered, for 40 minutes.', 'Drain water, return trotters to the pot, and cover with 2 inches of fresh water. Bring to boil over high heat, reduce to simmer, and cook, uncovered, for 6 to 8 hours, topping up water every hour or two, until trotters are soft and tender.', 'Pour 2 cups of hot broth into the mortar or small bowl with the garlic and stir to combine.', 'Serve the remaining broth and meat immediately, passing salt, garlic mixture and optional garnishes. (Armenians recommend 4-6 cloves’ worth per person)', 'Khash can be made ahead through step three and refrigerated for up to four days. To reheat, simmer for 20 minutes.']","['6', '6 people or more']",['Main Course'],PT30M,PT520M
41,Andy Dabbakian’s Shish Kebab,PT1470M,"['½ leg of lamb (boned and cubed into 1 ½ inch pieces)', '1 onion (medium, sliced)', '2½ tbsp olive oil', '3 ounces tomato paste', 'salt and pepper to taste']","['Place cubed meat into a large mixing bowl. Add the onions, oil, coriander, vinegar, tomato paste, salt and pepper. Mix well. Cover and refrigerate overnight. Be sure to toss the meat mixture periodically to redistribute the ingredients.', 'Mix meat once more before placing meat on the skewers.', 'Broil over charcoal fire; skewers should be turned frequently at the start to sear the outside of the meat, retaining natural juices.', 'When the tips of the meat cubes take on a well-roasted appearance, remove from fire.']","['4', '4 people']",['Main Course'],PT20M,PT10M
58,Douzma,PT110M,"['1 lb lean ground lamb, beef or turkey', '2 medium zucchinis', '2 medium starchy baking potatoes (partially cooked, peeled and sliced into about 1/4 in. slices)', 'Sliced tomatoes (as many as will fit in between above ingredients- about 2 medium)', 'salt, pepper and allspice (to taste)', '6 oz canned tomato paste (diluted in about 1 to 1-1/2 cups\xa0water; seasoned with additional salt, pepper and allspice\xa0to taste)']","['Preheat oven to 350°F.', 'Mix meat with salt, pepper, allspice, and a little tomato paste, until well-combined.\xa0Form meat into 12\xa0patties, about ½ inch thick.', 'Dilute remaining tomato paste with 1 to 1-1/2 cups water, season with additional salt, pepper, and allspice, if desired. Pour a little sauce onto the bottom of the baking pan and spread to cover.', 'Arrange all of the above vegetables, and meat patties alternately, in a standing position in a large roasting pan (approx. 9“x 13“), until all of the ingredients are used.', 'Pour the remaining sauce over the meat and vegetables.', 'Bake, uncovered for about 1 to 1-1/2 hours, or until vegetables are tender and top is lightly browned.']","['6', '6 servings']",['Main Course'],PT20M,PT90M
67,Kalajian Family Shish Kebab (Khorovatz),PT750M,"['½ leg of lamb (fat trimmed, cut into 1½&quot; cubes )', '1 onion (sliced)', '4 tomatoes (medium, quartered)', '¼ cup flat leaf parsley (chopped)', '2 medium garlic cloves (chopped)', '1½ tbsp coriander (freshly ground if possible)', '1 tsp Aleppo pepper', '⅛ cup olive oil (for brushing on the meat before grilling)', 'salt (to taste, right before grilling)', '2 cups red wine or pomegranate juice']","['Combine all ingredients EXCEPT the salt and olive oil in a bowl and let it marinate for a minimum of 6 hours and up to overnight. Toss at least once while marinating.', 'Remove the onions and tomatoes from the marinade. You can either place them in tin foil and grill them, or cook them on the stovetop.', 'Prep the grill.', 'Skewer the meat and brush with olive oil and sprinkle with salt just before placing the skewers on the heat. Rotate the skewers to ensure the skewers cook evenly. The meat will cook quickly so keep a close eye to ensure it does not dry out. Test a piece to confirm if it&#39;s done. It should be slightly pink inside, but not raw.', 'Serve with fresh lavash and enjoy!']","['4', '4 people']",['Main Course'],PT15M,PT15M
87,Losh Kebab,PT35M,"['1¼ lbs. ground lamb (Ground beef may be substituted or combined with the lamb.)', '¼ cup onion (finely chopped)', '¼ cup fresh parsley (finely chopped)', '¼ cup plain dry bread crumbs', '1 egg (beaten)', '1 Tbsp. red pepper paste (1 Tbsp. tomato paste plus 1/8 tsp. cayenne pepper may be substituted.)', '1 tsp. ground coriander (or to taste)', '½ tsp. ground allspice', '1 tsp. salt', '½ tsp. ground black pepper', '¼ tsp. Aleppo red pepper (optional)']","['In a small mixing bowl, combine the beaten egg, red pepper (or tomato) paste, and seasonings. Blend well. Set aside.', 'Place meat, onions, parsley, and bread crumbs in a large mixing bowl. Using your hands, mix well. Add the egg mixture to the meat, mixing well until all ingredients are well-blended. (NOTE: If you’re squeamish about handling raw meat and egg, you may want to wear non-powdered, sterile, disposable food preparation gloves for this step.)', 'Shape mixture into 4 or 5 good-sized patties.', 'These can be grilled, broiled, or pan-grilled to your preferred degree of doneness.', 'Serve with your choice of bread and your favorite side dishes.', '\xa0Optional toppings: sliced tomato, onion, lettuce,\xa0*\xa0yogurt-garlic sauce - see recipe below in Notes.']",['4'],['Main Course'],PT20M,PT15M
95,Bulgur and Potato Kufteh,PT50M,"['½ cup #1 (fine) bulgur', 'water', '3 tbsp olive oil', '½ cup green and red peppers (finely chopped)', '1 cup onion (finely chopped)', '½ lb potatoes (boiled, peeled)', '¼ cup parsley (finely chopped)', '1 tbsp red pepper paste softened with a splash of water (tomato paste with a dash of cayenne pepper can be substituted)', '½ tsp cumin', 'black pepper (just a dash)', '1 tsp salt']","['Place bulgur in a bowl adding just enough warm water to cover it.\xa0\xa0Cover bowl with plastic wrap. Allow to sit for about 10 minutes, or until water is absorbed. Test bulgur to make sure it has softened to a tender, yet slightly chewy texture.\xa0\xa0Drain any excess liquid.', 'In a skillet, heat the olive oil over medium-high heat. Sautė the peppers and onions until they soften, about 10 minutes. Set aside to cool.', 'Gently mash the boiled potatoes and set aside.', 'Once the bulgur has softened enough and the excess liquid is drained, add the peppers, onions, mashed potatoes, parsley, and the rest of the ingredients. Knead until well-combined. Adjust seasonings, if necessary.', 'Shape as desired –cigars; round, flat patties, etc.\xa0Arrange on a platter.']","['8', '8 pieces']",,PT25M,PT10M
