,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,Lakra me Mish,PT2H50M,"['Beef: 500g Diced', 'Cabbage: 1 Diced', 'Paprika: 2 Tsp', 'Tomato Puree: 3 Tsp', 'Roasted Red Peppers: 2 Diced', 'Onions: 1 Diced', 'Chilli Flakes: 1/4 Tsp', 'Salt', 'Pepper', 'Olive Oil', 'Boiling Water: 1 Litre']","['Add some olive oil to a saute pan or saucepan (one with a lid). One heated add in the onions, beef, red peppers and fry for 5 minutes stirring occasionally. The meat should be fully browned.\n', 'Add the paprika, tomato puree, chilli flakes and season with salt and pepper. Mix together and continue to fry for 2 minutes.\n', 'Add the cabbage and stir the mixture together. Fry the mixture while stirring occasionally for 3-5 minutes. Most of the oil should have burned away.\n', 'Pour the boiling water into the pan, ensuring that the water level completely covers the cabbage, plus about 1 inch above it. Put on the lid and bring to the boil. \n', 'Leave to simmer for 2.5 hours. The stew is ready when the cabbage is soft and meat tender.\n', 'Serve into wide bowls and leave to cool for 5 minutes.\n']",4 Servings,,PT20M,PT2H30M
11,Presh me Oriz,PT1H15M,"['Leeks: 500g Sliced', 'Lamb Mince: 400g', 'Onions: 1 Diced', 'Rice: 200g', 'Lamb Stock: 1.5 Pints', 'Salt', 'Pepper', 'Olive Oil']","['Fry the leeks in a small dash of olive oil for a few minutes until they start to brown.\n', 'Add the onions and mince and fry until everything is browned. Ensure you keep stirring to prevent the leeks catching and burning.\n', 'Add the rice and stir together for a few minutes ensuring the rice is well blended and coated in any juices.\n', 'Add the lamb stock, salt and pepper. Give it a good stir and leave it to come to the boil. Leave to boil for 2 minutes.\n', 'Pour the mixture into a large baking tray, place on the bottom self of a preheated oven at 180 degrees. Leave to bake for up to 1 hour. The dish is ready when all the liquid is evaporated and the rice is soft.\n', 'Once cooked turn off the oven and keeping the door open leave the leek and rice bake to cool for 10 minutes before serving.\n']",4 Servings,,PT15M,PT1H
12,Tavë me Presh,PT1H15M,"['Leeks: 500g Sliced', 'Lamb Mince: 500g', 'Onions: 1 Diced', 'Roasted Red Peppers: 3 Diced', 'Garlic: 1 Clove Diced', 'Lamb Stock: 1.5 Pints', 'Paprika: 1 Tsp', 'Salt', 'Pepper', 'Olive Oil']","['Fry the leeks in a small dash of olive oil for a few minutes until they start to brown.\n', 'Scatter the leeks over a large baking dish with a depth of 2-3 inches.\n', 'Add a bit more olive oil to the same pan you cooked the leeks in and then fry the onions for 2 minutes.\n', 'Add the mince and cook until browned. Add the roasted red peppers, garlic, lamb stock, salt, pepper and paprika. Give it a good stir and leave it to come to the boil. Leave to boil for 2 minutes.\n', 'Pour the mixture into the baking try with the leeks and mixture together thoroughly. \n', 'Place on the bottom self of a preheated oven at 180 degrees. Leave to bake for 1 hour.\n', 'Once cooked turn off the oven and keeping the door open leave the leek bake to cool for 10 minutes before serving.\n']",4 Servings,,PT15M,PT1H
13,Baked Tuna with Garlic,PT30M,"['Tuna Steaks: 2', 'Tomatoes: 1 Large Sliced', 'Garlic: 1 Clove Sliced', 'Vegetable Stock: 1 Tbsp', 'Parsley: 10g Finely Chopped', 'Salt', 'Pepper', 'Olive Oil']","['On a casserole tray or dish, layer the tomato over the bottom, place one or two slices of garlic on top of each tomato and sprinkle with some dried vegetable stock.\n', 'Brush the fish lightly with olive oil and then place the tuna on top of the tomatoes add some more garlic, drizzle a tiny bit more of olive oil over the top and then season with some more stock, salt, pepper and the parsley.\n', 'Bake in the oven on 180 degrees for 25 minutes, ensure the oven is hot before putting the fish in. The tuna is ready when it just starts to flake, test with a fork - you can eat the fish while it is slightly pink in the middle.\n']",2 Servings,,PT5M,PT25M
14,Tavë Kosi,PT2H5M,"['Lamb: 600g Diced', 'Butter: 20g', 'Olive Oil: 2 Tbsp', 'Rice: 70g', 'Oregano: 2 Tsp', 'Boiling Water: 450ml', 'Garlic: 2 Cloves Diced', 'Salt', 'Pepper', 'Butter: 50g', 'Flour: 2 Tbsp', 'Greek Yogurt: 750g', 'Eggs: 6', 'Salt', 'Pepper']","['In a large pan (with a lid) melt the butter and olive oil together then add the diced lamb. Brown the lamb on a medium heat, this will take around 5 minutes.\n', 'Add the garlic, oregano, 300ml of water and season with salt and pepper. Mix well before covering with the lid. Leave to simmer for 50 minutes mixing a couple of times ensuring the lamb doesn’t start to burn.\n', 'The juices should have nearly all boiled away so another 150ml of water should be added along with the rice. Mix altogether, bring to the boil, place the lid on and leave for just 10 minutes. It’s advised to check at around 8 minutes – you want the liquid to be evaporated with just moist coating of oily water left over the lamb and rice.\n', 'Place the lamb and rice into a casserole dish, the mixture should fully cover the base and have at least 2 inches spare for the yogurt. Alternatively you can split into four ceramic bowls.\n', 'In a small saucepan melt the butter over a medium heat and then add two tablespoons of flour while continuously stirring for two minutes (add a little extra flour if needed). The roux should not be thick but not too runny, the colour will darken slightly. Pour the roux into a bowl and keep to one side.\n', 'In a mixing bowl add the yogurt, eggs and season with salt and pepper. Mix together then add the roux continuing to mix fast for a minute to ensure the roux and yogurt are thoroughly combined.\n', 'Pour the yogurt mixture over the baked lamb and rice and sprinkle on a little oregano.\n', 'Place on the bottom shelf of the oven on 180 degrees for 35 minutes then move it up to the middle for a further 10 minutes. The Tavë kosi is ready when the yogurt has risen up high and a golden crust formed.\n', 'Leave to cool for 5 – 10 minutes before serving.\n']",4 Servings,,PT20M,PT1H45M
15,Byrek me Mish,PT1H20M,"['Filo Pastry: 2 Homemade Discs', 'Mince Beef: 750g', 'Onions: 1 Diced', 'Potatoes: 2 Finely Diced', 'Tomato Puree: 3 Tbsp', 'Beef Stock: 1/2 Pint', 'Paprika: 1 Tsp', 'Salt', 'Pepper', 'Olive Oil', 'Water: 220ml']","['In a saucepan add the olive oil and fry the onions for 2 minutes before adding the mince and browning.\n', 'Add the tomotoe puree, salt, pepper, paprika, potatoes and beef stock. Bring to the boil, leave to simmer for 10 minutes/ When the mixture has thickered and water boiled away turn off the heat and leave to cool for 10 minutes.\n', 'Place a filo pastry disc in a large baking tray and add filling on top.\n', 'Add the second disc on top and seal the edges by tucking them down.\n', 'Put a thin layer of oil over the top\n', 'Layer sheets of filo pastry on top of each other brushing a layer of olive oil after each one before the next one is place down. Once 6/8 sheet are laid add the filling on top.\n', 'Repeat the layering until a further 6/8 sheets are on top of the filling - olive oil brushed on each one.\n', 'Put a thin layer of oil over the top.\n', 'Bake in the oven at 180 degrees for 1 hour or until golden brown.\n', 'Once removed from the oven, pour half a cup of water over the top and half a cup of water around the edges. Cover the meat byrek with two tea towels and leave to stand for 1 hour before serving. You can skip this step if you prefer a crisper pie.\n']",12 Servings,,PT20M,PT1H
16,Flija,PT2H15M,"['Flour: 1kg', 'Water: 1 Litre', 'Salt: 1Tsp', 'Butter: 220g Melted', 'Vegetable Oil: 200ml', 'Greek Yogurt: 5 Tbsp', 'Butter: 220g Melted', 'Vegetable Oil: 200ml', 'Clotted Cream: 3 Tbsp', 'Butter: 220g Melted', 'Sour Cream: 500ml', 'Olive Oil: 3 Tbsp']","['Mix together the flour, water and salt ensuring all the lumps are dissolved. The mixture should be thick but still of a pouring consistency, add a little extra water if required. Put to one side.\n', 'Mix together the butter, oil and chosen yogurt / cream ensuring all the lumps are dissolved. The mixture should be runny, leave to rest for 10 minutes before given it another good mix. The consistency should be similar to custard. Put to one side.\n', ""Preheat the gill to a medium setting (I use mark 4 of 6). Take a large deep baking tray or pie pan and rub some olive oil over the base. Make the first layer of flour batter using a squirty bottle or laydel, don't try to pour the batter as it will be too thick in the pan. You need to make a star effect by leaving triangles between each line of batter layers. Place under the grill until golden brown. This will take between 3 - 5 minutes.\n"", 'Remove from under the grill and using a brush or the back of spoon rub over the whole pan (both battered and un-battered areas) a layer of the batter filling. Then, add a layer of the flour filling, use the same star effect this time placing the lines of batter through the gaps left from the previous layering. Also, leaving the same triangle shapes between each line. Place under the grill until golden brown. This will take between 3 - 5 minutes.\n', 'Repeat step 4 until all the mixture has been used and ensuring each triangle gap is filled with flour batter on each layer - this will take around 2 hours. After every couple of layers, use one layer just to fill up any spaces (large gaps between the batter stars) that may have started to show.\n', 'Once the Flija is ready serve straight away with honey or yogurt.\n']",12 Servings,,PT15M,PT2H
17,Qofte të Fërguara,PT40M,"['Lamb Mince: 500g', 'Onions: 1 Grated', 'Breadcrumbs: 30g', 'Eggs: 1 Yolk', 'Parsley: 10g', 'Paprika: 1 Tsp', 'Oregano: 1/2 Tbsp', 'Salt: 1/2 Tsp', 'Pepper: 1/2 Tbsp', 'Flour: 50g', 'Flour: 1 Tbsp', 'Eggs: 1 & 1 egg white', 'Water: 15ml', 'Salt', 'Vegetable Oil: 50ml Approx']","[""Rub a tiny bit of oil over a large surface or in a large baking tray and then add the meat. Spread it out slightly so it's not in one big lump.\n"", 'Over the top of the meat add the grated onion, breadcrumbs, egg yolk, parsley, oregano, salt, pepper and paprika.\n', 'With you hands mix and knead together the ingredients until well combined and the meat has become soft, roll this into one big ball.\n', 'Break the meat ball into 14 individual pieces getting them as equal as possible in size.\n', 'Sprinkle the flour over a clean part of the surface. Take one piece of the mixture and roll it in your palms to make a ball, then place it down on the floured surface and flatten gently. Shape the meatball into a flat circle similar to burgers or a long oval shape and place to one side.\n', 'Repeat until you have all meatballs ready.\n', 'In a frying pan add about 3cm of cooking oil and put it onto a medium heat.\n', 'While the oil heats whisk together the egg, egg white, flour, water and salt in a small bowl.\n', 'Once the oil is ready dip the meatball into the egg mix ensuring it is completely covered and then place into the frying pan - be careful as the first couple will spit oil. You can do 3-4 meatballs at a time.\n', 'Leave for a couple of minutes before turning the meatball over and letting the other side cook for a few minutes too. Each side will need 2-3 minutes each. The colour should be golden brown when ready. When removed from the pan place on some kitchen roll to allow the excess oil drain away. Repeat for all the meatballs.\n', 'Serve warm with bread, salad and yogurt.\n']",14 Servings,,PT10M,PT30M
18,Trilece / Tri Leche,PT3H15M,"['Eggs: 6 Large', 'Sugar: 300g', 'Flour: 400g', 'Baking Soda: 2 Tsp', 'Vanilla Essence: 2 Tsp', 'Milk: 1.5 Pints', 'Evaporated Milk: 410g', 'Double Cream: 400g', 'Sugar: 450g', 'Water: 120ml', 'Cornflour: 50g', 'Butter: 240g', 'Salt: 1/2 Tsp']","['Preheat the oven to 180 degrees. Line the bottom of a baking tin with grease proof paper and butter the edges. The best size is 30x20cm and about 6-8cm deep (minimum).\n', 'Split the Eggs into yolks and egg whites and then in a mixing bowl whisk the egg whites until soft white peaks are formed. A good way to test is to turn the bowl upside down to ensure the mixture holds.\n', 'While whisking add the sugar bit by bit until it is all mixed in and the mixture has become a soft, smooth, shiny white texture.\n', 'Whisk in one at a time the egg yolks. The mixture should become yellow/orangish in colour.\n', 'Gently mix in the vanilla essence.\n', 'Sieve the flour and baking soda into the mixing bowl. Fold the mixture quickly but gently until a batter is form - this will be quick thick and sticky.\n', 'Pour into the baking tin and smooth out - tap the tin to help it flatten. Place in the oven for 25 minutes and teh cake should be a golden brown when removed. Place on a cooling rack for 30 minutes and keep the baking tin to one side.\n', 'Once the cake has cooled give the milk, evaporated milk and double cream a quick mix together in a bowl.\n', 'Pierce small wholes all over the bottom of the cake with a skewer. Pour half the milk into the original baking tin and place the cake back in. \n', 'Pierce small wholes all over the top of the cake with a skewer and then pour the rest of the milk over the top. Place the cake in the fridge for 2 hours.\n', 'Pour the sugar into a saucepan and leave to melt over a gentle heat. While melting, mix the cornflour with some water to form a thick mixture and leave to one side. Once the sugar starts to melt you can stir a couple of times. Once it is fully melted, stir gently until it becomes a dark golden brown in colour.\n', 'Remove the melted sugar off the heat and add the water and stir - careful this will spit hot liquid everywhere. I always do this in the garden on an old towel - to do it this way ensure everything is set up so you can get to the towel and back to the heat quickly.\n', 'Place back on the heat and add the butter and cornflour. Mix continuously until the butter is fully melted.\n', 'Add the salt to the caramel and mix for a few more seconds. Pour immediately over the cake and leave to rest for 10 minutes before placing back in the fridge for an hour.\n', 'Before serving, slice the cake into 16 slices and serve in a sallow bowl or plate with rims. As you put your spoon into the cake the milk will squirt out, then the rest of the cake will soak it back in again!\n']",16 Servings,,PT2H50M,PT25M
19,Mish Shqiptar,PT1H35M,"['Lamb Chops: 6 Large', 'Lamb Chops: 18 Small', 'Red Peppers: 1 Diced', 'Beef Tomato: 1 Sliced', 'Parsley: 4g Fresh Diced', 'Salt', 'Pepper', 'Olive Oil']","['In a large deep casserole or baking dish, cover the base with a drizzle of olive oil.\n', 'Add the large lamb chops in first then place the smaller ones around and over the top. Cover with the parsley, then the peppers and lastly Tomato. \n', 'Season with salt, pepper and drizzle another layer of olive oil.\n', 'Place in the oven on the bottom shelf, 180 degrees for 1 hour and 30 minutes. You do not need to turn or mix the chops during cooking but half way, twist the tray 180 degrees to get an even cook. \n', 'Leave to cool for 15 minutes before serving the tray on the table for everyone to help themselves.\n']",6 Servings,,PT5M,PT1H30M
20,Byrek me Kos,PT1H10M,"['Filo Pastry: 6-8 Balls Homemade', 'Olive Oil: 5 Tbsp', 'Eggs: 1', 'Milk: 150ml', 'Greek Yogurt: 350g', 'Feta Cheese: 100g', 'Eggs: 3']","['In a mixing bowl mix together the Yogurt, 3 eggs and feta cheese. Mix well so that all lumps are dissolved.\n', 'Using my homemade filo pastry article, prepare the pastry as required. Use one piece of filo pastry at a time, fold one edge of the circle up by 2 inches creating a straight flat edge.\n', 'Use two sheets of pastry at a time.\n', 'Mix together an egg, the oil and milk to create a thin liquid texture. Brush over each piece of pastry before adding any filling onto it.\n', 'Add some of the filling along the long straight edge leaving about an inch underneath. Fold in both sides about 2 inches, then from the bottom, fold the inch left at the bottom over the mixture then roll upwards to make a long sausage shape.\n', 'In a large oiled baking tray roll the sausage shape into a spiral and place into the middle of the baking tray.\n', 'Repeat until all pastry has been used or the baking tray is full. Ensure that the edges of each one is joined together as tightly as possible. Any left overs can be made into individual batches.\n', 'Place into the oven on 180 degrees for 40 minutes until golden brown. \n', 'Leave to cool before cutting into slices and serving.\n']",8 Servings,,PT30M,PT40M
21,Kurabie,PT30M,"['Flour: 650g', 'Greek Yogurt: 270ml', 'Eggs: 3', 'Sugar: 200g', 'Butter: 120g Melted', 'Baking Soda: 1Tsp', 'Vanilla Essence: 1 Drop', 'Eggs: 1', 'Butter: 10g Melted']","['In a large mixing bowl add all the ingredients and mix together until a dough is formed. The dough should be stick - add extra flour if you find the mixture too sticky to work with.\n', 'Using the extra melted butter, rub some over your hands before breaking the dough into 20 equal sized pieces and roll each piece into a ball. Before rolling each ball rub melted butter over your hands each time.\n', 'Place the balls of dough onto a greased / lined baking tray 5cm apart - you will need to split the balls into two batches cooking one batch at a time.\n', 'Brush eat ball with beaten egg and place in the oven at 180 degree for 20 minutes. The Kurabie will be a light golden colour and slightly squishy in the middle. Place on a cooling rack to cool.\n']",20 Servings,,PT10M,PT20M
22,Sallatë me Speca të Gjelbër,PT35M,"['Green Peppers: 18 Diced Guernica', 'Garlic: 3 Cloves Diced', 'Salt: 1/2 Tsp', 'Pepper: 1/2 Tsp', 'Olive Oil: 2 Tbsp', 'Vinegar: 1 Tbsp']","['On large baking tray with a 1 inch depth, place all the diced pepper.\n', 'Scatter the Garlic, Salt, Pepper and olive oil over the pepper and mix altogether. Ensure the mixture is spread out evenly on the tray.\n', 'Place the baking tray into the oven on 180 degrees for 30 minutes, ensuring you stir half way through.\n', 'Before serving drizzle some vinegar over the top - can be eaten hot or cold.\n']",6 Servings,,PT5M,PT30M
23,Bamje me Mish Qingji,PT35M,"['Okra: 250g', 'Lamb: 400g Diced', 'Onions: 1 Diced', 'Garlic: 2 Cloves', 'Lamb Stock: 500ml', 'Tomato Puree: 2 Tbsp', 'Salt', 'Pepper', 'Olive Oil']","['For homemade, boil the lamb on a high heat in water (with a touch of salt) for 2 hours. Drain the water into a jug through a sieve to separate the meat and stock ready for the recipe.\n', 'Cut just the tip of the stalks off the top of the Okra, ensuring that no holes appear. Wash them in cold water (removing any dirt), pat dry straight away and then lay them spaced out on a baking tray.\n', 'Place in a pre-heated oven at 150 degrees for 10 minutes.\n', 'While the Okra is baking, fry the onions in some olive oil for a few minutes then add the lamb and brown.\n', 'Add the garlic, tomato puree, salt, pepper and then half of the stock. Mix well and simmer for a couple of minutes.\n', 'Lastly, remove the Okra from the oven and add them straight into the pan, including the rest of the stock. Place the lid on and simmer for 20 minutes.\n', 'For the best results, do not lift the lid until the time is up -remove from the heat and leave to stand for a couple of minutes before serving.\n']",2 Servings,,PT15M,PT20M
