,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,Boulettes d'ignames ,PT40M,"[""1 kg d'igname"", '30 g de beurre', 'persil haché', '1 oignon haché finement', '1 oeuf', 'huile pour la friteuse']","[""Faites bouillir les ignames, égouttez et mixez-les avec le beurre. Hors du mixeur, ajoutez l'oignon haché finement et le persil avec l’œuf. Formez des boules, panez-les et faites-les frire.""]",2 Pers.,Amuse Bouche,PT10M,PT30M
11,Tilapia au four,PT2H35M,"['tilapia entier nettoyé et entaillé sur chaque face', 'marinade pour poisson', ""bouillon de légumes ou de poisson dissous dans de l'huile"", 'oignon rouge émincé']","[""*-Préparation de la marinade\xa0: dans un plat creux, versez de l'huile, ajoutez-y du vinaigre de cidre, du sel, du poivre. Ajoutez une à 2 c. à soupe de crème fraîche. Réservez."", ""*-Préparez votre bouillon de légumes ou l'idéal de poisson que vous dissolvez dans 1 c. à soupe d'huile d'olive. C'est moins gras."", ""Avec un pinceau de cuisine, badigeonnez entièrement, c'est-à-dire les entailles, le ventre et l'intérieur de la tête, le poisson avec le bouillon."", ""Toujours avec le pinceau de cuisine, vous allez de nouveau badigeonner le poisson, mais cette fois-ci avec la marinade. Il faut que le poisson soit bien imprégné quitte à le poser complètement dans le récipient de la marine. Laissez ensuite mariner au moins 2 heures dans le réfrigérateur pour qu'il soit complètement imbibé. Encore mieux, préparez-le la veille pour le lendemain."", 'Après le repos, préchauffez le four à 180º C. Cuisez le tilapia pendant 15 à 20 min.', 'Au bout de ce temps, sortez le du four et nappez-le de sauce du poisson, rejetée durant la cuisson. ', ""Vous accommodez ce poisson de banane plantain ou de manioc, dans l'idéal, sinon de pommes de terre et de carottes ou potiron.""]",6 Pers.,Plats,PT2H15M,PT20M
12,"Filets de tilapia, sauce citronnée au yogourt",PT22M,"['2 gousses d’ail', '1 tasse de persil frais haché (250 ml)', '4 c. à café d’aneth ciselé (200 ml)', '2 c. à café de jus de citron (10 ml)', '2 c. à café de zestes de citron (10 ml)', '½ tasse de yogourt nature (125 ml)', '1/3 tasse de crème sure à 1 % de MG (80 ml)', '8 filets de tilapia frais', '2 c. à café d’huile d’olive', 'sel fin et poivre noir du moulin']","['Préchauffez votre four à th.7 (210°C ou 400°F).', 'Pelez et émincez finement les gousses d’ail.', 'Dans un bol, fouettez le yogourt nature avec l’ail émincé, le persil haché, l’aneth ciselé, le jus et les zestes de citron et la crème sure. Couvrez et réservez 30 min au réfrigérateur.', 'Sur une plaque recouverte de papier sulfurisé, déposez les filets de tilapia puis huilez-les légèrement à l’aide d’un pinceau de cuisine.', 'Placez la plaque de cuisson en haut de votre four et laissez vos filets de tilapia cuire 10 à 12 min à th.7 (210°C ou 400°F). A la fin de la cuisson, la chair de vos filets de tilapia doit se détacher facilement à la fourchette.', 'Dressez vos filets de tilapia dans vos assiettes et nappez-les avec leur sauce citronnée au yogourt.', 'Servez vos filets de tilapia, sauce citronnée au yogourt, bien chauds et dégustez-les aussitôt.']",4 Pers.,Viandes,PT10M,PT12M
13,Porc fumé aux gombos et aux tortulhos,PT1H5M,"['1 rôti de porc fumé dans le filet désossé déjà cuit', '15 gombos', '200 g de champignons tortulhos', '1 oignon', 'piment rouge en poudre', ""le jus d'un lime"", ""5 cl d'huile d'arachide"", 'poivre noir de guinée']","[""Mettez à blondir l'oignon émincé dans une cocotte avec un peu d'huile. Lavez les gombos. Débarrassez-les de leurs pédoncules. Coupez-les en rondelles. Assaisonnez-les de poivre noir de Guinée. "", ""Une fois l'oignon bruni, ajoutez 1/2 verres d'eau et une première pincée de piment rouge. Incorporez les gombos et laissez cuire 20 min. Equeutez les champignons. Coupez-les en lamelles. "", 'Arrosez-les du jus de lime. Faites-les revenir à la poêle avec une seconde pincée de piment durant 10 min. Dressez gombos et champignons tortulhos autour du porc fumé que vous aurez découpé en tranches fines et parsemé de zeste de lime.']",6 Pers.,Porc,PT30M,PT35M
14,Purée d'igname,PT30M,"[""1 kg d'ignames"", 'sel', '30 cl de lait', '50 g de beurre', '50 g de fromage râpé (facultatif)', 'curry ou noix de muscade', 'quelques brins de persil frais']","[""Pour débuter la recette de la purée d'igname, éplucher les ignames puis les rincer soigneusement pour enlever l'amidon qu'ils contiennent. Les couper en gros cubes et les faire cuire dans un grand volume d'eau bouillante salée pendant environ 15 minutes. Cela permettra non seulement leur cuisson, mais également permettra d'enlever l'excédent d'amidon. Vérifier la cuisson des ignames avec un couteau."", ""Ensuite, réduire en purée à l'aide d'un moulin à légumes, ou au mixeur à légumes, ou avec une fourchette. "", ""Faire chauffer le lait jusqu'à ébullition et ajouter progressivement à la purée d'igname, puis ajouter le beurre en morceaux et le fromage râpé. Bien mélanger pour obtenir une purée d'igname homogène. Assaisonner d'une grosse pincée de noix de muscade ou de curry, et de persil ciselé, ce qui donne un meilleur goût.\xa0"", ""Pour finir, servir chaud ou froid, en accompagnement d'un poisson blanc ou d'une volaille."", ""La purée d'igname est délicieuse servie avec une sauce tomate si vous êtes végétarien\xa0!"", ""Les ignames sont de gros tubercules riches en amidon, cultivés notamment en Afrique de l'ouest. On les cuisine de la même façon que les pommes de terre, d'où cette recette de purée d'igname très simple, mais tout aussi délicieuse. Vous trouverez des ignaes dans votre supermarché, ou chez vos producteurs locaux qui en produisent et souvent également dans des boutiques d'alimentation Bio. Cela permet de varier les plaisirs pour ne pas toujours faire de pommes de terre\xa0! Bon appétit\xa0!""]",6 Pers.,Purees,PT15M,PT15M
15,Igname pilé à la sauce arachide,PT1H55M,"['1,5 kg d’ignames', '1 kg de viande de mouton ou de poulet', '200 g de pâte d’arachides', '12 gombos', '6 piments verts', '2 à 4 tomates', '1 oignon', '4 c. à soupe d’huile', '2 bouillons de crevettes ou oignon-épicés', 'ail', 'gingembre', 'feuilles de laurier', 'sel, poivre']","[""Préparez la sauce arachide. Pour cela coupez la viande en morceaux et faites la revenir dans une casserole huilée. Lavez puis écrasez les feuilles de laurier avec de l'ail, du gingembre moulus, du sel et du poivre. Ajoutez-les à la viande et laissez mijoter 10 min. "", 'Versez ensuite la pâte d’arachides et 1L d’eau. Ajoutez les bouillons et les gombos dont vous avez ôté la tête et le bout. Laissez cuire 15 à 20 min. La sauce est cuite lorsque la mousse disparait de sa surface. ', ' Pour finir, goûtez, salez et ajoutez les piments verts. ', ""Préparez l'igname pilé. Épluchez correctement l’igname et enlevez les deux extrémités, la tête et le bout."", 'Découpez-le en morceaux réguliers que vous disposerez dans une marmite; les parties du coté de la tête au fond de la marmite et les parties de l’autre bout en haut. Mettez-les à cuire sans sel. ', 'Lorsque l’igname est cuite, pilez dans un mortier, malaxez correctement et pilez encore jusqu’à rendre la pâte légère et lisse. Façonnez cette pâte en boules. Servez dans une assiette et couvrez de la sauce arachide.']",4 Pers.,Poulet,PT1H10M,PT45M
16,Igname à la vapeur ,PT1H,"['1 igname de 2,5 kg', '1 kg de viande de veau', '1 oignon', '1 cube de bouillon de viande', ""huile d'olive"", 'sel, poivre']","[""Pelez l'igname."", ""Faites cuire l'igname dans un cuit-vapeur pendant 25 minutes."", 'Pendant ce temps, découpez la viande de veau en morceaux.', ""Faites bouillir les morceaux de viande dans une seconde casserole remplie d’eau bouillante pendant environ 15 minutes, jusqu'à ce qu’ils blanchissent."", ""Pendant ce temps, faites chauffer un bon filet d'huile d'olive dans une poêle."", 'Pelez et hachez finement l’oignon.', ""Quand l’huile d’olive est bien chaude, jetez l’oignon haché dans la poêle et faites-le revenir pendant quelques minutes, en mélangeant régulièrement, jusqu’à ce qu'il soit bien translucide."", ""Quand les morceaux de viande de veau ont bien blanchi, retirez-les de la casserole à l’aide d’un écumoire et ajoutez-les à l’oignon translucide dans la poêle. Salez et poivrez puis émiettez le cube de bouillon de viande sur le dessus. Laissez cuire jusqu'à ce que les morceaux de viande de veau soient bien dorés, en remuant fréquemment."", 'Quand l’igname est cuit, retirez-le du cuit-vapeur à l’aide d’un écumoire et déposez-le dans un plat de service.', 'Ajoutez sur le dessus de l’igname cuit le mélange viande de veau-oignon.', 'Servez de suite l’igname à la viande de veau et à l’oignon dans les assiettes.', 'Dégustez bien chaud accompagné de riz blanc cuit.']",5 Pers.,Veau,PT35M,PT25M
17,igname à la poele,PT55M,"['2 ignames', '2 oignons jaunes', '1 petit piment oiseau', 'Quelques brins de persil', '2 gousses d’ail', '350 g de lardons fumés ou lard', 'Sel', 'poivre']","[""Pour réaliser votre recette d'igname à la poele, commencez par les plonger en entier dans une marmite remplie d'eau bouillante pendant 15 minutes. S'ils sont petits ne les laissez pas plus de dix minutes, vous risqueriez de la rendre farineux. Cela évitera que l'amidon contenu dans l'igname le rende gluant quand vous l'épluchez. "", ""Ensuite, il faut bien éplucher vos ignames. Coupez-les en morceaux. Et plongez-les dans de l'eau bouillante salée. Attention à ne pas utiliser la même eau qu'à l'étape 1. Laissez les cuire 15 minutes supplémentaires."", 'Egouttez vos ignames.', 'Prenez une poêle, dans laquelle vous faite revenir vos lardons fumés ou votre lard avec vos oignons émincés au préalable. Ajoutez le piment oiseau coupé en tous petits morceaux.', ""Faites sauter l'igname à la poele 5 minutes à feu doux."", 'Salez et poivrez.', ""Pilez votre ail et ciselez le persil. Ajoutez-les à votre préparation d'igname à la poele avec les lardons, les oignons et le piment."", ""Servez ce plat bien chaud à vos convives en vous assurant d'un bon assaisonnement."", ""Bien que peu connu, l'igname se cuisine facilement et s'adapte à toutes les recettes que vous faites habituellement avec des pommes de terre. Si vous goutez l'igname pour la première fois vous pouvez faire un mélange moitié/moitié avec des pommes de terre. "", 'Petits conseils\xa0! Vous pouvez accompagner par exemple un bon poulet rôti avec un igname à la poele\xa0! Si vous me mangez pas de viande, vous pouvez faire des tomates à la provençale en accompagnement. Bon appétit\xa0!']",4 Pers.,Plats Traditionnels,PT20M,PT35M
18,Gratin d'ignames,PT1H15M,"[""800 g d'ignames"", '150 g de gruyére râpé', '100 g de créme fraîche', '2 oignons', '1/2 l de lait', ""2 jaunes d'oeufs"", ""le jus d'1 citron"", 'sel, poivre']","['Préchauffez le four th.6 (180°C).', 'Epluchez les oignons, coupez-les en morceaux, lavez-les dans une eau citronnée. Coupez-les en fines rondelles.', ""Dans un plat à gratin, disposez une couche d'ignames crues, salez, poivrez, saupoudrez de gruyère râpé, remettez une autre couche de rondelles d'ignames, et ainsi de suite jusqu'à épuisement de l'igname."", ""Dans un bol, versez les jaunes d'oeufs, le lait et la crème. Saupoudrez le plat du reste de gruyère, puis versez le mélange lait, crème et oeufs dans le plat. Enfournez pendant 1 heure.""]",4 Pers.,Gratins,PT15M,PT1H
19,Amiwo au poulet,PT1H20M,"['500 g de farine de maïs', '600 g de tomates', '100 g de crevettes séchées', '3 oignons', '3 gousses d’ail', '2 poivrons', '2 piments verts', '1 branche de céleri', '2 c. à soupe d’huile d’arachide', '2 c. à soupe de persil frais', 'sel, poivre', '6 cuisses de poulet']","['Épluchez un oignon et émincez-le finement. Épluchez 2 gousses d’ail et écrasez-les. Coupez la branche de céleri en morceaux. Faites revenir l’oignon, le céleri et l’ail avec 1 c. à soupe d’huile dans une grande cocotte. Ajoutez le poulet, salez et poivrez généreusement. Ajoutez un peu d’eau et faites cuire pendant environ 30 min. Réservez la viande au chaud. ', 'Préparez la sauce d’accompagnement. Pour cela, épluchez et émincez un oignon. Faites-le revenir dans une poêle avec 1 c. à soupe d’huile. Lavez les poivrons et émincez-les. Ajoutez-les dans la poêle. Coupez 200 g de tomates en morceaux et ajoutez-les également dans la poêle. Mélangez et ajoutez le piment. Faites revenir pendant 15 à 20 min afin d’obtenir une sauce homogène. ', 'Préparez l’Amiwo. Faites chauffer une poêle. Lorsqu’elle est bien chaude, versez la farine et faites torréfier quelques minutes. Réservez. Épluchez l’oignon restant. Faites-le revenir avec l’huile restante. Ajoutez le reste de tomates coupées en petits dés, la gousse d’ail écrasée, les crevettes séchées et pilées. Salez et poivrez. Ajoutez 2 verres d’eau et laissez mijoter. ', 'Délayez la farine dans un peu d’eau. Versez ce mélange dans la préparation précédente. Mélangez bien pour éviter les grumeaux. Faites revenir pendant 10 min en mélangeant constamment. Vous devez obtenir une préparation assez compacte. ', 'Si besoin, réchauffez les cuisses de poulet et la sauce. Répartissez l’Amiwo dans des bols et retournez-les de façon à former de jolis dômes. Servez avec une cuisse de poulet et un peu de sauce. ']",6 Pers.,Poulet,PT20M,PT1H
20,Gari Dossi,,"['\n          ', '\xa0', 'Ingrédients\xa0: 100 g de BONGARI, 50 cl de lait, sucre.\n', '\n          ', '\xa0']","['-\xa0Versez environ 100 g de GARI dans un bol,\n', '-\xa0Ajoutez 50 cl de lait (le gari doit être immergé),\n', '-\xa0Sucrez à volonté. Remuez, c’est prêt.\n', '-\xa0S’accompagne également d’arachides grillées, d’amandes ou de noix de coco.']","Temps de préparation : 5 mn
",,Temps de préparation : 5 mn, 
21,Fontêtê,,"['\n          ', '\xa0', '500g de fontêtê\n', '1kg de viande de boeuf\n', '2 oignons\n', '2 gousses d’ail\n', '1 cube de bouillon épices-oignons\n', '1/8 de litre d’huile de palme\n', '1 piment\n', '15g de gingembre\n', '250g de crevettes\n', '4 tomates fraîches en purée\n', 'Sel, poivre\n', '\n          ', '\xa0']","['Bien laver les feuilles de fontêtê\xa0; les faire bouillir pendant 30 mn puis les découper en fines lamelles', '• Mettre les morceaux de viande de bœuf dans une casserole avec de l’eau, du sel, un oignon émincé ainsi que la moitié de l’ail et le gingembre.', '• Faire bouillir jusqu’à ce que la viande soit ramollie', '• Retirer du feu et égoutter en conservant le bouillon de cuisson', '• Mettre au feu une casserole contenant 5 cuillerées d’huile de palme. Y faire revenir les oignons', '• Ajouter la purée de tomate, tourner régulièrement pendant au moins 5 mn, puis ajouter de l’ail et le gingembre écrasés et assaisonner (poivre, cube de bouillon, piment) laisser mijoter pendant 15 mn', '• Ajouter le bouillon de cuisson de la viande\xa0; les crevettes préalablement lavées et décortiquées, et laisser bouillir au feu moyen pendant au moins 25 m', '• Ajouter maintenant les feuilles de fontêtê et la viande\xa0; laisser mijoter au moins 15 mn', '· Verser deux cuillerées d’huile de palme tourner']","Recette pour 6 personnes
",,Recette pour 6 personnes, 
22,Omelette à la banane,,[],[],,,,
23,Gari Foto,,"['\n          ', '\xa0', 'Pour 4 personnes\n', '6 œufs \n', '2 oignons\n', '140 g de tomates pelées\n', '150 g de concentré de tomates\n', '300 g de Gari\n', '\n          ', '\xa0']","['-\xa0Faites revenir dans un peu d’huile les tomates, les oignons et le concentré,\n', '-\xa0Ajoutez 2 œufs battus,\n', '-\xa0Humidifiez le GARI avec un demi verre d’eau, en remuant énergiquement.\n', '-\xa0Versez la sauce préparée sur le gari humidifié et mélangez le tout,\n', '-\xa0Faites une omelette à part.', 'Recette source ', 'Alterafrica', 'Lire aussi\xa0: ', 'Le manioc nourrit l’Afrique']","Préparation : 15 mn
",,Préparation : 15 mn, 
