,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,Green Chilli Coconut Sambal (Pol Sambol) Recipe | KETO,PT25M,"['Grated coconut - 200g', 'Onion - 50g', 'Green chili - 10 to 12', 'Thick tamarind juice - 1 ½ tablespoon', 'Sugar - ½ teaspoon', 'Salt - As you need (KETO people use the Himalayan Pink Salt)']","['Get ready with grated coconut, onions, green chilies, thick tamarind juice, sugar, and salt.', 'Clean the mortar and pestle. Add green chilies and salt together. Using the pestle bash and muddle them to a fine/medium textured paste. For me, it takes about 4 minutes.', 'Now add the tamarind juice and bash them for a minute.', 'Then add grated coconut and sugar. Bash and muddle them until all combined well. For me, it takes about 3 minutes.', 'Finally, add the onions and bash them for one or two minutes. You don’t have to bash the onions to smooth texture, because this green chilli coconut sambal is tastier when onion pieces locate here and there.', 'This is how to make the best green chilli coconut sambal recipe at home. Serve and enjoy this keto-friendly green pol sambol.']",4 People,Vegetarian,PT15M,PT10M
11,[Fried] Eggplant Potato Tomato Curry Recipe | Brinjal Aloo Curry,PT1H,"['Eggplant - 400g', 'Potato - 400g', 'Tomato - 200g', 'Banana pepper - 100g', 'Onion - 150g', 'Garlic - 6 or 7', 'Curry powder - 3 tablespoons', 'Fenugreek seeds - ½ teaspoon', 'Turmeric powder - ½ teaspoon', 'Mustard seeds - ½ teaspoon', 'Thick coconut milk - 100ml', 'Thin coconut milk - 600ml', 'Thin tamarind juice - 200ml', 'Curry leaves - Few', 'Salt - As you want', 'Cooking oil - As you want']","['Clean, rinse, and cut eggplants, potatoes, tomatoes, and banana peppers into large pieces. Also, slice the garlic and chop the onion. Besides, get ready with mustard seeds, fenugreek seeds, curry powder, turmeric powder, salt, and curry leaves. In addition, prepare thick coconut milk, thin coconut milk, and tamarind juice.', 'Heat the oil and fry eggplant, potato, and banana pepper separately. Before fry, add some salt to each vegetable and mix.', 'Fry them until starts turn golden. For me, it takes about five minutes to eggplant, five minutes to potato, and four minutes to banana pepper under high flame.', 'Heat the oil and add mustard seeds. Let them splutter. Then, add onion and curry leaves. Sauté them till onion turn translucent. Now, add garlic and fenugreek seeds. Sauté them till the onion turns to a golden brown.', 'Now add the tomatoes, turmeric powder, salt, curry powder, tamarind juice, and thin coconut milk. Give a good mix.', 'Cook covered under high flame for six minutes.', 'Now add the fried vegetables and thick coconut milk. Give a good gentle mix.', 'Cook covered under low flame for about five minutes.', 'Taste the curry and adjust salt if needed.', 'This is how to make a delicious eggplant potato tomato curry recipe at home. Serve and enjoy this Sri Lankan style spicy brinjal Aloo tomato curry.']",6 People,Vegetarian,PT30M,PT30M
12,,,[],[],,,,
13,Easy Idli Dosa Batter (How To Make Idli & Dosa With Same Batter Homemade),PT17H20M,"['Split skinned black gram/Urad dal - 250g', 'Idli rice/Parboiled rice - 750g', 'Salt - As you need', 'Water - As you need']","['Take the urad dal or split skinned black gram in a bowl. Add water and leave it to soak for 4 to 5 hours. In another bowl, soak the idli rice in water for the same time. (Refer Note 1)', 'Now, wash both urad dal and idli rice separately at least 2 or 3 times. Drain off the water completely.', 'Put the urad dal into the food processor or blender. Add some water. The water level should be exactly same level of urad dal.', 'Grind it until you get a smooth batter. Pour the batter into the bowl and keep aside.', 'Likewise, put the idli rice in the blender and add some water. Again the water level should be exactly same level of idli rice. Grind it until you get a smooth batter. Pour the smooth batter on top of the urad dal batter.', 'Add some salt. I added about 2 teaspoons. (Refer Note 2)', 'Mix both well with the spoon. Keep in mind, it is good to mix the batter in one direction. It could be either clockwise or anti-clockwise direction. Now, keep the mixture aside until it gets fermented. It usually takes 10 to 14 hours. (Refer Note 3 and Note 4)', 'After fermentation is complete, gently stir the batter with the spoon in one direction. Take the batter you want to use in a bowl and keep the balance in the fridge for future use. (Refer Note 5)', 'Alright, now it’s time to make idli or dosa.', 'For idli, take the idli steamer and get off the idly tray. Pour some water into the idly steamer and place it on the stove. Switch on the flame and boil the water.', 'Grease the idli holders with cooking oil.', 'Pour the batter into the idli holder with the ladle.', 'Fill up all the idli holders.', 'Once the water boils, put the idly tray inside the idli steamer.', 'Cook covered under high flame until the idli is well-cooked. It may take about 10 minutes. (Refer Note 6)', 'Now, take off the idli tray and spray some water on top of each idli. Let it cool down for 1 or 2 minutes.', 'Put a small spoon underneath the idli and carefully spread and take it out. Give a good attention when you take off each idli. I recommend you to use non-stick idly trays so that it will be easy to take it out. (Refer Note 7)', 'You can have these idlies with sambal or with sambar or any other dish which suits for idli.', 'For dosa, heat the non-stick dosa pan and pour the batter using a ladle. (Refer Note 8)', 'Using the same ladle gently round the batter and spread it evenly.', 'If you want, you can add some ghee or oil on top of the dosa. When it is cooked enough flip it to the other side.', 'To make egg dosa, pour one egg on top of the dosa. Add some ghee or oil around the egg edges. You don’t need to flip it to the other side. But if you don’t like half boiled egg, you should flip it to the other side as well.', 'This is how to make soft idli and crispy dosa with the same easy idli dosa batter.']",60 Idli or 60 Dosa,Vegetarian,PT17H,PT20M
14,Easy Chana Masala Recipe for Chapathi (No Coconut Milk),PT45M,"['Chickpea - 250g', 'Tomato - 250g', 'Onion - 150g', 'Coriander leaves - As you want', 'Green chili - 2 or 3', 'Garlic clove - 3 or 4', 'Ginger - A small root (about the size of a garlic clove)', 'Bay leaf - 1', 'Clove - 3 or 4', 'Curry powder - 2 tablespoons', 'Turmeric powder - ¼ teaspoon', 'Fennel seeds - 1 teaspoon', 'Water - 300ml', 'Salt - As you want', 'Cooking oil - As you want']","['Take the chickpeas and soak them overnight in the water. Then wash them thoroughly at least 2 or 3 times.', 'Now add chickpeas, salt, and water to a pressure cooker and cook them until chickpeas turn tender. I leave them to cook until 10 whistles.', 'Once done, leave the pressure cooker to remain covered until it comes to room temperature. Then open the lid and strain the water completely using a colander. Besides, finely chop the onion and coriander leaves. Also, slice the green chilies, dice the ginger garlic, and blend the tomatoes to a puree. Apart from that, get ready with water, curry powder, bay leaf, cloves, turmeric powder, fennel seeds, and salt.', 'Now heat the oil and add green chilies, bay leaf, cloves, and fennel seeds. Sauté them 30 seconds. Then, add onion and sauté them till it turns translucent. After that, add diced ginger garlic and sauté them till the onion starts turning golden.', 'Then, add tomato puree and salt. Mix and cook covered under low flame for five minutes.', 'Now add curry powder, turmeric powder, and water. Give a good mix and cook covered under high flame for three minutes.', 'Now, add the boiled chickpeas and mash them a bit until you get thick gravy as you want. Taste the gravy and adjust salt if needed.', 'Finally, add the coriander leaves and give a good mix.', 'This is how to make an easy Chana Masala recipe for chapathi without coconut milk. Serve and enjoy this delicious Sri Lankan Chana Masala.']",5 People,Vegetarian/Vegan,PT30M,PT15M
15,Pazhaya Soru Kanji | Neeragaram | Leftover Rice Recipe,PT20M,"['Pazhaya soru/Leftover rice - 2 cups', 'Water - 500ml', 'Semi thick coconut milk - 350ml', 'Onion (Shallots) - 100g', 'Green chili - 2', 'Lime - ½', 'Salt - As you want']","['Take the leftover steamed rice and add water in it. Cover and leave it overnight, at least 8 hours.', 'On the next day morning, take the fermented leftover rice. Besides, chop the onions and green chilies. Apart from that, prepare the coconut milk and take the salt along with lime.', 'Now, smash and squeeze the fermented leftover steamed rice using your fingers.', 'Add onion, green chili, and salt. Again mix, smash, and squeeze everything using your fingers.', 'Finally, add coconut milk and lime.', 'Give one last good mix using a ladle.', 'This is how to make the best Jaffna style pazhaya soru kanji recipe. Serve and enjoy this Sri Lankan healthy neeragaram dish.']",3 People,Vegetarian,PT15M,PT5M
16,Easy Fish Head Curry Spicy Recipe without Oil,PT55M,"['Fish headpieces - 500g', 'Onion - 50g', 'Thin tamarind juice - 200ml', 'Thin coconut milk - 400ml', 'Garlic cloves - 3 to 5', 'Curry leaves - Few', 'Curry powder - 1 ½ tablespoon', 'Turmeric powder - ½ teaspoon', 'Fenugreek seeds - ¼ teaspoon', 'Salt - As you wish']","['Take the fish head pieces and wash them thoroughly. I strongly recommend you use a large head from a single fish. I use the head of a large sea bass fish.', 'Chop the onions and garlic. Also, get ready with curry leaves, curry powder, turmeric powder, fenugreek seeds, and salt.', 'Prepare the thin coconut milk and tamarind juice.', 'Place the cooking wok on the stove and add onions, garlic, and curry leaves. Switch on the flame and dry roast them under low flame for about 3 minutes. Stir occasionally to avoid burning.', 'Add fenugreek seeds and keep dry roast them for another 2 minutes under low flame.', 'Now add curry powder, turmeric powder, and salt.', 'Then add the coconut milk.', 'Additionally, add the tamarind juice.', 'Finally, add the pieces of the fish head.', 'Mix everything and cook covered under the semi-high flame for 10 to 12 minutes.', 'Take off the lid and give a gentle stir. Again cook covered under very low flame for about 5 minutes.', 'Taste the curry and adjust salt if needed.', 'This is how to make a simple fish head curry recipe without a single drop of oil. Serve and enjoy this Sri Lankan style spicy fish head curry dish.']",4 People,Non-Vegetarian,PT30M,PT25M
17,Sri Lankan Cassava Curry with Coconut Milk Recipe,PT45M,"['Tapioca/Cassava - 1250g', 'Onion - 125g', 'Green chili - 3 or 4', 'Lime - ½', 'Fenugreek seeds - ¼ teaspoon', 'Turmeric powder - ½ teaspoon', 'Curry leaves - Few', 'Salt - As you want', 'Thick coconut milk - 200ml', 'Water - 600ml']","['Take the cassava, peel off the skin, rinse well, and cut them into small pieces as shown in the picture below.', 'Chop the onion and slice the green chili. Also, get ready with lime, curry leaves, turmeric powder, fenugreek seeds, and salt.', 'Prepare the coconut milk and take some water.', 'Now place the skillet on the stove and add cassava. On top of that, add turmeric powder, fenugreek seeds, salt, onion, green chili, and curry leaves. Mix them well.', 'Cook covered under high flame for about 10 minutes.', 'Take off the lid, give a good mix, and again cook covered under high flame till cassava turns tender. For me, it takes about 5 minutes.', 'Using a spoon mash the cassava as shown in the picture below.', 'Now add the coconut milk, mix well, and cook uncovered under medium flame for about a minute.', 'Finally, switch off the flame and squeeze the lime. Give one last good mix. Taste the curry and adjust salt if needed.', 'This is how to make the best Sri Lankan cassava curry with coconut milk. Serve and enjoy this simple tapioca milky curry.']",6 People,Vegetarian,PT25M,PT20M
18,Make Jaffna Ash Plantain Curry Recipe | Vazhakkai Paal Curry,PT35M,"['Ash plantain - 400g', 'Onion - 50g', 'Thin coconut milk - 200ml', 'Thick coconut milk - 100ml', 'Green chili - 4 or 5', 'Lime - ½', 'Turmeric powder - ½ teaspoon', 'Curry leaves - Few', 'Salt - As you need']","['Take the ash plantains and wash them well.', 'Chop the onion and slice the green chilies. Also, get ready with lime, curry leaves, turmeric powder, and salt.', 'Peel off the skin of the ash plantains and cut them into small pieces. Also, prepare the thin coconut milk and thick coconut milk.', 'Now place the cooking wok on the stove. Add ash plantain, onion, green chili, curry leaves, salt, and turmeric powder.', 'Also, add the thin coconut milk and mix them well. Now switch on the flame.', 'Cook covered under high flame for 6 to 8 minutes.', 'Take off the lid, give a good stir, and again cook covered under the high flame until all the liquid disappears. For me, it takes about 4 minutes.', 'Now, mash the ash plantains using a spoon.', 'Add the thick coconut milk, give a good mix, and switch off the flame.', 'Finally, add the lime juice and give one last mix.', 'Taste the curry and adjust salt if needed.', 'This is how to make the Jaffna ash plantain curry at home. Serve and enjoy this delicious ash plantain milky curry.']",3 People,Vegetarian,PT20M,PT15M
19,Ammikallu Red Coconut Sambol | Jaffna Traditional Pol Sambal,PT25M,"['Grated coconut - 6 full tablespoons', 'Dried red chili - 6 to 8', 'Shallot/Small onion - 50g', 'Tamarind - Small portion with 3 or 4 seeds', 'Sugar - ½ teaspoon', 'Salt - As you want', 'Water - 1 or 2 teaspoons']","['Grate the coconut and peel off the skin of shallots. Besides, get ready with dried red chili, tamarind, sugar, salt, and water.', 'Clean the grinding stone and roller. Firstly, add dried red chilies, salt, and a little water (About a teaspoon of water). Grind them to a smooth paste by moving the roller back and forth direction.', 'Now, add tamarind, bash a bit using the roller, and take out the seeds carefully. Again move the roller back and forth direction for 1 or 2 minutes.', 'Then, add sugar and move the roller until all combined.', 'Add the grated coconut and move the roller back and forth direction until totally mixed. For me, it takes about 5 minutes.', 'Finally, add the shallots and bash them a bit.', 'Again move the roller back and forth direction until all combined.', 'In the end, using your fingers take off all the coconut sambol. This is how to make the best and tasty Ammikallu Red coconut sambol recipe.']",2 People,Vegetarian,PT10M,PT15M
20,Sri Lankan Cabbage Potato Curry Recipe with Coconut Milk,PT50M,"['Cabbage - 1kg', 'Potato - 250g', 'Onion - 150g', 'Green chili - 3 or 4', 'Curry leaves - Few', 'Turmeric powder - ½ teaspoon', 'Salt - As you want', 'Thick coconut milk - 250ml', 'Cooking oil - 2 tablespoons']","['Rinse the cabbage and shred it into tiny pieces. Also, peel off the potato skin and cut it into small pieces. Additionally, chop the onion and green chili. Besides, prepare the coconut milk and get ready with curry leaves, turmeric powder, and salt.', 'Now, place a large skillet on the stove and put the cabbage in it. On top of that, add potato, onion, green chili, curry leaves, turmeric powder, salt, and cooking oil.', 'Give a good mix and switch on the flame. Cook covered under high flame for 7 minutes.', 'Take off the lid, give a good stir, and again cook covered under medium flame until potato pieces turn tender. For me, it takes about 7 minutes.', 'Now, add thick coconut milk and mix well.', 'Cook covered under medium flame for 2 minutes. Taste the curry and adjust salt if needed.', 'This is how to prepare the best Sri Lankan cabbage potato curry recipe. Serve and enjoy this simple cabbage potato milky curry.']",8 People,Vegetarian,PT30M,PT20M
21,Easy Tomato Chutney Recipe for Dosa/Idli/Chapati/Paratha,PT30M,"['Tomato - 350g', 'Onion - 100g', 'Dried red chili - 5 or 6', 'Curry leaves - Few', 'Mustard seeds - 1 teaspoon', 'Fennel seeds - ¼ teaspoon', 'Salt - As you need', 'Cooking oil - As you need']","['Slice the onion and tomato. Also, get ready with dried red chilies, curry leaves, mustard seeds, fennel seeds, and salt.', 'Heat the oil in a cooking pan. Add ¼ teaspoon of mustard seeds and let it splutter. Now add the onions and fry them for one minute under high flame.', 'Then add the curry leave and fry them for another one minute under high flame.', 'Add dried red chilies and fennel seeds. Stir and fry them for one more minute under medium flame.', 'Finally, add tomatoes and salt.', 'Cook uncovered under medium flame for 6 to 8 minutes. Stir occasionally to avoid burning.', 'Now switch off the flame and let the mixture cool down. Then, add the mixture to the food processor and grind it to the semi-smooth paste.', 'Heat a little oil in the same cooking pan and add the rest of the mustard seeds. Let them splutter.', 'Now add the ground mixture and mix them well.', 'Switch off the flame and adjust salt if needed.', 'This is how to make an easy tomato chutney recipe for dosa/idli/chapati/paratha. Serve and enjoy this red tomato chutney with your friends and family.']",3 People,Vegetarian,PT10M,PT20M
