,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
17,Cambodian Coconut Sponge Cake,PT60M,"['2 cups of rice flour', '1/4 cup of tapioca flour', '1 1/4 cup of water', '1 teaspoon of yeast', '1/2 teaspoon of salt', '1 ½ teaspoon of baking powder', 'Mix everything together in a large bowl with let on let the batter rise for 2 hours', '3/4 cup of coconut cream', '1 ½ cup of sugar', '1/4 cup of water', '1 teaspoon of vanilla extract']","['In a small sauce pan heat all the ingredients on low heat until the sugar melted', 'Turn the heat down set aside.', 'After 2 hours mix the coconut cream with the batter, mix it well and cover let it rise for the second time for 1 hour.', 'After 1 hour divide the batter equally and add 2 drops of food coloring to each batter. The best color is pink, yellow and green.', 'Using a large steamer boil the water and arrange 4 to 5 small bowls in the steamer (make sure you oil or spray the each small bowl so the batter won’t stick) Do not add the batter to the bowl yet let it boil for few minutes in the steamer so the cake rise better when the bowl is hot.', 'Steam the cake for 15 minutes depend on how big the bowl is, repeat the remainder', 'When the cake is done let it cool a bit then remove it from the bowl set it on the serving tray', 'In Cambodia we server this cake with fresh shredded coconut flake with toasted sesame seeds']",2,['Cake'],PT30M,PT30M
18,Daikon Beef Stew Recipe,PT75M,"['2 tablespoons of vegetable oil', '2 cloves garlic, minced', '1 yellow onion, chopped', '1 lb (450 gram) of Beef chuck, cut chunks bite sizes', '1 tablespoon of soy sauce', '1 tablespoon of fish sauce', '1 tablespoon of sugar', '1/2 teaspoon of salt', '1/4 teaspoon of black pepper', '1/4 teaspoon of grounded cinnamon powder', '6 cups of water', '1 can (8 oz or 227 gram) of Hunt’s tomato sauce', '3 Yukon or white potato, peeled and cut chunks bite sizes', '1 lb (450 gram) of Daikon, peeled and cut chunks bite sizes', '1 Stalk celery, chopped']","['Pre-heat a large soup pot.', 'When soup pot is hot, add oil, garlic, onion and beef, stirs well.', 'Seasoning meat with soy sauce, fish sauce,sugar, salt, black pepper and cinnamon powder, stirs well.', 'Add water and tomato sauce, stirs and simmering till beef tender.', 'Add potato, daikon, and celery, stirs, covered soup pot with lid, and cook till vegetables tender.']",2,['Soup'],PT30M,PT45M
19,Bean Filling with Sweet Rice Flour Roll,PT45M,"['1/2 cup of sugar with ½ cup of warm water (mix together)', '1/2 cup of potato flake', '1/2 cup of water + a bit more if needed to soften the dough', '2 cups of glutinous rice flour', '1 tablespoon of rice flour', '1 ¼ teaspoon of baking soda', '1 tablespoon of vegetable oil', '1 small bag of clean yellow mung bean', '2/3 cup of sesame seeds or Red Bean Paste']","['Mix all of these ingredients together include the sugar water, mix well and if needed add a bit more water to soften the dough so you can roll it out. (This recipe will make at least 12 or more rice balls depend on how big you roll the dough and filling)', 'For the filling, It is easy if you buy the red bean paste ready to make and just roll it to small ball or you can do it yourself with yellow mung bean.', 'First clean wash, soak mung bean for at least 4 hours or longer. Steam the mung bean until soft to mash.', 'Add sugar to your liking with a bit of salt to the mung bean then mash it to paste', 'Roll to a small round ball size and set aside, finish all the bean paste.', 'Wrap the dough with the mung bean filling then roll on sesame seeds (2/3 cup of sesame seeds) you can use sweet Red Bean Paste as filling also.', 'Take a small amount of dough and flat it in the palm of your hand get one bean paste ball put in the middle and fold the flat dough around until it is seal the bean ball completely. Roll the ball in the palm your hand until it is look round then roll it on the plate of sesame seeds press it a bit so it is fit tight into the round dough. Set it aside; finish the rest of the dough.', 'Heat 6 cups of oil on medium heat until hot', 'Drop few sesame rice balls into the hot oil keep turning while you fry to even the color on the rice balls. Take it out when it is golden color let it cool before serving.']",2,"['Cake', 'Deep Fried']",PT30M,PT15M
20,Pineapple Soup with Chicken,PT45M,"['5 cups of water', '1/2 chicken, cut up to chunks bite sizes', '1 Canned 8 oz (230 gram) of chunk pineapple, or ½ fresh pineapple, cut chunks bite sizes', '1/2 lb (225 gram) of squids, cleaned well and cut to bite sizes', '1 teaspoon of salt', '1 tablespoon of sugar', '1 tablespoon of fish sauce', 'A dash of black pepper', '2 stalks of green onion,chopped', '1/2 cup of chopped cilantro']","['Boiled water in a soup pot.', 'Add chicken and pineapple to boiling water and cooked till meat tender.', 'Add squids in to soup pot. Stirs well till water started to bubbling boiled again.', 'Seasoning with salt, sugar,fish sauce and black pepper.', 'Top with green onion and cilantro.']",1,['Soup'],PT30M,PT15M
21,Cambodian Lemongrass Paste,PT30M,"['2 Lemongrass white part only cut to small pieces', '3 kaffir lime leaves thinly sliced', '3 galangal pieces thinly sliced', '4 garlic cloves', '½ teaspoon of turmeric', '1 dried Mexico chili soaked cut to small pieces']","['In a mortar pestle pound all the ingredients to paste.', 'We use a lot of lemongrass paste on many of the BBQ and soup or stir fry.', 'If you don’t want the paste to turn red color don’t use dried Mexican chili, but for curry you need to put it in for red color.', 'Thai and Cambodia curry paste use this kind of lemongrass paste.']",1,['Curry'],PT15M,PT15M
22,Special Cambodia Red Chicken Curry,PT105M,"['2 chicken (1800 gram) Maryland cut into chunky pieces with bones', '3 teaspoon of vegetable oil', '2 teaspoon of red kreoung paste (curry paste)', '1 teaspoon of shrimp paste', '3 teaspoon of fish sauce', '2 teaspoon of palm sugar', '1 teaspoon of salt', '1 cup of coconut milk/cream', '3 cups of water', '2 brown onions cut into quarters', '4 snake beans cut into 2 inch pieces', '1 small aubergine cut lengthwise into 2 inch pieces', '1 sweet potato', '1 white potato']","['In a large heated pot, add oil and kroeung paste. Stir for 1 min on medium temperature.', 'Add Cambodia village chicken and half the coconut. Cook for 2 mins.', 'Add potatoes, beans, aubergine and onion. Stir well.', 'Add water, remaining coconut and season with fish sauce, salt and sugar. Stir to combine and let it simmer for 20 mins on low temperature.']",6,['Curry'],PT60M,PT45M
23,Twa Ko &#8211; Cambodian Pork Sausage Recipe,PT75M,"['2 lbs of beef or Pork with fat', '¼ cup of minced galangal', '¼ cup of minced garlic', '½ cup of minced lemongrass', '½ cup of cold cooked rice', '3 tablespoon of fish sauce', '1 tablespoon of minced Kaffir lime leaves', '1 ½ tablespoon of sugar', '4 tablespoon of crush roasted peanut', '2 tablespoon of Nam Powder (this help to get sour)']","['Pork intestine for stuffing wash it well.', 'Mix all the ingredients together (Put the rice last) well combine then add the rice mix well.', 'If you have Kitchen Aid or any sausage stuffing machine do so but if you don’t have it you have to find any tube that is large enough or bottle of water and cut it to make an opening so you can stuff the meat mixture in. Tight it to small round size or any size you like.']",2,['Sausage'],PT60M,PT15M
24,Tomato and Cucumber Relish,PT45M,"['2 tablespoons of white vinegar', '1 tablespoon of sugar', '1/4 teaspoon of salt', '1/4 cup of chopped sweet yellow onion (option)', '1 large cucumber, peeled, quartered, seeded and cut small chunks', '1 medium tomato, cuts to bite sizes']","['In a small bowl mix vinegar with sugar and salt till sugar dissolved, add onion, stirs well and set a side.', 'Put cucumber and tomato in a large bowl, pour prepared vinaigrette sauce over, mix well before serve.', 'Serve along with grilled meat or grilled fish.']",1,['Pickle'],PT30M,PT15M
25,Cucumber Salad with Dried Fish,PT45M,"['2 large dried salty fish (ngiet trey ca-tho), soaked in warm water, rinsed and drained', '2 tablespoons of fresh lime juice', '1 clove of garlic, minced', '2 hot chili pepper, minced (option)', '1 tablespoon of sugar', '1/2 teaspoon of salt', '2 large cucumber, peeled and slices thin', '1/2 cup chopped fresh mix herbs; mint sweet basil leaves or cilantro']","['Cook dried fish on hot grill. When fish cooked, removed fish bones and shredded fish meat to small pieces, set a side.', 'In a small bowl, mix lime juice with garlic, hot chili pepper, sugar and salt together, mix well.', 'Put sliced cucumber in a large bowl, add shredded dried fish meat and fresh mix herbs, pour prepared lime sauce over, mix well and serve immediately.', 'Khmer people prefers this cucumber salad with rice, vegetables and tamarind sauce.']",2,['Salad'],PT30M,PT15M
26,Pumpkin Beef shank soup,PT60M,"['1 lb (450 gram) of beef shanks, approx 2 pieces', '1 small yellow onion,chopped', '1 stalk celery, chopped', '1/2 teaspoon of salt', '6 cups of water', '1-1/2 Pumpkin, peeled and cut bite sizes cubes', '2 tablespoons of fish sauce', '1 teaspoon of sugar', '1/4 teaspoon of black pepper', '3 Stalks green onion, chopped']","['Put beef shanks with yellow onion, celery, salt and water in a large soup pot, cook till meat tender.', 'Add pumpkin, cook till pumpkin tender.', 'Seasoning soup with fish sauce, sugar and black pepper.', 'Top with green onion.']",2,['Soup'],PT30M,PT30M
27,Green Papaya Salad with Pork and Shrimp,PT45M,"['1/2 lb (225 gram) of pork belly ( unsalted bacon) *sach chrouk bey choen* in Khmer', '3 cups of water', '1/2 lb (225 gram) of medium shrimp', '1 large green papaya , approx 900 gram, peeled, seeded and shredded, or 6 cups already shredded green papaya', '1/2 sweet onion, sliced', 'A handful chopped mint or your choices of fresh herbs', '1/2 cup of sweet fish sauce']","['Put pork meat and water in a small pot, boiled till meat tender. Removed cooked pork meat, set a side to cool down before slices thin and set a side.', 'Cooked shrimp in same boiling water till shrimp turns darker pink color. Pour cooked shrimp in a colander, rinsed with cold water, peeled, deveins shrimp and set a side.', 'In a large bowl, put papaya, pork meat, shrimp, onion and mint together.', 'Pour sweet fish sauce over and mix well.']",4,['Salad'],PT30M,PT15M
28,Pork Hock with Pickle Mustard Green Soup,PT45M,"['2 lbs (900 gram) of pork hocks, cut 3 inches in lenght', '4 cups of water', '1 lb (450 gram) of mustard green pickle, or 1 package 10.oz (280 gram) pickled mustard, rinsed, drained and cut to bite sizes', '1 teaspoon of fish sauce', '1 teaspoon of sugar', '1/4 teaspoon of black pepper', '3 stalks green onion,chopped']","['Put pork hocks and water in a soup pot and cook till pork hocks tender.', 'Add mustard green pickle and cook till water bubbling.', 'Seasoning with fish sauce,sugar and black pepper.', 'Top with green onion.']",2,['Soup'],PT30M,PT15M
29,Vegetables Beef Soup,PT75M,"['2 tablespoons of vegetable oil', '2 Cloves garlic, minced', '1 yellow onion, sliced', '1 lb (450 gram) of Beef chuck, cut chunks bite sizes', '1 tablespoon soy sauce', '1/2 teaspoon of salt', '3 Chopped chili pepper or to your taste(option)', '1/4 teaspoon of black pepper', '3 cups of water (750 ml)', '1 can (8 oz or 230 gram) of Hunt’s tomato sauce', '1 Stalk celery, chopped', '2 white or red potato, peeled and cut chunks', '1 cup of baby carrot or 1 carrot,peeled and cut chunks', '1 cup of already peeled and cubes daikon', '4 cups of chopped cabbage', '1 tablespoon of fish sauce', '1/2 tablespoon of sugar']","['Pre-heat a large soup pot.', 'When soup pot is hot, add oil, garlic, onion and beef, stirs well.', 'Put soy sauce, salt, chili pepper and black pepper.', 'Add water, tomato sauce and celery, cook till beef tender.', 'Put potato, carrot and daikon, cook till potato tender.', 'Add cabbage, cook till cabbage tender.', 'Seasoning with fish sauce and sugar. Stirs well.']",2,['Soup'],PT30M,PT45M
30,Cambodian Banana Tapioca Pudding Recipe,PT60M,"['5 firm bananas peel cut in half or in third then sliced length wide.', '1 can of coconut cream (400 ml)', '1 can of water from the coconut can (400 ml)', '1/4 cup of tapioca soaked in water for 30 minutes wash drain set aside', '1/4 teaspoon of salt', '2/3 to 3/4 cup of sugar (adjust the sweet according to your taste)', '2 teaspoon of roasted sesame seeds for garnish when serve']","['Soak tapioca for 30 minutes or it won’t cook all the way.', 'In a medium pot bring coconut cream, water, salt and sugar to a boil', 'Then add tapioca, bananas to the coconut sauce cook until the banana is soft and tapioca is done', 'About 5 minutes, taste and adjust the sweet.', 'Turn the heat off let cool', 'This kind of dessert is best to serve warm, but some like it cold', 'Sprinkle sesame seeds before serve']",2,['Dessert'],PT30M,PT30M
31,Chicken Thigh Marinade with Rice,PT60M,"['8 Costco chicken thighs', '3 tablespoon of oyster sauce', '1/2 cup of Costco Yoshida sauce', 'Rooster sauce (chili sauce) to taste']","['Marinate the chicken thigh over 4 hours or overnight', 'Grill or bake at 375 degree oven till done']",2,['Grilling'],PT30M,PT30M
32,Cambodian Curry Noodle,PT120M,"['1 can of coconut milk or cream', '1/4 cup of homemade curry paste', '3 tablespoon of red curry paste', '5 star aniseeds', 'Half of chicken cut to bite size', '2 tablespoon of vegetable oil', '3 Potatoes cut to bite size', '3 to 4 carrots to bites size', '1 onion sliced', 'Sugar to your taste', 'Fish sauce to your taste', 'Water as needed', 'if you like you can use bamboo shoots and long beans instead of potatoes and carrots all up to you.', '2 stalk or lemongrass white part only thinly sliced', '2 to 3 big pieces of galangals thinly sliced', '7 Kaffir lime leaves thinly sliced', '1 tablespoon of salt', '7 cloves of garlic', '5 shallots', '1 big red dried Mexican pepper soaked wash thinly sliced', '1/2 teaspoon of turmeric', '1 tablespoon of shrimp paste', 'In a food processor or mortar and pestle pound everything to paste add shrimp paste last and set aside .', 'Cucumber', 'Long bean', 'Bean sprouts', 'Thai basils', 'Cabbage', 'Thai chilies', 'Banana blossom and so on']","['In a big pot add oil turn to medium heat until oil is hot then add curry paste both homemade and store bought fry until fragrant then add star aniseeds half can of coconut milk stir until all mix and bubble', 'Now add the chicken stir and cook for 15 minutes add water enough to cover the meat and cook until the meat is tender', 'Add Potatoes and carrots, the rest of the coconut milk and more water to your desire enough to cover the potatoes and carrots cook until the chicken and carrots is soft add onion cook till the flavor come together.', 'Taste and adjust the flavor with sugar and fish sauce.', 'Curry can take about 1 hour to cook for the best flavor.', 'For the noodle you can use rice noodle for Num Banch Chock or sometime I use top ramen just boil the noodle drain and don’t use any of the seasoning packages.']",2,['Noodle'],PT60M,PT60M
33,Grilled Lemongrass Beef Skewers Recipe,PT45M,"['2 lbs of good beef thinly sliced', '3 tablespoon of water', '2 tablespoon of palm sugar or brown sugar', '3 tablespoon of oyster sauce', '2 tablespoon of fish sauce or soy sauce', '1/2 cup of minced lemongrass', '1 tablespoon of galangal', '4 cloves of garlic', '2 to 3 kaffir lime leaves shredded', '3 tablespoon of vegetable oil (help the meat softer)', '1 tablespoon of crush red chili pepper (optional)', '1/4 cup of crush peanuts (optional some people like it)', '1 tablespoon of lemon juice', '1/4 tablespoon of turmeric', '1/4 tablespoon of paprika (optional good color)', 'Shredded green papaya', 'Shredded carrot', 'Thinly sliced fresh ginger', 'Minced garlic', 'Fish sauce', 'Salt', 'Sugar', 'Vinegar', 'Fresh jalapeño pepper thinly sliced if you don’t like spicy take seeds out', 'Make this salad the night before or it won’t taste good']","['Skewers soak for 30 minutes before thread the meat to grill', 'Yoshida sauce if needed at the end to brush on beef skewers for color (optional)', 'In mortar pound lemongrass, garlic, galangal, kaffir lime leaves and turmeric to paste.', 'Marinate the beef with lemongrass paste and the rest of ingredients overnight or at least 4 hours. Thread meat in skewers. Grill beef on medium heat and when ready brush with some of Yoshida sauce for color.']",1,['Stew'],PT30M,PT15M
