,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
14,Bean Sprout Soup,PT30M,"['120 g soybean sprouts ((4.2 ounces))', '4 1/2 cups Korean soup stock ((dashi))', '1 Tbsp green onion', '1/2 tsp minced garlic', '1/2 tsp fine sea salt ((or more to taste))']","['Prepare the soybean sprouts. Discard any bad beans and rinse under running water (You can trim the root if you wish, but it is also one of the most nutritious parts of the bean sprouts. Besides, it can take a long time to trim too. So it’s up to you what you do here.)', 'Pour the soup stock (dashi) into a pot and boil over medium high heat. (You could use just plain water instead of using soup stock. However, it will lack depth of flavour and you will need to add a lot more seasoning (e.g. salt, soy sauce or salted shrimp) to make it taste right. Also, soup stock can be made on a different day to save your time. )', 'When the stock boils, add the soybean sprouts and boil for a further 3 to 4 minutes. (I cooked uncovered.) Add the garlic, salt, and green onion. Boil another 1 minute then remove from the heat.', 'Serve.']",['3'],['Soup'],PT5M,PT25M
15,Korean Chicken Skewers (Dakkochi),PT45M,"['900 g chicken thigh ((2 pounds), boneless and skinless, cut into small pieces (cubes) )', '290 g green onion (10 ounces, cut into 4 cm to 5 cm / 1.5 inch to 2 inch length)', '2 Tbsp rice wine', 'fine sea salt (, to taste)', 'black pepper ((freshly ground), to taste)', 'some cooking oil ((spray))', '1/4 cup tomato sauce ( / ketchup)', '2 Tbsp gochujang ((Korean chilli paste))', '2 Tbsp honey', '2 Tbsp dark brown sugar', '1 Tbsp soy sauce', '2 tsp sesame oil', '1/2 tsp minced garlic', '3 Tbsp soy sauce', '2 Tbsp honey', '1 tsp minced ginger', '1 tsp minced garlic', '2 Tbsp water', '1/2 Tbsp corn starch (or potato starch)']","['Combine all ingredients in a medium bowl. Mix them well. Set it aside until needed.', '-Combine the soy sauce, honey, ginger and garlic in a sauce pan and boil it over medium low heat until it starts lightly bubbling. In the mean time, combine the water and cornstarch in a small bowl and whisk it well.-When the sauce in the sauce pan starts bubbling, pour over the cornstarch mixture. Whisk them well until the sauce is well blended and thickens. (Do not over-thicken as it will be difficult to spread over the chicken later. The sauce should be still slightly runny.)-Remove from the heat and set it aside until needed.', 'Immerse the skewers in some water (if using wooden skewers) for about 30 mins.', 'Place the chopped chicken pieces into a mixing bowl. Add the rice wine, some salt and pepper. Mix them well. Set it aside while other ingredients are being prepared (about 5 mins).', 'Remove your bamboo skewers from the water (from step 1) and gently wipe them with kitchen paper. Put through chicken and green onion pieces onto a skewer in alternating order. Make sure all the meat and green onions are tightly packed. It should give you 12 skewers based on mid length skewers (25cm / 9.8 inch).', '-Spray some cooking oil over your choice of cooking element (e.g. grill / skillet / sheet pan). Place the chicken skewers on a grill / skillet or under broiler and cook them over medium high heat. About 3 mins later turn the skewers around and start brushing your choice of sauce onto the chicken and green onions.-In about 2 mins, reduce the heat to medium and turn the skewer over again and brush the sauce. Reduce the heat to low.-From here onward, continue to turn the skewers and brush the sauce on the skewers until the chicken is fully cooked and charred to your taste. Serve immediately.']",['12'],['Main'],PT35M,PT10M
16,Kimchi Mandu (Kimchi Dumplings),PT70M,"['25 dumpling wrappers ((large))', 'Some water (in a small bowl (to help with sealing the wrapper))', '1 1/2 cups kimchi ((about 2 weeks+ old Kimchi), finely chopped (*see note))', '250 g tofu (firm) ((8.8 ounces), minced (*see note))', '200 g mung bean sprouts ((7 ounces), parboiled and finely chopped (*see note))', '130 g minced pork (or beef) ((4.6 ounces), excess water / blood removed with kitchen paper towel)', '1/2 onion ((50 g / 1.7 ounces), finely chopped)', '10 g garlic chives ((0.3 ounces), finely chopped)', '1 egg', '1 tsp fine sea salt', '1 tsp sesame oil', '1/2 tsp minced garlic', 'A few sprinkles ground black peppers', 'Some cooking oil ((I used rice bran oil))', '1/4 cup water (to use in pan frying (This is one batch use, so if you’re cooking in multiple batches, you will need more water.))']","['Combine and mix the filling ingredients in a mixing bowl. (I used my hand to mix.)', 'Place a dumpling wrapper on your palm and add the filling in the centre of the wrapper. Dip your finger in the water and lightly wet the edge of the dumpling wrapper. Seal the wrapper then place it on a non-stick flat surface. (I’m still a newbie when it comes to folding dumplings, so here is an awesome video instruction on “6 ways to fold a dumpling“. Don’t get intimidated by it if yours don’t look pretty at first. It takes some practice to make them pretty.)', 'Repeat step 2 until you use up the remaining ingredients.', 'Cook mandu per your preference.PAN FRIED MANDUIn a well heated pan, add some cooking oil. Place some mandu and cook over medium high heat until the bottom of the mandu is golden brown (2 to 3 mins). Reduce the heat to medium to medium low. Add the water (1/4 cup) and put the lid on to cook with the steam. This will ensure the meat is thoroughly cooked without burning. Your mandu should be ready to eat when most of the water disappears in the pan (in about 5 mins).STEAMED MANDUPlace some non-stick materials (e.g. cabbage leaves or baking paper) on a steamer and place the mandu in it. Make sure the mandu are not touching each other. Put the lid on. Place the steamer over rolling boiling water (in a sauce pan) and cook the mandu for 15 to 20 minutes on medium low heat.', 'Serve the mandu on a plate while still hot and with Korean dumpling sauce.']",['25'],['Appetizer'],PT40M,PT30M
17,Butter Cookies,PT15M,"['180 g all purpose flour ((plain flour), shifted)', '80 g raw sugar', '60 g butter', '4 egg yolks']","['Combine the sugar and butter together in a bowl and melt them well in a microwave. (You can do this over a stove too.)', 'Combine the flour, butter mixture and egg yolk and mix well.', 'Scoop out the cookie mixture with a large spoon and place it onto an oven tray. Set the time for 10 minutes at 160 C. When the cookies are baked, take them out and cool down on a wire rack. Serve.']","['15', '15 cookies']",['Snacks'],PT5M,PT10M
18,Doraji Namul (Sautéed Bellflower Root),PT15M,"['170 g hydrated doraji ((6 ounces), (bellflower root))', '2 Tbsp coarse sea salt', '1 tsp toasted sesame seeds', '1 tsp green onion (, chopped)', '1 Tbsp cooking oil ((I used rice bran oil))', 'Some water (to boil)', '1 tsp fine sea salt', '1/2 tsp sugar', '1/2 tsp minced garlic', '1/2 tsp sesame oil']","['Place the dried doraji / bellflower root in a large bowl and immerse in water overnight (8 to 12 hours). Drain the water. Add the coarse sea salt and wash the bellflower root a few times with running water. This is to remove the bitter taste of the bellflower root. Boil some water in a sauce pan (enough to cover the root) and blanch the bellflower root in rolling boiling water for about 2 minutes. Drain the water and rinse under cold running water.', 'Place the blanched bellflower root in a mixing bowl then add the seasoning sauce. Mix them well with your hands.', 'Heat up a skillet over medium high heat. Once heated, spread the cooking oil. Add the seasoned bellflower root and stir around quickly. Add the green onion and sesame seeds. Remove from the heat. Serve.']",['4'],['Appetizer'],PT3M,PT12M
19,Spicy Chicken Noodles,PT20M,"['440 g udon noodles', '250 g chicken breast fillets (or thigh fillets)', '1/4 tsp ground black peppers', '2 tsp rice wine', '1/2 onion', '1/2 capsicum', '1 green chili', '2 tsp minced garlic', '1 Tbsp cooking oil', '3 Tbsp bonito flakes ((katsuobushi), optional)', '2 Tbsp soy sauce', '1 Tbsp rice wine', '1 1/2 Tbsp honey', '2 tsp oyster sauce']","['Cut the chicken into small pieces and add the ground black pepper and rice wine. Marinate it for 15 minutes.', 'Parboil the udon noodles for 30 seconds in some hot water to loosen the noodles and drain the water.', 'Pre heat a wok for 10 seconds and add the cooking oil. Add the onion and capsicum then stir it for about 30 seconds.', 'Add the chicken and cook most of it.', 'Add the noodles, garlic, chili and sauce then stir quickly. Simmer them for about 3 minutes on low heat.', 'Serve the noodles on a plate then sprinkle the dried shaved bonito (katsuobushi) on top.']",['2'],['Main'],PT15M,PT5M
20,Cucumber Boats with Crab Salad,PT10M,"['2 Lebanese cucumbers (or 1 English cucumber, rinsed (peeling skin is optional))', '25 g onion ((0.9 ounces), diced)', '25 g red capsicums (/ bell peppers (0.9 ounces), diced)', '25 g yellow capsicums (/ bell peppers (0.9 ounces), diced)', '60 g crab stick ((2 ounces), diced)', '3 Tbsp mayonnaise', 'fine sea salt (; to taste)', 'ground black pepper (; to taste)']","['Cut the cucumber in half length way. Carve out the seeds from the cucumber using a small spoon (or a melon baller – it’s super handy!) to form a boat. (If it’s for a finger food, cut it into bite size pieces.)', 'Put the remaining ingredients into a mixing bowl and mix them well. This is the crab salad.', 'Divide the crab salad mixture evenly and place it onto the cucumber boats. Serve.']",['4'],['Appetizer'],PT10M,
21,Korean Spicy Green Onion Salad,PT5M,"['190 g green onion ((6.7 ounces), thinly sliced )', '2 Tbsp soy sauce', '1 Tbsp raw sugar', '1 Tbsp sesame oil', '1 Tbsp toasted sesame seeds', '2 tsp Korean chili powder ((gochugaru))', '2 tsp white vinegar', '1 tsp minced garlic']","['Rinse thoroughly the thinly sliced green onion in running cold water for 2 to 3 mins. (This is to remove the slimy surface). Drain/Remove the excess water on the green onion. (I just shook the strainer over the sink a couple of times).', 'Mix the green onion with the dressing lightly but thoroughly. (You will want to wear a food handling glove).', 'Serve it on a plate.']",['4'],['Appetizer'],PT5M,
24,Tteokbokki (Spicy Rice Cakes),PT20M,"['350 g Korean rice cakes ((12 ounces), separated)', '150 g Korean fish cakes ((5.3 ounces), rinsed over hot water &amp; cut into bite size pieces)', '2 cups Korean soup stock ((dried kelp and dried anchovy stock))', '60 g onion ((2 ounces), thinly sliced)', '3 Tbsp gochujang ((Korean chili paste))', '1 1/2 Tbsp raw sugar', '1 Tbsp soy sauce', '1 tsp minced garlic', '1 tsp gochugaru ((Korean chili flakes))', '1 tsp toasted sesame seeds', '1 tsp sesame oil', '1 stalk green onion (, finely chopped)']","['Unless your rice cakes are soft already, soak them in warm water for 10 mins.', 'Boil the soup stock in a shallow pot over medium high heat and dissolve the tteokbokki sauce by stirring it with a spatula. Once the seasoned stock is boiling, add the rice cakes, fish cakes and onion. Boil them a further 3 to 5 mins until the rice cakes are fully cooked. Then, to thicken the sauce and to deepen the flavor, simmer it over low heat for a further 2 to 4 mins.', 'Add the sesame oil, sesame seeds, and green onion then quickly stir. Serve warm.']",['2'],['Snacks'],PT10M,PT10M
25,Doenjang Jjigae (Korean Soybean Paste Stew),PT25M,"['160 g beef brisket', '2 Tbsp rice wine ((mirim))', 'A few cracks ground black pepper', '3.5 cups rice water (, obtained by rinsing rice)', '3 Tbsp doenjang ((Korean soybean paste))', '1 Tbsp ssamjang ((Korean spicy dipping sauce))', '2 tsp gochugaru ((Korean chili flakes))', '1 tsp minced garlic', '100 g potato ((3.5 ounces), all rounder variety, thinly sliced)', '90 g zucchini ((3.1 ounces), thinly sliced)', '35 g onion ((1.2 ounces), thinly sliced)', '100 g enoki mushrooms ((3.5 ounces), stems removed and separated)', '45 g shiitake mushrooms ((1.5 ounces), thinly sliced)', '250 g tofu ((8.8 ounces), sliced into medium rectangle pieces)', '20 g green onions ((0.7 ounces), thinly sliced)', '2-3 chilies ((optional), green and red, thinly sliced)']","['Combine the beef with rice wine and black peppers in a bowl. Mix them well. Preheat a medium sized pot briefly over medium high heat. Add the meat and stir. (You won’t need to add any oil as the meat should have some fat attached to it.) Cook until it browns.\xa0Add the potatoes and stir for about 2 mins.', 'Pour over the rice water and start boiling. Add doenjang (Korean soybean paste) and ssamjang (Korean spicy dipping sauce) into the water, using a sieve, so it is easier to dissolve. Add gochugaru (Korean chili flakes) and garlic. Stir around.', 'Once the water starts rolling boiling, add the zucchini and onions. Boil for 1 min. Add the mushrooms and tofu then boil for 1 min. Add green onions and chilies and boil a further 1 min. Remove from the heat.', 'Serve with steamed rice and other\xa0Korean side dishes. (i.e. the side dish above shows –\xa0Korean egg roll,\xa0seasoned seaweed,\xa0radish kimchi)']",['4'],['Stew'],PT15M,PT10M
26,Three Ultimate Korean BBQ Dipping Sauces,PT6M,"['2 Tbsp Korean soybean paste ((DoenJang))', '1 1/2 tsp Korean chilli paste ((Gochujang))', '1 Tbsp sesame oil', '3/8 tsp minced garlic', '3/8 tsp minced onion', '3/4 tsp toasted sesame seeds', '3/4 tsp maple syrup', '1 Tbsp coarsely chopped pistachio nuts ((about 15 to 18 shelled pistachio nuts. You can use other nuts instead if you prefer))', '1 tsp sesame oil', 'A pinch fine sea salt', 'A pinch ground black pepper', '1 Tbsp soy sauce', '1 Tbsp water', '2 tsp white sugar', '1 tsp white vinegar', 'A thin slice of onion (to be added in a serving plate)', 'A dab of wasabi paste ((from a tube) – to be pasted on the side of a serving plate)']","['Mix the above ingredients in a bowl together. Distribute out to individual dip serving plates as needed.', 'Add the above ingredients in a serving plate directly. If you need to serve for more people, make them individually in a separate dip serving plate. (This is how my mum used to do it at her restaurant. You don’t mix a big batch in a bowl.)', 'Mix the first four ingredients from above in a bowl. Stir until the sugar dissolves.', 'Distribute the sauce using a spoon (1 Tbsp measuring spoon works well) to an individual dip serving plate as needed.', 'Add the sliced onion in the sauce and wasabi paste on the side of the plate.']","['2', '2 to 3']",['Side dishes'],PT6M,
27,Pumpkin Porridge (Hobakjuk),PT35M,"['1.7 kg kabocha ((3.75 pounds) kent pumpkin or butternut squash (unpeeled weight))', '3 cups water', '1/4 cup sweet rice flour', '3 Tbsp water', '3 Tbsp sugar (or more to taste)', '1/2 tsp fine sea salt', '1/2 cup sweet rice flour', '1/4 tsp fine sea salt', '4 Tbsp hot water ((up to 5 Tbsp))']","['Cut the pumpkin (kabocha squash) into quadrants. Remove the seeds and stringy bits with a knife and/or spoon.', 'Place the pumpkin into a steamer and steam them over rolling boiling water until the pumpkin is tender and soft. Cool down the pumpkin until it’s easy to handle. Cut the skin off from the flesh and discard. Chop the pumpkin into smaller chunks.', 'Place the pumpkin, water (3 cups), sugar and the salt into a blender. Blend it until pureed. Pour the liquefied pumpkin into a medium size saucepan and boil it over medium high heat for 10 mins. Stir it often to avoid it burning.', 'Combine and mix the sweet rice flour and the water (3 Tbsp) in a small bowl. It should be a sticky gluey texture. Gradually pour it in to the pumpkin porridge and stir it consistently to avoid lumps. Simmer the porridge over low heat for a further 3 mins. Remove it from the heat and serve. (Optionally, garnish with some rice cake balls.)The porridge can be served warm or cold. The unused portion can be refrigerated for a few days or frozen for a month. It reheats well in a microwave but make sure you cover with a microwaveable lid to avoid a messy clean up afterwards.', 'Combine the sweet rice flour and salt. Gradually pour the hot water over them and start kneading with your hands. (Watch out for the hot temperature. Though it cools down fast. You can use a mixing spoon initially until it’s safe to handle with your hands.)&nbsp;Make a big dough then turn it into a long thin cylinder shaped dough. Break the dough into smaller pieces (allow to make 30 small balls) then roll them on your palm, making small rice cake balls. (You might be tempted to make bigger balls to save your time and labor, but small balls taste better and it balances out well with the porridge quantity.)', 'Boil some water in a small pot. Once the water is rapidly boiling gently drop in the rice cake balls. Boil them for about 2 minutes. (They will sink to the bottom at first then they will float as they are cooked.)&nbsp;Scoop out the rice cake balls using a strainer then transfer them into a bowl with (cold) water then set it aside until needed.', 'Garnish on the pumpkin porridge.']",['6'],['Dessert'],PT5M,PT30M
