,name,total_time,ingredients,instructions,servings,category,prep_time,cook_time
10,Kofta Pilau (Rice with Meatballs),3:10 h,"['450 g long grain white rice, preferably basmati ', '1.5 litres water, and a little more ', '3 tsp char masala ', '450 g minced beef or lamb ', '1 medium onion, minced or ground', '2 cloves of garlic, peeled and crushed', '1 egg', '2 tsp ground coriander', '½ tsp black pepper', '1 tbs finely chopped fresh coriander', '75 ml vegetable oil', '2 medium onions, finely chopped', '1 tbs tomato purée', 'water and salt']","['Rinse the rice several times in cold water until it runs clear. Add fresh water and leave the rice to soak for at least half an hour.', 'Combine minced meat with onion, garlic, coriander, peper, salt, 1 tsp char masala and fresh coriander together for the meatballs and knead the mixture with the hands until it becomes smooth and sticky.', 'It is essential that the mixture should be really well mixed and kneaded to give the meatballs their characteristic smooth texture and also to prevent them from breaking up while being cooked.', 'Shape into balls about 2.5–5 cm in diameter. It is best to use wet hands to form the balls into smooth shapes by dipping them from time to time into a little salted water. Some Afghans use egg white to smooth the balls into shape. This also helps prevent the meatball from breaking up.', 'Heat the oil in a pan over a medium to high heat. Add the chopped onions and fry, stirring continuously until they are reddish-brown.', ' Add the tomato purée and stir and fry briskly until the sauce turns brownish.', ' Stir in a little water. Add salt and pepper, according to taste. ', 'Bring to the boiling point and then add the meatballs, one at a time, in a single layer. Add more water as necessary to just cover the meatballs. Now cover with a lid, leaving it slightly ajar. ', 'Turn down the heat to low and simmer gently for about 45 minutes to an hour or until the meatballs and sauce are brown and the sauce thick.', 'Bring to the boil the 1.5 litres of water with about 1 teaspoon of salt. ', 'Drain the rice and add to the boiling water. Parboil for 2–3 minutes. Drain the rice in a large sieve.', 'Put half of the rice in a large casserole with a tightly fitting lid and then add the meatballs with the rest of the rice on top.', 'Make up the sauce of the meatballs to about 175 ml with a little more water, add it to the rice, and sprinkle the char masala on top of the rice. Mix gently, taking care not to break the meatballs. ', ' Cover and put into a preheated oven at 150°C (300°F, mark 2) for about 45 minutes; or leave over a very low heat on top of the stove for the same length of time.', 'When serving, the meatballs are mixed in with the rice. Delicious served with a mixed salad or a burani dish.']",4,,1:30 h,1:40 h
11,Yakhni Pilau (Rice with boiled meat),2:25 h,"['450 g white long grain rice, preferably basmati', '700–900 g lamb on the bone or 1 small chicken, cut into pieces', 'at least 570 ml water', '2 medium onions, chopped', '50 g carrots, chopped into 2.5 cm pieces', '2 tsp char masala', '¼ tsp saffron (optional)', '1-2 cloves garlic, minced', '1 tablespoon vegetable oil', 'salt and pepper (or green Chili)']","['Rinse the rice several times in cold water until it runs clear. Add fresh water and leave the rice to soak for at least half an hour.', 'Wash meat and add it in preassure cooker with oil, onions, galic, char masala, salt and pepper. Brown the meat for 5 minutes.', 'Add water and carrots. Cook it for 15-20 minutes or until meat is soft.', 'Strain the stock and put into the casserole.', 'Drain the rice well and add it, followed by the meat and vegetables; the rice and meat should be covered by about 1 cm of stock.', 'Bring to the boil, cover with a lid, turn down the heat slightly, and boil gently until the rice is tender and the liquid has evaporated.', 'To finish off the rice, place the casserole with a tight-fitting lid n a preheated oven at 150°C (300°F, mark 2) for 20–30 minutes; or leave it in a tightly covered pan on top of the stove, over a very low heat, for the same length of time.', 'To serve, mound the rice, meat and carrots on to a large dish.']",4,,1:30 h,55m
12,Kebab e Murgh – Afghan Chicken Kebab marinade,24:20 h,"['5  lbs. chicken breast- all fats removed and cut up about one inch cubes', '1  pc. fresh ginger- about 2 inches long- peeled', '5 cloves  garlic', '½ large bell peppers- seeds removed', '1 cup olive oil', '1  Tablespoon turmeric', '1  Tablespoon smoked paprika', '2 teaspoon kosher salt', '1 teaspoon black pepper']","['In a large bowl, place the chicken and set aside.', 'In a blender place the ginger, garlic, bell peppers and run it till its liquid. Pour the liqid over the chicken and add the oil and the rest of the spices. Mix well the chicken with the mixture and wrap the bowl tight and refrigerate at least over night or 24 hours before grilling.', 'Start up your grill to be hot. Take about six or seven pieces of the marinated chicken, stick the skewers into them so that the pieces of chicken stays flat. Place the skewers over the hot grill and every 6 or 10 seconds turn them over till the chicken are done. Keep the skewers moving to different parts of the grill. This way the chicken will cook evenly. Serve the chicken kabob with pita or flat bread, Afgani salad with yogurt sauce or spicy chutney.']",4,,24:0 h,20m
13,Pilau,2:20 h,"['450 g white long grain rice', '2 tsp sugar', '75 ml water or stock and 1.5 litres more water ', '50–75 ml vegetable oil ', '1–2 tsp char masala or ground cumin', '1–2 tsp salt']","['Measure out the rice and wash several times in cold water until it runs clear. Add fresh water and soak the rice for at least half an hour and preferably longer.', 'Place the sugar in a pan and stir over a medium to high heat until it melts and turns a dark golden brown. ', 'Remove the pan from the heat and carefully add 75 ml of water. ', 'Then add the oil, spices and salt. Stir well, and keep warm over a medium to low heat.', 'Bring to the boil in a large pan the 1.5 litres of water. ', 'Add 1 teaspoon of salt. Drain the rice thoroughly and add to the boiling water. Parboil for 2–3 minutes.', ' Drain in a large sieve or colander and put in a casserole with a tightly fitting lid.', 'Pour the water, sugar and oil over the rice and stir carefully. ', 'Cover with the lid and put in a preheated oven at 150°C (300°F, mark 2) for about 30–45 minutes. Alternatively, the rice can be finished off in a pan over a low heat for the same length of time.']",4,,1:30 h,50m
14,Shinwari Kebab (Lamb chops kebab),60m,"['12–16 best end of neck lamb chops, cut thinly ', 'salt and black or red pepper']","['Rub the chops all over (but lightly) with salt. Leave in a cool place for 15–30 minutes.', 'Put the chops on to kebab skewers and either cook over charcoal or under a preheated grill for about 20 minutes, turning the kebabs frequently, until brown and cooked.', 'Remove from the skewers, sprinkle with plenty of pepper and serve on fresh nan or chapati. Garnish with the tomato, onion and lemon.']",4,,5m,20m
15,Cilantro Chutney,10m,"['1 large bunch of cilantro or 2 medium ones', '1 Jalapeno chilli with the seeds removed', '4 walnuts', '1tbs granulated sugar', '1 cup of white vinegar or lemon juice', '2 tsp salt', '1/2 inch ginger, chopped', '1/2 tsp cumin powder']","['Prepare this in a blender of food processor for an event texture.', 'Remove the seeds from cili or the chutney will be too hot.', 'Remove the very end of the stems from the cilantro and roughly chop all.', 'Add all ingredients to the blender and blend until the walnuts are well chopped.', 'If it is too chunky, blend until it is smoother or add 3 tbsp of water and blend again.', 'Store the cutney in a covered bowl or container in the refrigerator.']",,,10m,0m
16,Shami Kebab,60m,"['500 gram veal red meat', '2 medium boiled patato', '2 egg (well beaten)', '4 tablespoon breadcrumbs (needed for coating)', '2 cloves garlic', '1 medium onion (chopped)', '1 teaspoon black peper', '1 teaspoon salt (to taste)', '1 teaspoon coriander powder', '3½ cups water', 'Oil for pan frying']","['Fry the meat in a pressure cooker with half cup of oil, onion, 2 cloves garlic and  a teaspoonful of salt.', 'Add 3 cups of water in the pressure cooker and cook with the weight on high heat, allow it to whistle 1 time and then reduce the flame and cook for 25-30 minutes.', 'Let the mixture cool to room temperature. Then grind meat with a blender into a fine paste. Avoid using water.', 'Take 2 boiled patatos, 2 eggs, black peper, bread crumbs and salt and grind into a fine paste. ', 'Mix both the pastes with 2 eggs well  using your hands.', 'Take a small amount of mixture and roll it back and forth between your hands and the work surface to form a rope about 1 foot in length and ¾-inch in diameter.', 'Heat oil and deep fry kebabs till golden brown and lightly crisp.', 'Serve hot with sauce or chutney.']",4,,10m,50m
17,Pilau (dampokht method),2:0 h,"['450 g white long grain rice', '2 tsp sugar', '570 ml water or stock ', '50–75 ml vegetable oil', '1–2 tsp char masala or ground cumin ', 'salt']","['Rinse the rice several times in cold water until it runs clear. Add fresh water and soak the rice for at least half an hour and preferably longer.', 'Place the sugar in a large flame-proof casserole and stir over a medium to high heat until the sugar dissolves and turns dark golden brown. ', 'Remove from the heat while you add the water or stock, the oil, spices and salt, then bring back to the boil.', 'Drain the rice thoroughly, add it to the boiling liquid, and continue cooking over a medium heat, with the lid on, until the liquid has evaporated and the rice is ‘al dente’.', 'Then stir once, very carefully so as not to break the rice, cover with the lid and put in a preheated oven at 150°C (300°F, mark 2) for 20–30 minutes. ', 'Alternatively, the rice can be finished off in a tightly covered pan over a very low heat for the same length of time.']",4,,1:30 h,30m
18,Turshi Limo (Lemon pickle),24:10 h,"['450 g lemons or limes', '½tbs sia dona (nigella seeds) (optional)', '½tbs fenugreek', '½tbs sugar', '1 tbs salt', '2 tsp turmeric powder', '2 tsp crushed chillies (optional)']","['Cut the lemons in half, squeeze out and reserve the juice. ', 'Scoop out the insides and, if the lemons are large, cut the halves into two.', 'Put them into salted water for 24 hours, then boil as many times as necessary in fresh, clean water to remove all bitterness and make them soft.', 'Drain, then boil them again in the lemon juice for a couple of minutes.', 'Add the rest of the ingredients, leave to cool, then place in clean, dry jars and screw on the lids ready to store. ', 'The lemon peels should always be covered by lemon juice in the jars, so add extra lemon juice if required.']", two 450 g jars,,24:0 h,10m
19,Turshi Limo 2 (Lemon pickle),0m,"['900 g very small lemons or limes', '1 tbs sia dona (Nigella seeds) ', '1 tbs fenugreek ', '1 tbs sugar ', '2 tbs salt']","['Squeeze out the juice from half of the lemons and reserve. ', 'Puncture holes in the skins of the remaining lemons before putting in clean, dry jars.', ' Add the lemon juice and the other ingredients. If the lemons are not covered by juice, add more juice and proportionately more sugar.', 'Screw on the lids and leave in a warm and preferably sunny place until the lemons become soft and are no longer bitter.', 'How long this takes depends upon where the jars are placed. If the juice evaporates, add more lemon juice.']",two 450 g jars,,10m,0m
20,Chutni Bonjon-e-Rumi (Tomato chutney),24:0 h,"['225 g white onions ', '1–2 hot red chillies ', '450 g tomatoes', '2 cloves of garlic, peeled and crushed', '3 tbs vinegar', ' 1–2 tsp salt ', '2 tsp sugar ', '1 tsp sia dona (nigella seeds)']","['Peel the onions and then either grate them or chop into small pieces in a blender. Reserve. ', 'Cut up the tomatoes roughly and purée them with the red chillies in a blender or through a wire sieve.', 'Mix the tomatoes, chillies, onions and garlic together and add the vinegar, salt, sugar and sia dona. ', 'Mix well, then store in clean dry jars in a cool place.', 'This is served like coriander chutney and goes well with kebabs and pakaura.']",759 g jar,,10m,0m
21,Turchi Tarkari ( Mixed vegetable pickle),72:0 h,"['1 medium aubergine ', '225 g carrots ', '225 g white savoy cabbage', '1 small cauliflower', '570 ml white or red wine vinegar', '4–6 hot green chillies ', '4–8 cloves of garlic, peeled ', '2 tbs salt ', '1 tbs mint or dill']","['Peel the aubergine and dice into 1 cm cubes. ', 'Scrape, dice and wash the carrots. Remove the outer leaves of the cabbage and chop the head into thick slices in one direction and then thickly in the other direction. Leave in chunks.  Wash and drain.', 'Separate the caulifower into small florets and then wash and drain. ', 'Place all the prepared vegetables in a pan and pour over the vinegar. ', 'Bring to the boil, then simmer for about 5 minutes. Remove from the heat.', 'Meanwhile, finely chop the hot green chillies, removing the seeds first . Crush the garlic. Add the chillies, the garlic, salt and mint to the poached vegetables.', 'Mix well and, when cool enough, place the vegetable and vinegar mixture into clean jars.', 'Make sure that the vegetables are well covered with vinegar, adding more if necessary. ', 'Seal the jars and leave for 2–3 days in a refrigerator or cool place.']",,,20m,10m
22,Chutni Nahna (Mint chutney),5m,"['25 g fresh mint, washed and dried ', '1–2 cloves of garlic', '1–2 fresh green chillies', '1–2 tbs plain, live yoghurt ', 'salt, according to taste']","['Shred the washed and dried mint leaves, the chillies and garlic, preferably in a food processor.', 'Now mix in the yoghurt and add salt to taste.', 'Store the mint chutney covered in the refrigerator.']",,,5m,0m
23,Qorma-e-Zardak (Sweet Carrots with tur lentils),1:5 h,"['2 medium onions, chopped', '2 tbsp oil', '2-3 garlic cloves, peeled and chopped', '1cm fresh ginger, peeled and chopped', '1 tsp turmeric', '½tsp ground cumin', '½tsp ground coriander', '600g carrots, peeled and chunked', '300g daul nakhud (tur lentils)', '1 tbsp tomato puree', '3 large tomatoes, chopped', 'Salt, to taste', '2 tsp vinegar (or sour grape juice)', '500ml water']","['Just fry the onions in a little oil in the bottom of a big saucepan, and add in the garlic, chilli and ginger.', 'When the onions have started to soften, add in the spices, carrots and split peas, followed a couple of minutes later by the paste and fresh tomato chunks.', 'Sprinkle in some salt, add either the vinegar or sour grape juice, and then enough water to cover all the ingredients.', 'Bring to the boil and then set to simmer for 45 minutes to 1 hour, or until the carrots and peas are cooked through.', 'Serve with flatbreads or with palau.']",4,,5m,60m
24,Kulche Badami (Afghan Almond cookies),40m,"['2 ½ cups almond meal', '¾ cup all-purpose white flour', '1 tsp ground cardamom', '4 egg whites', '¼ tsp cream of tartar', '2 cups powdered sugar', 'Whole almonds for garnish']","['Preheat oven to 350 F degrees.', 'In a bowl, mix together the almond meal, flour, and cardamom.  Stir well.', 'In a mixing bowl, beat egg wgites until foamy.  Add the cream of tartar and continue beating until soft peaks form.  Gradually add the powdered sugar and continue to beat until stiff peaks form.', 'With a spatula, flod the flour mixture into the egg mixture. Do not over mix.', 'From small balls with your hands, about 1"" in diameter. Coat the balls with powdered sugar and place onto a cookie sheet or plate.', 'Arrange cookies on baking sheet and gently press an almond into the top of each. Do not flatten the cookies, they will naturally shape.', 'Bake until the cookies just begin to brown around the edges, 15 to 20 minutes.  Less cooking time will result in a chewier cookie.', 'Remove and cool.']",2 dozen cookies,,20m,20m
25,"Qabuli pulao (Rice Pilaf with Meat, Raisin & Carrots)",2:55 h,"['1kg lamb leg or shoulder, on the bone, chopped into 6 cm pieces', '1 onion, chopped', '3 garlic', '1 cup water', '4 carrots, peeled', '1 cup raisins', '6 tbsp vegetable oil', '1 tbsp sugar', '1 kg sella basmati rice, soaked in cold water for 4 hours or overnight', '10 cup water', '3 tbsp salt', '½ cup oil', '4 tbsp sugar', '1 tsp cumin', '1 cup meat broth']","['Soak rice in water in a bowl and keep aside.', 'Heat oil in a pressure cooker and fry onions with garlic until golden brown. Add meat pieces to the fried onion and cook until light brown on both sides.  Add water (boiled) and bring to a boil. Lower the heat and simmer covered until meat is tender. Add more water if required.', 'In a separate pan, sauté carrots, in a small quantity of oil, add sugar and ¼ cup water  and  and fry until softened. Remove from pan and keep aside. Add a little oil to the pan and sauté raisins until they swell up. Add carrots and mix it with raisin. Remove from pan and set aside.', 'Place 4 tbsp sugar in a hot, dry saucepan over medium heat. Cook, shaking pan, for 5–6 minutes or until sugar has caramelised. Carefully add ½ cup oil, 1 tbsp salt, meat broth and cumin. Bring to the boil, then remove from heat and set aside.', 'Drain the soaked rice. Cook in a large saucepan of boiling water with 2 tbsp salt for 10 minutes, or until almost cooked. Drain and return to pan. Pour over the caramelised sugar mixture and stir until rice is evenly coated. Mix rise will and sing the end of a large spoon, make holes all over rice to allow it to steam evenly.', 'Top with spiced carrot and reserved lamb. Cover and seal pan with a tea towel, then a lid. Place over low heat and cook for 5 minutes, or until you hear a ticking sound. Reduce the heat to low and cook for another 30 minutes. Remove from the heat.', 'Remove lamb and spiced carrots, and mix rice well. To serve, cover base of a platter with a little rice, spoon over the lamb and then cover with remaining rice. Top with spiced carrot.']",4-6,,25m,2:30 h
